p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
RPS25.1 2.13506087985438e-72 0.399520274315795 1 0.997 5.65620328291023e-68 2 RPS25
RPLP2.1 2.2745080951072e-72 0.326857232894428 1 1 6.02562684555799e-68 2 RPLP2
RPL37.1 4.6839273734045e-72 0.357271201031267 1 1 1.24086603976232e-67 2 RPL37
RPL12.1 2.93271881811897e-71 0.397042511163769 1 0.999 7.76935869296079e-67 2 RPL12
MICOS10.1 6.98638629262502e-71 0.309111071552191 1 1 1.85083345664222e-66 2 MICOS10
MDGA2.1 1.56622477657015e-70 0.403536713289216 1 0.996 4.14924267808965e-66 2 MDGA2
RPS17.1 2.53521355587351e-70 0.34584982583061 1 1 6.71628775222009e-66 2 RPS17
RPL26.1 7.67121188221885e-70 0.355994981182333 1 1 2.03225745183742e-65 2 RPL26
KIZ-AS1.1 8.78529939139782e-70 0.43202998422756 1 0.986 2.32740151476911e-65 2 KIZ-AS1
RPL7A.1 1.74786740129947e-69 0.333174140555781 1 1 4.63045031952254e-65 2 RPL7A
RPL21P16.1 4.75145581889263e-69 0.431723566194033 1 0.983 1.25875567554104e-64 2 RPL21P16
RBFOX2.1 2.6420384910572e-68 0.349790883016474 1 1 6.99928837050873e-64 2 RBFOX2
RPS21.1 6.30452138782511e-68 0.415642136026492 1 0.999 1.67019380606263e-63 2 RPS21
TXNRD1.1 1.58194854605579e-67 0.353222478352714 1 1 4.19089808821099e-63 2 TXNRD1
RPL23.1 7.64692587508582e-67 0.339811230410786 1 1 2.02582360282774e-62 2 RPL23
RPL8.1 7.69721946706419e-67 0.319261638698936 1 1 2.03914738121464e-62 2 RPL8
RPS13.1 1.27123452355833e-66 0.361509688641422 1 0.999 3.36775449981073e-62 2 RPS13
RPS16.1 3.68863007457476e-66 0.35387309933436 1 1 9.77191879356346e-62 2 RPS16
BNIP3P1.2 5.65801594278903e-66 0.534474857368693 0.948 0.722 1.49892158356367e-61 2 BNIP3P1
RPS15.1 1.22315370310152e-65 0.319114446407901 1 1 3.24037879025655e-61 2 RPS15
RPS5.1 3.39896815618888e-64 0.414761713944581 1 0.996 9.00454643937558e-60 2 RPS5
RPS27AP5.1 6.50870535958509e-63 0.399430568336431 1 0.982 1.72428622386128e-58 2 RPS27AP5
RPL35A.1 8.90080834961552e-63 0.299698996408432 1 1 2.35800214798014e-58 2 RPL35A
RPS18.1 3.20368448146585e-62 0.287927230519173 1 1 8.48720092829933e-58 2 RPS18
MT-RNR2 4.22654963678352e-62 -0.387936107129546 1 1 1.11969752977669e-57 2 MT-RNR2
RPS20.1 4.69242012272515e-61 0.322052408148776 1 1 1.24311593891235e-56 2 RPS20
RPL15.1 1.92601121363908e-60 0.289538196598282 1 1 5.10238890717265e-56 2 RPL15
PEG10.2 2.23357248590067e-60 -0.893029905471974 1 1 5.91718022964806e-56 2 PEG10
RPL38.1 2.65858449032645e-60 0.338063742977125 1 1 7.04312203177283e-56 2 RPL38
RPL13AP25.1 3.10724352140208e-59 0.393116729165097 1 0.977 8.23170953689838e-55 2 RPL13AP25
ZFAS1.1 3.8744685269569e-59 0.444127932451004 0.998 0.945 1.02642420216142e-54 2 ZFAS1
RPS7.1 4.42689179041236e-59 0.329720127100865 1 0.999 1.17277217311604e-54 2 RPS7
MT-ATP6.1 1.30695669375249e-58 -0.322384629179785 1 1 3.4623896730891e-54 2 MT-ATP6
PCSK1N.1 8.37798665848106e-58 -0.814631165667492 1 1 2.2194962255648e-53 2 PCSK1N
TPT1.1 1.0203325313084e-57 0.273856474401641 1 1 2.70306494194222e-53 2 TPT1
FAU.1 1.16446309441574e-57 0.306614517419259 1 1 3.08489562972618e-53 2 FAU
NBEAL1.1 1.60866321894078e-57 0.366386577520534 1 0.995 4.2616705996179e-53 2 NBEAL1
CIRBP.1 2.95223432899727e-57 0.316379678267582 1 1 7.82105918437958e-53 2 CIRBP
RPSA.1 4.1973567610463e-57 0.398981343257353 0.998 0.984 1.11196375313639e-52 2 RPSA
SLC22A17.1 1.05747126422818e-56 -0.375455794040074 1 1 2.80145287319329e-52 2 SLC22A17
RPL23A.1 1.97511516034473e-56 0.333995536122102 1 0.999 5.23247508278525e-52 2 RPL23A
RPLP0.1 2.12198520745494e-56 0.381836301384204 1 0.999 5.62156321158962e-52 2 RPLP0
NAP1L1.1 4.97431052846938e-56 0.352339263824468 1 1 1.31779434520211e-51 2 NAP1L1
RPS7P1.1 1.62580673702309e-55 0.322433987950779 1 0.998 4.30708720772158e-51 2 RPS7P1
RPL18A.1 1.78613681656443e-55 0.364445730044962 1 0.988 4.7318336544425e-51 2 RPL18A
H3-3B.1 1.87207239756776e-55 0.33034442361014 1 0.999 4.9594941956365e-51 2 H3-3B
MT-RNR1.1 1.76733858081643e-54 -0.395188457769835 1 1 4.68203336829889e-50 2 MT-RNR1
RPS28.1 3.85248106482219e-54 0.261984457174747 1 1 1.02059928369269e-49 2 RPS28
ATP5MC2.1 1.39799001537719e-53 0.366073003151608 1 0.995 3.70355514873725e-49 2 ATP5MC2
RPL4.1 2.4316150441899e-53 0.310847513367317 1 0.999 6.4418345750679e-49 2 RPL4
RPL19.1 1.19729915250016e-52 0.284703270925355 1 1 3.17188491480341e-48 2 RPL19
EIF1.1 1.72839166116852e-52 0.255551267672234 1 1 4.57885518876764e-48 2 EIF1
EEF1A1.1 2.72902044017619e-52 0.279299619753763 1 1 7.22972095011476e-48 2 EEF1A1
PCNX2.1 1.79337669930132e-51 0.312452318181176 1 0.999 4.75101355178906e-47 2 PCNX2
B2M 2.10802573105537e-51 -0.371276899220087 1 1 5.58458176671188e-47 2 B2M
RPLP0P2.1 2.76533585262429e-51 0.366130546370567 1 0.991 7.32592774077228e-47 2 RPLP0P2
STEAP1B.1 4.55400227765724e-50 0.279802910527748 1 1 1.20644628339696e-45 2 STEAP1B
RPS3.1 5.87461988776229e-50 0.280357065325427 1 1 1.55630430066599e-45 2 RPS3
RPL6.1 1.6223646252818e-48 0.309161408270043 1 0.997 4.29796836529654e-44 2 RPL6
RPL14.1 9.28415023076147e-48 0.312287221945845 1 0.997 2.45955707913333e-43 2 RPL14
RPL18.1 3.39812546582289e-47 0.257194470414676 1 1 9.002313984058e-43 2 RPL18
MT-CYB.1 4.29029859777592e-47 -0.397359963050365 1 1 1.1365859045228e-42 2 MT-CYB
CHCHD3.1 6.8610105274852e-47 0.268210101836069 1 1 1.81761890894138e-42 2 CHCHD3
UQCRB.1 8.76021703553653e-47 0.283821116557766 1 1 2.32075669705434e-42 2 UQCRB
RPS19.2 1.88740746865194e-45 0.262569977598716 1 1 5.00011986595272e-41 2 RPS19
RPS10.1 1.07827121206141e-44 0.254479330416897 1 1 2.85655609499309e-40 2 RPS10
EEF1G.1 2.56863820992183e-44 0.280269962911035 1 1 6.80483634572492e-40 2 EEF1G
RPS15P4.1 9.35592514564765e-44 0.292785769085832 1 0.997 2.47857168958498e-39 2 RPS15P4
FXYD6.2 2.65536033845324e-43 -0.714176148746822 0.698 0.819 7.03458060863031e-39 2 FXYD6
RPL6P27.1 4.80856058559517e-43 0.294161864366826 1 0.996 1.27388387033587e-38 2 RPL6P27
GNAS.1 1.41342837340123e-42 -0.375309318775135 1 1 3.74445444681454e-38 2 GNAS
RPL22.1 1.32278695044886e-41 0.328794010619629 1 0.984 3.50432718912911e-37 2 RPL22
NPM1.1 1.61846059451186e-40 0.329057371591006 0.998 0.982 4.28762580698081e-36 2 NPM1
GPI 2.28515493558434e-40 0.347001549572308 0.994 0.976 6.05383245535004e-36 2 GPI
RPL10.1 2.6941255551447e-40 0.251713443850117 1 1 7.13727742068933e-36 2 RPL10
RPL21P75.1 9.51976521800464e-40 0.309006350226575 0.98 0.811 2.52197620155379e-35 2 RPL21P75
PSAP.1 1.96096688569979e-39 -0.305368105271147 1 1 5.19499347359588e-35 2 PSAP
RPL10A.1 2.35913172978098e-39 0.274533145840814 1 0.997 6.24981177853578e-35 2 RPL10A
GAS5.1 8.66152023153913e-39 0.350010998094423 0.974 0.863 2.29460993973935e-34 2 GAS5
TBC1D3P1-DHX40P1.1 3.55222961821728e-38 0.299252646217541 0.996 0.946 9.41056670458123e-34 2 TBC1D3P1-DHX40P1
HLA-B.2 5.09673249960967e-38 -0.441604686585109 1 0.999 1.35022637379659e-33 2 HLA-B
RPS4Y1.1 2.14650505241589e-37 0.374375097134553 0.998 0.848 5.68652118486016e-33 2 RPS4Y1
TPI1 2.77672987978022e-37 0.316335693998421 1 0.983 7.35611279751375e-33 2 TPI1
PKM 2.79899862973781e-37 0.30350014755958 1 0.999 7.4151071699014e-33 2 PKM
RPL41.1 5.73445761663448e-37 0.300265758665484 0.991 0.935 1.51917251179881e-32 2 RPL41
BSCL2 7.65849861284811e-37 -0.296658016196082 1 1 2.02888945251572e-32 2 BSCL2
TOMM7.1 1.49964226758638e-36 0.277294557393116 1 0.996 3.97285229528984e-32 2 TOMM7
SNHG29.1 1.83853088538911e-36 0.324700729518827 0.994 0.958 4.87063602157282e-32 2 SNHG29
TSPAN7.2 1.92785602573196e-36 -0.749309681536483 0.832 0.902 5.10727618336911e-32 2 TSPAN7
P4HA1.1 2.02113288715622e-36 0.372425903985886 0.912 0.709 5.35438524465427e-32 2 P4HA1
RPL36AL.1 4.11605555290609e-36 0.317363257797812 1 0.973 1.09042543707588e-31 2 RPL36AL
CCND2.2 5.28894561494973e-36 -0.638681116122592 0.479 0.673 1.40114747231248e-31 2 CCND2
SNHG8.1 5.68546635038564e-36 0.318564621090581 0.994 0.906 1.50619374554416e-31 2 SNHG8
RPL13P12.1 5.96379262158205e-36 0.274724396775531 1 0.994 1.57992794130952e-31 2 RPL13P12
CITED1.2 7.67333505314584e-36 -0.825077301563061 0.976 0.981 2.0328199222794e-31 2 CITED1
PGK1.1 2.82300554902195e-35 0.327505078506659 1 0.999 7.47870630046896e-31 2 PGK1
UBB.2 3.54221871048602e-35 -0.558500560996432 1 1 9.38404580781957e-31 2 UBB
MT-ATP8.2 3.82396199390712e-35 0.362532444838867 0.996 0.951 1.01304401142588e-30 2 MT-ATP8
RBP4.2 4.27450469445173e-35 -1.40802339809847 0.62 0.749 1.13240178365415e-30 2 RBP4
PABPC1.1 5.06837810838017e-35 0.322389646832157 0.989 0.95 1.34271472847208e-30 2 PABPC1
RGS5 5.3281151142905e-35 -0.723788185098606 0.886 0.933 1.41152425607784e-30 2 RGS5
SCD.1 6.71920736825756e-35 0.350834195869728 0.978 0.778 1.78005241599879e-30 2 SCD
SNHG6.1 1.19023384978393e-34 0.291776714152848 0.996 0.958 3.15316751484759e-30 2 SNHG6
RNF187.1 1.59353003110552e-34 0.313982960326405 0.993 0.928 4.22157975840476e-30 2 RNF187
RPL13AP5.1 3.33459806023534e-34 0.297195285089968 0.946 0.803 8.83401718117547e-30 2 RPL13AP5
LHFPL3.1 5.63316716473362e-34 0.287407802956247 1 0.992 1.49233864528123e-29 2 LHFPL3
RPS27AP16.1 5.84011200984265e-34 0.293905798379748 0.991 0.921 1.54716247364751e-29 2 RPS27AP16
BRINP3.2 7.62329160488719e-34 -0.546088146774079 0.082 0.325 2.01956241196671e-29 2 BRINP3
XIST.2 1.00390828910934e-32 -0.508174460248714 0.091 0.328 2.65955383950846e-28 2 XIST
SNHG31.2 1.02516277518871e-32 0.326722086234362 0.987 0.863 2.71586122402994e-28 2 SNHG31
MT3.2 1.08942072232184e-32 0.353835845739972 0.972 0.87 2.88609337757501e-28 2 MT3
TNNT1.1 1.32978613963579e-30 0.314106956787628 0.916 0.665 3.52286944112314e-26 2 TNNT1
MT-ND6 1.40404989128798e-30 -0.353924165443241 0.996 0.995 3.71960897200012e-26 2 MT-ND6
H1-2.2 3.57757144739988e-30 -0.6607301335333 0.773 0.836 9.47770227845175e-26 2 H1-2
FAM172A.1 4.46832722972598e-30 0.277297099906167 0.996 0.982 1.18374924969901e-25 2 FAM172A
IGSF1.2 2.96777013723394e-29 -0.525000849738861 0.993 0.996 7.86221664756015e-25 2 IGSF1
CDC42EP4.1 4.4925903150094e-29 0.298773804460292 0.972 0.862 1.19017702625229e-24 2 CDC42EP4
MYL6.1 1.02285231190922e-28 -0.282725281685578 1 1 2.7097403447099e-24 2 MYL6
CCDC88C.1 1.97025614464171e-28 0.301589900178008 0.948 0.853 5.21960257838483e-24 2 CCDC88C
SEZ6L.2 9.69575108418784e-28 0.291355622715235 0.998 0.98 2.56859837722304e-23 2 SEZ6L
GDI1.1 1.06996304394921e-27 -0.567667459777727 0.989 0.983 2.83454609603025e-23 2 GDI1
ITM2C.2 6.18378514176223e-27 -0.54126400205594 0.935 0.938 1.63820835975565e-22 2 ITM2C
PFKP 6.25728899494403e-27 0.306898508097517 0.868 0.723 1.65768100054057e-22 2 PFKP
LINC02574.1 6.86394321642001e-27 -0.476170078560523 0.996 0.996 1.81839583689399e-22 2 LINC02574
COX7A1.2 9.14248000567358e-27 0.261179845615299 1 1 2.42202580310304e-22 2 COX7A1
NRP2.1 1.75483427559851e-26 -0.262452749357572 0.061 0.269 4.64890696291557e-22 2 NRP2
EIF3L.1 1.87815664737117e-26 0.273647006729082 0.981 0.929 4.97561259021571e-22 2 EIF3L
BAIAP3.1 4.63154540510667e-26 -0.301909872696028 0.996 1 1.22698900872086e-21 2 BAIAP3
VEGFA.1 1.08597205996166e-25 0.262701107859582 0.709 0.457 2.87695718125042e-21 2 VEGFA
IGFBP7.1 2.27313425940586e-25 -0.494819656081039 0.998 0.998 6.021987280018e-21 2 IGFBP7
SEMA3E.2 2.52345712873705e-25 0.325745502264118 0.996 0.904 6.68514262545019e-21 2 SEMA3E
DKK3.2 3.88139216766559e-25 -0.357431436283671 0.352 0.526 1.02825841305797e-20 2 DKK3
SFRP1.2 5.38820542215519e-25 -0.362002070869885 0.106 0.308 1.42744338043735e-20 2 SFRP1
NLRP1.1 9.52071937611872e-25 -0.347416913900735 1 1 2.52222897712137e-20 2 NLRP1
ID3.1 1.85377348837453e-24 -0.332658504293697 0.445 0.637 4.9110167254018e-20 2 ID3
HTRA1.2 2.74673269722041e-24 -0.409009914174442 0.676 0.769 7.2766442614763e-20 2 HTRA1
SARS1.1 4.51433186125253e-24 0.264204141565736 0.985 0.917 1.19593679668302e-19 2 SARS1
MEIS2.2 5.2609104200571e-24 -0.46635624985876 0.257 0.444 1.39372038848153e-19 2 MEIS2
SYP.1 5.78758181980497e-24 -0.412129661639056 0.743 0.815 1.53324617570273e-19 2 SYP
MAGED2.1 1.45151799124234e-23 -0.258983502212429 1 1 3.84536146239921e-19 2 MAGED2
EPB41L4A-AS1.1 1.58087603189347e-23 0.261728008531671 0.92 0.764 4.18805678369219e-19 2 EPB41L4A-AS1
PNMT.2 2.32218221544152e-23 0.270526785541663 0.946 0.766 6.15192512514767e-19 2 PNMT
FSTL5.2 4.31404840820943e-23 -0.318336846952528 0.091 0.283 1.14287770430284e-18 2 FSTL5
MZT2A.1 2.16010002586356e-22 0.25024312562211 0.92 0.773 5.72253698851774e-18 2 MZT2A
MKX.2 5.54226329642267e-22 -0.605995718153972 0.248 0.416 1.46825639248829e-17 2 MKX
TMEM190.2 2.00201899858405e-21 0.255780317640131 0.961 0.733 5.30374873104886e-17 2 TMEM190
ADIRF 3.27263344808552e-21 -0.318797907081178 0.248 0.429 8.66986053066816e-17 2 ADIRF
RGS2.1 1.04021079648292e-20 0.263002987350775 0.942 0.81 2.75572644204256e-16 2 RGS2
CPLX2.2 1.04770170456687e-20 0.26061109445381 0.98 0.931 2.77557135573855e-16 2 CPLX2
HSP90AA1.1 1.07039652834563e-20 -0.329115352394693 1 1 2.83569448289325e-16 2 HSP90AA1
PTN.2 2.01033513479151e-20 -0.432363564827959 0.769 0.823 5.32577983908967e-16 2 PTN
NNAT.1 2.75635437344435e-20 -0.387577176038849 0.994 0.997 7.30213400612878e-16 2 NNAT
MIR7-3HG.2 4.3843856920294e-20 -0.559149556594681 1 0.998 1.16151145753243e-15 2 MIR7-3HG
DYNLL1.1 8.00118067338366e-20 -0.310315933192868 0.996 0.996 2.1196727839928e-15 2 DYNLL1
PLVAP.1 3.39304705760109e-19 -0.385663897919275 0.229 0.401 8.9888602649968e-15 2 PLVAP
SYTL4.2 5.70152455627694e-19 -0.364324982596578 0.784 0.837 1.51044788544889e-14 2 SYTL4
NECAB1.2 8.0647082930541e-19 -0.489881026618267 0.929 0.936 2.13650252099589e-14 2 NECAB1
CNN3.2 6.01195312151732e-18 -0.293391030463725 0.626 0.725 1.59268662095237e-13 2 CNN3
IFI44.2 1.634544407152e-17 -0.412715183279588 0.769 0.844 4.33023504342708e-13 2 IFI44
TNS1.2 1.96608584926099e-17 -0.280868451621947 0.369 0.512 5.20855463186223e-13 2 TNS1
PGRMC1.1 2.64296390581175e-17 -0.32107677978589 0.961 0.965 7.00173997927648e-13 2 PGRMC1
SAMHD1.1 9.0823855451274e-17 -0.25318543517768 0.404 0.557 2.40610557861515e-12 2 SAMHD1
BEX1.1 9.68046244144649e-17 -0.343907176722207 1 1 2.564548109988e-12 2 BEX1
PCDH9.2 1.55489404358341e-16 -0.297872787736092 0.16 0.312 4.11922530026117e-12 2 PCDH9
HS6ST3.2 4.32886004175787e-16 -0.255964959329565 0.11 0.259 1.1468016022625e-11 2 HS6ST3
UBA1.2 4.41493363236754e-16 -0.338575678169584 0.944 0.954 1.16960421788681e-11 2 UBA1
GLUL.2 7.02788273007764e-16 -0.522468895281381 0.97 0.981 1.86182669285217e-11 2 GLUL
SPARCL1.2 9.94899377288494e-16 0.288814397294737 1 0.984 2.63568743031268e-11 2 SPARCL1
FSHB.2 1.09938713362108e-15 -1.17614917118274 1 1 2.91249639438897e-11 2 FSHB
SLC32A1.1 1.21418594760488e-15 -0.311400080407221 0.883 0.903 3.21662141239485e-11 2 SLC32A1
H2AC6.1 1.58570719413412e-15 -0.298065270353329 0.728 0.792 4.20085549870012e-11 2 H2AC6
NR5A1.1 2.74632292469078e-15 -0.33795913294381 0.495 0.594 7.27555869209080e-11 2 NR5A1
PAK3.2 3.05724208317277e-15 -0.375246033896837 0.961 0.965 8.0992457267413e-11 2 PAK3
MAP3K15.2 5.02572054163619e-15 -0.274929370325937 0.244 0.384 1.33141388589026e-10 2 MAP3K15
PCDH10.1 5.65580930593854e-15 -0.304934508163775 0.533 0.656 1.49833700132924e-10 2 PCDH10
SMARCA1.1 6.92886377992137e-15 -0.288849345854643 0.94 0.949 1.83559459257677e-10 2 SMARCA1
DIO2.2 1.04373841192078e-14 -0.513178203346263 0.642 0.696 2.76507180086053e-10 2 DIO2
ZMYM3.2 1.91733819237591e-14 -0.353218309834171 0.65 0.72 5.07941233924225e-10 2 ZMYM3
EPAS1 2.29798627061498e-14 -0.293669097118602 0.492 0.593 6.08782522811322e-10 2 EPAS1
TSPAN33.2 5.0588247392931e-14 -0.448926851382209 0.911 0.916 1.34018384993353e-09 2 TSPAN33
KIF22.1 9.69108333072324e-14 -0.26762858959493 0.987 0.982 2.5673617959752e-09 2 KIF22
NDRG4.1 1.10415428247379e-13 -0.313534959400388 0.683 0.735 2.92512552512955e-09 2 NDRG4
ATP6AP2.1 1.6880053970518e-13 -0.27377438940289 0.847 0.876 4.47186389786964e-09 2 ATP6AP2
USP11.1 1.75105653248677e-13 -0.279677870016751 0.933 0.947 4.63889896586395e-09 2 USP11
MIDN.1 2.60568353880184e-13 -0.322754015666702 0.92 0.927 6.90297683099383e-09 2 MIDN
TCEAL3.2 3.36467960023145e-13 -0.361655044392521 0.972 0.958 8.91370919693315e-09 2 TCEAL3
BCAP31.1 4.3532947288663e-13 -0.250078474765251 0.898 0.918 1.15327483957126e-08 2 BCAP31
ADGRL3.1 6.18583296274861e-13 -0.251843013895613 0.767 0.828 1.63875086849136e-08 2 ADGRL3
CD74 8.55487084993847e-13 -0.345865108111076 0.933 0.942 2.2663563855657e-08 2 CD74
KCNK1.2 1.04824111867868e-12 -0.382130569770402 0.395 0.499 2.77700037160355e-08 2 KCNK1
SMIM10L2A.2 2.49360733335926e-12 -0.360235030586955 0.609 0.662 6.60606454753535e-08 2 SMIM10L2A
EPS8.1 5.11701547942936e-12 -0.257185723707576 0.777 0.811 1.35559974081043e-07 2 EPS8
FAM107A.2 9.55799913395719e-12 -0.331234463889667 0.97 0.975 2.53210513056794e-07 2 FAM107A
ISG15.2 9.98928192210861e-12 -0.351859863447914 0.399 0.516 2.64636056680501e-07 2 ISG15
ATN1.1 1.39177760171285e-11 -0.285421634681547 0.892 0.902 3.68709722245768e-07 2 ATN1
FUNDC1.2 1.73977595341816e-11 -0.360957092154526 0.613 0.66 4.6090144557954e-07 2 FUNDC1
TAGLN3.1 4.26306306580965e-11 -0.282335533686105 0.909 0.915 1.12937066739429e-06 2 TAGLN3
KCNIP4.2 4.5358840078427e-11 -0.261140910873618 0.261 0.378 1.20164639135769e-06 2 KCNIP4
HLA-DRA 4.99513691858946e-11 -0.255829376432839 0.657 0.727 1.32331167247272e-06 2 HLA-DRA
HLA-E 6.05463987982121e-11 -0.265838375784971 0.655 0.738 1.60399519696224e-06 2 HLA-E
PEBP4.2 8.33517223647903e-11 -0.299527446541533 0.57 0.627 2.20815382888802e-06 2 PEBP4
BGN.1 3.1227127508541e-10 -0.350575343417415 0.844 0.865 8.27269061956267e-06 2 BGN
PRDX1.2 1.24500523783883e-09 -0.250312879195258 0.901 0.919 3.29826787608263e-05 2 PRDX1
CASK.2 3.47754526845845e-09 -0.259773157723419 0.883 0.882 9.21271292520011e-05 2 CASK
TMEM255A.1 4.02285544845143e-09 -0.25358583677144 0.555 0.625 0.000106573486540375 2 TMEM255A
DGKK.2 5.41261425519878e-08 -0.305946846205234 0.443 0.512 0.00143390976848726 2 DGKK
MGP.2 1.02793747610798e-07 -0.427780505789946 0.976 0.965 0.00272321196170527 2 MGP
ADRA2A.2 9.74507274517871e-06 -0.327484158243968 0.808 0.782 0.258166467165274 2 ADRA2A
SPARC.2 1.40995218018848e-05 -0.39573285064518 0.994 0.985 0.373524531575532 2 SPARC
VIM.1 1.49493893243378e-05 -0.320920907030773 0.922 0.886 0.396039221980356 2 VIM
PRL.2 0.000129014586464689 -0.473074402296571 0.153 0.211 1 2 PRL
C2orf80.2 0.000241418802089505 -0.26386977758191 0.587 0.592 1 2 C2orf80
TAGLN.2 0.00161032411928294 -0.255488268778797 0.844 0.838 1 2 TAGLN
RPS27.2 8.24398630068131e-214 1.12510459696817 1 1 2.18399685077649e-209 3 RPS27
RPL37A.2 1.90686852509623e-208 0.994886721603776 1 1 5.05167609668493e-204 3 RPL37A
RPL31.2 5.36467966662434e-207 1.01295822655043 1 1 1.42121093728212e-202 3 RPL31
RPS14.2 1.20319039919391e-205 0.975434533075874 1 1 3.1874920055445e-201 3 RPS14
RPS12.2 2.77128989728747e-204 1.19887340506934 1 1 7.34170119589396e-200 3 RPS12
RPL21.2 1.65579968726588e-203 1.18198147543642 1 1 4.38654453150477e-199 3 RPL21
RPS8.2 6.50216963207766e-202 0.943594742060875 1 1 1.72255477893001e-197 3 RPS8
RPL11.2 8.44046231524851e-200 0.992265651903319 1 1 2.23604727655564e-195 3 RPL11
RPL26.2 1.16829810072486e-198 1.12860881784513 1 1 3.09505532844031e-194 3 RPL26
RPS23.2 1.47077754683705e-198 1.13000252689206 1 1 3.89638387708072e-194 3 RPS23
RPL34.2 1.64557203772404e-197 0.970683650771978 1 1 4.35944944233852e-193 3 RPL34
RPS6.2 2.25290567772721e-197 0.929895330042228 1 1 5.96839772143493e-193 3 RPS6
RPL17-C18orf32.2 3.39684471354171e-197 1.05669198765216 1 1 8.99892101511471e-193 3 RPL17-C18orf32
RPL13A.2 4.38838635650761e-197 0.999887958697495 1 1 1.162571313566e-192 3 RPL13A
RPL27A.2 8.59180975737949e-193 0.948439543747239 1 1 2.27614224092498e-188 3 RPL27A
RPS24.2 2.35664443199051e-192 1.00214692905087 1 1 6.24322242922925e-188 3 RPS24
RPS18.2 5.4898742834963e-191 0.912200038273716 1 1 1.45437749518384e-186 3 RPS18
MICOS10.2 7.18423855558859e-191 0.899670761891799 1 1 1.90324847814653e-186 3 MICOS10
RPL32.2 1.32529058333523e-190 0.956283918848844 1 1 3.51095981337169e-186 3 RPL32
RPS15A.2 1.49355331234143e-190 1.15701112139994 1 0.997 3.95672143505493e-186 3 RPS15A
RPL35A.2 6.35125513760392e-190 0.906396603422823 1 1 1.68257451105403e-185 3 RPL35A
RBFOX2.2 7.95323456386913e-189 0.977439182892962 1 1 2.10697090066021e-184 3 RBFOX2
RPS19.3 3.3738674965416e-188 1.0308921501073 1 1 8.93804977183801e-184 3 RPS19
RPL37.2 6.22807734074136e-187 1.02016407163223 1 1 1.6499422491092e-182 3 RPL37
TXNRD1.2 1.49178842916738e-184 0.939769082853087 1 1 3.95204590655022e-180 3 TXNRD1
RPLP1.2 1.56905718533388e-183 0.790471308828072 1 1 4.15674629538653e-179 3 RPLP1
EIF1.2 1.77754275242434e-183 0.875336823538944 1 1 4.70906625972257e-179 3 EIF1
RPL17.2 1.94134575380236e-183 1.05271395636691 1 0.998 5.1430131709732e-179 3 RPL17
RPS28.2 1.98377901999718e-183 0.84652591677798 1 1 5.25542737977652e-179 3 RPS28
RPL7.2 2.52889398771059e-183 0.903693192453519 1 1 6.69954595224289e-179 3 RPL7
MDGA2.2 5.74232632115784e-183 1.03222278072524 1 0.996 1.52125708900113e-178 3 MDGA2
RPS7.2 7.0497194914823e-183 1.01143477184849 1 0.999 1.86761168768349e-178 3 RPS7
RPS13.2 2.35749650850137e-182 0.994384642431101 1 0.999 6.24547975032184e-178 3 RPS13
KIZ-AS1.2 1.79471000819251e-181 1.09880698766078 1 0.987 4.75454575370359e-177 3 KIZ-AS1
RPS17.2 2.40851935096022e-181 0.891659448263864 1 1 6.38064946456381e-177 3 RPS17
CLU.2 1.28478657376276e-180 -0.92426686849608 1 1 3.4036565912123e-176 3 CLU
RPLP2.2 9.222003461112e-179 0.8195274204909 1 1 2.44309315691779e-174 3 RPLP2
RPL21P16.2 1.57935141843046e-178 1.07811389851404 1 0.984 4.18401777770598e-174 3 RPL21P16
GNAS.2 4.01567569116743e-178 -0.832289673748425 1 1 1.06383280410408e-173 3 GNAS
RPS27A.2 5.93051053704299e-178 0.857685434048196 1 1 1.57111085147343e-173 3 RPS27A
RPS7P1.2 8.009260814559e-178 1.00235085871118 1 0.998 2.12181337499297e-173 3 RPS7P1
PCNX2.2 9.7718277720208e-178 0.959512716251838 1 0.999 2.58875261336375e-173 3 PCNX2
RPS15.2 3.3118973655635e-175 0.759500524806525 1 1 8.77387850085083e-171 3 RPS15
RPL8.2 3.87728760317154e-175 0.792067734291615 1 1 1.0271710318322e-170 3 RPL8
RPL10.2 5.42388073029454e-174 0.869232204846815 1 1 1.43689448306963e-169 3 RPL10
RPL12.2 2.08758756404015e-173 0.928253816942719 1 0.999 5.53043697465517e-169 3 RPL12
RPL24.2 3.31024867450368e-172 0.779610866645946 1 1 8.76951078849515e-168 3 RPL24
RPL9.2 7.90314342551806e-172 0.79182451860054 1 1 2.09370075628824e-167 3 RPL9
RPL35.1 9.63440885587814e-171 0.764922124524721 1 1 2.55234759409924e-166 3 RPL35
PCSK1N.2 1.69141571618367e-170 -1.45960915707411 1 1 4.48089851531377e-166 3 PCSK1N
RPS25.2 2.43934578385957e-170 0.916541744016225 1 0.998 6.46231485060076e-166 3 RPS25
RPS5.2 7.23401412156204e-170 1.01258669340522 1 0.996 1.91643502108422e-165 3 RPS5
RPS29.2 1.89409654920493e-169 0.818924922518119 1 1 5.01784057815371e-165 3 RPS29
RPL30.2 1.33042840442776e-168 0.830199290194509 1 1 3.52457092901003e-164 3 RPL30
SLC22A17.2 1.42821291996337e-168 -0.940075301941343 1 1 3.78362166756695e-164 3 SLC22A17
