p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
ITPR2 1.84855545612013e-20 -0.308616689650149 0.764 0.891 4.89719311435344e-16 1 ITPR2
LINC01278 1.9023129369341e-20 0.256108248061073 0.747 0.666 5.03960743252582e-16 1 LINC01278
COL2A1 1.91155957962454e-20 -0.264694037713131 0.53 0.738 5.06410363834133e-16 1 COL2A1
SIX1 2.00232952563308e-20 0.277797442166388 0.857 0.802 5.30457137930716e-16 1 SIX1
ETNK1 2.02246745703727e-20 0.251463282053436 0.821 0.73 5.35792078718314e-16 1 ETNK1
MRFAP1L1 2.06845827870464e-20 0.282909719914231 0.875 0.831 5.47975967194434e-16 1 MRFAP1L1
UFD1 2.76148973805553e-20 0.260200498493348 0.669 0.557 7.31573861405672e-16 1 UFD1
ACOT13 3.44321805627835e-20 0.277531574060778 0.631 0.505 9.1217732746926e-16 1 ACOT13
CADM1 3.7405829974683e-20 -0.257440259694934 0.973 0.983 9.90955247689301e-16 1 CADM1
SVIP 3.83042585089525e-20 0.273568769587526 0.949 0.933 1.01475641641917e-15 1 SVIP
EIF4G1 3.8499456546192e-20 0.260810596689382 0.938 0.905 1.01992760282172e-15 1 EIF4G1
WRNIP1 4.05253569065839e-20 0.281849701734935 0.695 0.594 1.07359775516922e-15 1 WRNIP1
MEF2D 4.13938208101663e-20 0.26590359810019 0.732 0.61 1.09660510090292e-15 1 MEF2D
MBNL2 4.24557838541104e-20 -0.255349443991307 0.604 0.792 1.12473862586309e-15 1 MBNL2
UBXN1 4.25388559327056e-20 -0.280822190685568 0.852 0.926 1.12693937136924e-15 1 UBXN1
CLCC1 4.30621587205168e-20 0.261934871269438 0.621 0.493 1.14080270882393e-15 1 CLCC1
FAAH2 4.55509078610877e-20 0.280676003922478 0.7 0.585 1.20673465105594e-15 1 FAAH2
PSMB6 5.43999381912681e-20 -0.262704377606882 0.906 0.958 1.44116316256307e-15 1 PSMB6
WDR13 5.59544760250846e-20 0.253754199379633 0.911 0.844 1.48234597885654e-15 1 WDR13
RUNX1T1 5.61283230095558e-20 -0.255441873427334 0.457 0.682 1.48695153316915e-15 1 RUNX1T1
SPAG16 6.52998777418012e-20 -0.265947987604807 0.734 0.866 1.7299243611358e-15 1 SPAG16
ARL8A 6.57362374624447e-20 0.303520467764754 0.663 0.557 1.74148440285508e-15 1 ARL8A
FAM171A1 6.64431314879428e-20 -0.255773517779749 0.428 0.644 1.76021143937858e-15 1 FAM171A1
TIMMDC1 7.57547137081444e-20 0.280619302170698 0.774 0.692 2.00689387555616e-15 1 TIMMDC1
BUB3 9.1650224600313e-20 0.253026604292281 0.653 0.546 2.42799775011149e-15 1 BUB3
SNF8 1.00446025768836e-19 0.267904483728979 0.661 0.537 2.66101611466801e-15 1 SNF8
ACIN1 1.14271671552391e-19 0.3001499331012 0.766 0.689 3.02728512276593e-15 1 ACIN1
STK25 1.38223976431938e-19 0.27614280859647 0.882 0.84 3.66182958363491e-15 1 STK25
RBM10 1.38822143592216e-19 0.267994246055749 0.735 0.63 3.67767622804498e-15 1 RBM10
HSDL1 1.73114123432149e-19 0.26328759510393 0.688 0.568 4.58613935796449e-15 1 HSDL1
KALRN 1.76422155616306e-19 -0.269378653450342 0.535 0.719 4.67377574658718e-15 1 KALRN
RTN1 2.05702030470931e-19 0.257068246610735 0.946 0.907 5.44945819123591e-15 1 RTN1
NACA4P 2.76525752744407e-19 -0.250808558518539 0.895 0.949 7.32572024170484e-15 1 NACA4P
PINK1 3.10181018863657e-19 0.264098325607981 0.892 0.859 8.21731555173599e-15 1 PINK1
FOXL2 3.29724445183814e-19 0.26414296805665 0.578 0.444 8.7350600018096e-15 1 FOXL2
B4GAT1 4.06207321075673e-19 -0.253837172021745 0.852 0.933 1.07612443499367e-14 1 B4GAT1
ULK1 4.45102907475619e-19 0.262818535948939 0.761 0.687 1.17916662248441e-14 1 ULK1
ATP6V1H 4.62096224451701e-19 0.26662271959811 0.889 0.866 1.22418531781745e-14 1 ATP6V1H
FLRT3 4.86300499176878e-19 0.268290858094399 0.782 0.689 1.28830728241938e-14 1 FLRT3
PINK1-AS 5.18669816138239e-19 -0.257654258671607 0.637 0.805 1.37406007691342e-14 1 PINK1-AS
BAHD1 6.10121537107606e-19 0.26623838081151 0.745 0.65 1.61633397610547e-14 1 BAHD1
MTPN 6.59794369776341e-19 0.264800768151747 0.742 0.651 1.74792724441148e-14 1 MTPN
GAA 7.79331449090103e-19 -0.257020392264233 0.61 0.771 2.0646048749295e-14 1 GAA
SNHG5 7.85169061771927e-19 -0.275451292522554 0.535 0.72 2.08006987844619e-14 1 SNHG5
CACHD1 7.99513439295818e-19 -0.253542420974577 0.55 0.727 2.11807100338248e-14 1 CACHD1
NIN 8.05758384624907e-19 0.251458188281257 0.666 0.543 2.1346151125483e-14 1 NIN
PTPRJ 8.40694846826098e-19 -0.256008350949981 0.563 0.762 2.2271687882117e-14 1 PTPRJ
DNAJA1 8.44433792317705e-19 0.261344467791938 0.949 0.932 2.23707400260806e-14 1 DNAJA1
OBSL1 2.02492111249707e-18 0.257642819209844 0.882 0.834 5.36442101122725e-14 1 OBSL1
FLOT1 2.06102306027732e-18 0.25888820115063 0.919 0.857 5.46006229128669e-14 1 FLOT1
VPS39 2.34574642703452e-18 0.251422589232174 0.749 0.65 6.21435143449985e-14 1 VPS39
COL4A2.1 2.43583554383805e-18 -0.363326545863539 0.487 0.684 6.45301552273577e-14 1 COL4A2
VEGFA 3.42866502860228e-18 -0.259803758953666 0.336 0.536 9.08321939377315e-14 1 VEGFA
SPOCK1.1 3.74000257213162e-18 -0.277659937292813 0.909 0.955 9.90801481409109e-14 1 SPOCK1
SRSF1 3.95208114252925e-18 0.253910606226747 0.848 0.762 1.04698533627885e-13 1 SRSF1
RPS27L.1 1.31756018612586e-17 -0.296824138440225 0.917 0.964 3.49048044508463e-13 1 RPS27L
MYO6 2.09393101721559e-17 0.285596633025529 0.838 0.771 5.54724205080755e-13 1 MYO6
TFDP2 2.25045512515045e-17 0.282591115586583 0.722 0.651 5.96190571754857e-13 1 TFDP2
PRR34-AS1 2.61115373216407e-17 0.261581526477032 0.852 0.792 6.91746846724905e-13 1 PRR34-AS1
XPC 2.9316706519584e-17 0.255659304123758 0.567 0.456 7.76658189116818e-13 1 XPC
FZD3 5.30185235233584e-17 0.261972678478922 0.791 0.728 1.40456672518081e-12 1 FZD3
ARG2.1 7.67147963309593e-17 -0.307119668959011 0.39 0.561 2.03232838439977e-12 1 ARG2
ADCY2 8.97259831838938e-17 -0.250974607999817 0.422 0.628 2.37702074650771e-12 1 ADCY2
CTXN1.1 1.08085441554116e-16 -0.262759030598225 0.72 0.824 2.86339951765165e-12 1 CTXN1
SLC24A2 2.69004543662878e-16 0.262564483060255 0.629 0.523 7.12646837071696e-12 1 SLC24A2
GRIP1 2.80331392018431e-16 -0.277906483542391 0.524 0.702 7.42653923735228e-12 1 GRIP1
NUDT21 4.258051964936e-16 0.259046596300675 0.75 0.686 1.12804312655084e-11 1 NUDT21
STAT1 5.69616493194715e-16 0.361145324728553 0.761 0.706 1.50902801377144e-11 1 STAT1
HLA-DPA1 8.99742238921854e-16 -0.251841003164336 0.379 0.578 2.38359713935178e-11 1 HLA-DPA1
COL18A1.1 1.39414778694234e-15 -0.300091571929451 0.568 0.76 3.69337631716765e-11 1 COL18A1
XPO6 1.73880052796632e-15 0.250318369587828 0.761 0.699 4.60643035868838e-11 1 XPO6
MYL9 1.76882738877756e-15 -0.250890531495397 0.43 0.625 4.68597751834952e-11 1 MYL9
CLOCK 1.9396132617174e-15 0.255630281374165 0.712 0.636 5.13842345294174e-11 1 CLOCK
IFIT1 2.7537869199266e-15 0.324015286183569 0.622 0.531 7.29533230826955e-11 1 IFIT1
TAOK3 1.3349127798116e-14 0.250978398659538 0.747 0.668 3.53645093627689e-10 1 TAOK3
RAB5B 4.63366381324597e-14 0.262771953875608 0.789 0.75 1.22755021740512e-09 1 RAB5B
CCN2.1 8.71810767137645e-14 -0.357219538620096 0.651 0.76 2.30960108430105e-09 1 CCN2
IFIT3 2.0620824725011e-13 0.287912741253172 0.307 0.195 5.46286888614991e-09 1 IFIT3
AGBL4 6.38024294544505e-11 -0.250221946543016 0.732 0.837 1.6902539611073e-06 1 AGBL4
MALAT1 7.03552313651883e-11 -0.293186592549018 1 1 1.86385078932657e-06 1 MALAT1
SPARC.1 1.90180672084338e-10 -0.385477277093781 0.971 0.99 5.03826636485828e-06 1 SPARC
MGP.1 1.31999014038435e-08 -0.320120392044203 0.929 0.975 0.000349691787990623 1 MGP
COL4A1.1 2.471945608543e-08 -0.289766882478743 0.621 0.728 0.000654867830615211 1 COL4A1
PRL.1 2.00316934956086e-06 0.459785044197594 0.258 0.189 0.0530679624085664 1 PRL
RPL37A.1 2.0780075448991e-97 0.435977819755326 1 1 5.50505758794669e-93 2 RPL37A
ALDOA.1 2.31417064356822e-91 0.517898800566281 1 1 6.13070086894094e-87 2 ALDOA
RPL17-C18orf32.1 1.06198770697983e-85 0.457957269076733 1 1 2.81341783333097e-81 2 RPL17-C18orf32
RPL9.1 3.45066790168771e-85 0.410404253955861 1 1 9.14150940515109e-81 2 RPL9
RPL31.1 1.60842182515852e-83 0.375896947611304 1 1 4.26103109920995e-79 2 RPL31
RPL24.1 6.54996082507544e-82 0.389134915696857 1 1 1.73521562177898e-77 2 RPL24
RPS29.1 8.84952122380699e-81 0.460154259945926 1 1 2.34441516261095e-76 2 RPS29
RPS8.1 1.05291455433897e-80 0.387574577900687 1 1 2.78938123735479e-76 2 RPS8
RPL5.1 1.45313657164945e-80 0.374864558962892 1 1 3.84964940561373e-76 2 RPL5
MIF.1 7.93612209280187e-80 0.393903778116258 1 1 2.10243746482507e-75 2 MIF
RPS27.1 2.48028365472655e-79 0.409103559877922 1 1 6.57076745810158e-75 2 RPS27
RPL17.1 3.42883510414341e-79 0.466407068758167 1 0.998 9.08366995789672e-75 2 RPL17
ENO1.2 4.7434295870675e-79 0.688386745971693 1 0.995 1.25662936620592e-74 2 ENO1
RPS12.1 3.92068140929952e-78 0.466317816317734 1 1 1.03866691895163e-73 2 RPS12
RPL34.1 7.60223416614613e-78 0.384801554773302 1 1 2.01398387529543e-73 2 RPL34
RPS23.1 1.37938902440434e-77 0.437125177140649 1 1 3.65427740345198e-73 2 RPS23
APOO.1 1.02825202920547e-75 0.361656982958834 1 1 2.72404527577113e-71 2 APOO
RPL21.1 4.15410398537226e-75 0.471039190722242 1 1 1.10050522780482e-70 2 RPL21
RPS3A.1 6.12434171234341e-75 0.428235645753808 1 0.999 1.62246060643402e-70 2 RPS3A
RPS27A.1 5.40222970341662e-74 0.396112944610943 1 1 1.43115869302913e-69 2 RPS27A
RPL11.1 4.2532210515677e-73 0.346568524117441 1 1 1.12676332098131e-68 2 RPL11
RPL13A.1 4.55741368246743e-72 0.393116373621089 1 1 1.20735003275927e-67 2 RPL13A
RPL7.1 2.6989977615676e-71 0.42692677901514 1 1 7.1501848699449e-67 2 RPL7
RPL3.1 6.51949216733249e-71 0.328200835685421 1 1 1.72714386496972e-66 2 RPL3
RPL32.1 1.08896626767778e-70 0.368521687506899 1 1 2.88488943633198e-66 2 RPL32
RPS6.1 1.14306000181882e-70 0.354058108422383 1 1 3.02819455681841e-66 2 RPS6
RPS15A.1 3.22885210089685e-70 0.451325146868541 1 0.997 8.55387498569593e-66 2 RPS15A
BNIP3.2 1.53950169205348e-67 0.564978626473608 0.971 0.796 4.07844788258807e-63 2 BNIP3
LDHA.2 6.52948659522744e-67 0.584687887815728 0.992 0.933 1.72979158880765e-62 2 LDHA
RPL30.1 2.69257965314977e-66 0.385543563057675 1 1 7.13318201712438e-62 2 RPL30
RPS14.1 1.98760485051487e-65 0.303088302842058 1 1 5.26556276998399e-61 2 RPS14
RPS11.1 8.91377337255927e-65 0.348448925771795 1 1 2.3614368418584e-60 2 RPS11
RPL13.1 5.82416400042338e-64 0.346807307537046 1 1 1.54293752699216e-59 2 RPL13
RPS24.1 1.19932281644911e-63 0.335498805806633 1 1 3.17724600533697e-59 2 RPS24
RPLP1.1 2.07414024185657e-63 0.341517646849613 1 1 5.49481232872641e-59 2 RPLP1
RPL27A.1 6.22260548252721e-63 0.349855308161504 1 1 1.64849264443111e-58 2 RPL27A
MICOS10.1 2.21818905418744e-62 0.30230841019906 1 1 5.87642644235336e-58 2 MICOS10
RPL21P16.1 4.41206997845063e-62 0.426595849954471 1 0.984 1.16884557869114e-57 2 RPL21P16
RPL12.1 2.16449108330627e-61 0.385444172747579 1 0.999 5.73416977789497e-57 2 RPL12
CLU.1 3.61951019837019e-61 -0.370390615028295 1 1 9.5888064175223e-57 2 CLU
RPL37.1 4.78738626050921e-61 0.333529657771344 1 1 1.2682743681341e-56 2 RPL37
RPL7A.1 7.11218090806155e-61 0.323802508990432 1 1 1.88415896616367e-56 2 RPL7A
RPS25.1 1.19340874755796e-60 0.380776442862981 1 0.997 3.16157845403054e-56 2 RPS25
RPS17.1 3.41042167845889e-60 0.331795418076403 1 1 9.0348891105733e-56 2 RPS17
RPL26.1 5.56901210372369e-60 0.338959112685798 1 1 1.47534268651848e-55 2 RPL26
KIZ-AS1.1 1.58648111882934e-59 0.414037286729648 1 0.987 4.20290578000269e-55 2 KIZ-AS1
RPLP2.1 2.06651600610269e-59 0.30505140689728 1 1 5.47461420336725e-55 2 RPLP2
MDGA2.1 2.74413771516721e-58 0.375950858883636 1 0.996 7.26976963502096e-54 2 MDGA2
RBFOX2.1 1.16039885328178e-57 0.332494150377896 1 1 3.07412864211409e-53 2 RBFOX2
RPL8.1 3.86124084910825e-57 0.305469060642278 1 1 1.02291992574576e-52 2 RPL8
RPL23.1 5.39775692196182e-57 0.325030028332222 1 1 1.42997376376613e-52 2 RPL23
RPS13.1 6.06374598307752e-57 0.349554799259735 1 0.999 1.6064075858369e-52 2 RPS13
BNIP3P1.2 6.84016009020805e-57 0.501422355431806 0.948 0.726 1.81209521109792e-52 2 BNIP3P1
CIRBP.1 2.69071791974558e-56 0.326020428940454 1 1 7.12824991298999e-52 2 CIRBP
RPS15.1 8.43413170286505e-56 0.305058665755022 1 1 2.23437017072301e-51 2 RPS15
RPL15.1 1.26199792731319e-55 0.290997486350943 1 1 3.3432849090381e-51 2 RPL15
RPS27AP5.1 1.37556955454185e-55 0.389018098640027 1 0.982 3.64415886389227e-51 2 RPS27AP5
TXNRD1.1 6.04285150592942e-55 0.323524151081061 1 1 1.60087222095082e-50 2 TXNRD1
RPS21.1 6.46978048612263e-55 0.380630681091921 1 0.999 1.71397424638361e-50 2 RPS21
RPS16.1 1.2028653855282e-54 0.331342376900516 1 1 3.18663097934131e-50 2 RPS16
RPS18.2 2.52937740868009e-54 0.27684015542106 1 1 6.70082663107529e-50 2 RPS18
RPL35A.1 9.26384968521308e-54 0.285841667464505 1 1 2.45417905860665e-49 2 RPL35A
RPS5.1 2.09809597246164e-52 0.382669007060174 1 0.996 5.55827585024537e-48 2 RPS5
NAP1L1.1 3.25576827742345e-52 0.354927133952846 1 1 8.62518132055021e-48 2 NAP1L1
MT-RNR2 4.14777023494838e-52 -0.374827158132989 1 1 1.09882729064252e-47 2 MT-RNR2
RPS7.1 5.0075832142761e-52 0.322772477422966 1 0.999 1.32660894512602e-47 2 RPS7
RPS7P1.1 2.0825465654498e-51 0.326519428994395 1 0.998 5.51708236118962e-47 2 RPS7P1
EEF1A1.1 3.77001036376381e-51 0.288247897838599 1 1 9.98751145568308e-47 2 EEF1A1
STEAP1B.1 4.0104112576849e-51 0.296499632457269 1 1 1.06243815038588e-46 2 STEAP1B
MT-ATP6.1 4.5145062874493e-51 -0.313904904858313 1 1 1.19598300567107e-46 2 MT-ATP6
RPS20.1 6.53293258785851e-51 0.302471170056138 1 1 1.73070450117548e-46 2 RPS20
TPT1.1 6.66951065327973e-51 0.266058681657713 1 1 1.76688676226687e-46 2 TPT1
H3-3B.1 8.66946598681121e-50 0.322884384481388 1 0.999 2.29671492922603e-45 2 H3-3B
ZFAS1.1 9.79442656674893e-50 0.409796498853872 0.998 0.946 2.59473948606313e-45 2 ZFAS1
RPSA.1 2.74149950762345e-49 0.382684223811333 1 0.984 7.26278049559603e-45 2 RPSA
RPLP0.1 6.78851263678351e-49 0.365426701732216 1 0.999 1.79841276773669e-44 2 RPLP0
RPL38.1 1.2506589660032e-48 0.30912756544024 1 1 3.31324573273569e-44 2 RPL38
RPL4.1 1.68726231793255e-48 0.304981017900464 1 0.999 4.46989533266692e-44 2 RPL4
FAU.1 1.69843185972925e-48 0.288390388870724 1 1 4.49948568279473e-44 2 FAU
RPL13AP25.1 2.54609555327709e-48 0.358216303881423 1 0.978 6.74511633974166e-44 2 RPL13AP25
ATP5MC2.1 5.78082763943889e-48 0.357567633054451 1 0.995 1.53145685824015e-43 2 ATP5MC2
SLC22A17.1 1.09973631291907e-47 -0.357880772213341 1 1 2.91342144018521e-43 2 SLC22A17
NBEAL1.1 1.80059191548471e-47 0.341565837438881 1 0.995 4.7701281025021e-43 2 NBEAL1
PCNX2.1 7.22336628857502e-47 0.312949022454836 1 0.999 1.9136141971693e-42 2 PCNX2
PCSK1N.1 1.47143610882627e-46 -0.779123662839217 1 1 3.89812853950256e-42 2 PCSK1N
RPL23A.1 1.8550887755015e-46 0.307813035596884 1 0.999 4.91450118405857e-42 2 RPL23A
PEG10.2 5.93258978661474e-46 -0.846259019565016 1 1 1.57166168626998e-41 2 PEG10
RPL19.1 6.20747302139728e-46 0.275016698592193 1 1 1.64448375282857e-41 2 RPL19
RPL18A.1 5.60404960457366e-45 0.333914749919517 1 0.988 1.48462482124365e-40 2 RPL18A
UQCRB.1 2.53055891652244e-44 0.287555431492236 1 1 6.70395668165124e-40 2 UQCRB
B2M 5.71025790140166e-43 -0.35676096485856 1 1 1.51276152323933e-38 2 B2M
RPLP0P2.1 9.47618472872525e-43 0.343850718686765 1 0.991 2.51043085833389e-38 2 RPLP0P2
RPL6.1 1.33057751323471e-42 0.302484392395219 1 0.997 3.5249659480614e-38 2 RPL6
CHCHD3.1 1.72399760101603e-42 0.260799350902607 1 1 4.56721444461165e-38 2 CHCHD3
RPL6P27.1 1.87659476626501e-42 0.30652227518745 1 0.996 4.97147485478926e-38 2 RPL6P27
RPL14.1 2.11796519281369e-42 0.296278901020639 1 0.997 5.61091338880202e-38 2 RPL14
MT-RNR1.1 3.28100743781596e-42 -0.362020733434482 1 1 8.69204490426205e-38 2 MT-RNR1
EEF1G.1 5.24018117729e-41 0.277326275241088 1 1 1.38822879748767e-36 2 EEF1G
RPS3.1 5.41461054528285e-41 0.257876568020707 1 1 1.43443862565633e-36 2 RPS3
FXYD6.2 9.73022666938263e-39 -0.710785664366785 0.71 0.814 2.57773164925285e-34 2 FXYD6
MT-CYB.1 1.73907508317994e-38 -0.376438981816211 1 1 4.6071577103603e-34 2 MT-CYB
PSAP.1 4.28791862217661e-37 -0.30875022447333 1 1 1.13595540138703e-32 2 PSAP
RPS15P4.1 1.07493639269496e-36 0.279448816498582 1 0.997 2.84772149152749e-32 2 RPS15P4
RPL21P75.1 1.1284963824755e-36 0.312921990073427 0.979 0.815 2.98961261645408e-32 2 RPL21P75
RPL22.1 4.0871212607099e-36 0.30825011111255 1 0.985 1.08276016438727e-31 2 RPL22
HLA-B.1 3.54029178396349e-35 -0.446212306122904 1 0.999 9.37894099407609e-31 2 HLA-B
RPL41.1 5.10030833016697e-35 0.304090542982418 0.992 0.936 1.35117368282783e-30 2 RPL41
NPM1.1 8.59985405301841e-35 0.306018358914879 0.998 0.982 2.27827333572564e-30 2 NPM1
SNHG29.1 1.14559619369579e-34 0.330729103657042 0.996 0.958 3.0349134363389e-30 2 SNHG29
TBC1D3P1-DHX40P1.1 1.79680125917099e-34 0.297783459351646 0.996 0.948 4.76008589579578e-30 2 TBC1D3P1-DHX40P1
MT3.1 1.88787768307148e-34 0.37807267608436 0.983 0.87 5.00136555799297e-30 2 MT3
RPS4Y1.1 3.05767036504525e-34 0.365751312721096 0.998 0.851 8.10038033107788e-30 2 RPS4Y1
PKM 1.08392703897689e-33 0.305378043705431 1 0.999 2.87153951165759e-29 2 PKM
SNHG8.1 2.20750501075095e-33 0.318009056673405 0.998 0.907 5.84812227448141e-29 2 SNHG8
GPI 8.36505674635211e-33 0.326257016239831 0.994 0.977 2.2160708332436e-28 2 GPI
RPS27AP16.1 4.36597009317914e-32 0.288796997808375 0.994 0.922 1.15663279708502e-27 2 RPS27AP16
RPL10A.1 5.9875878084132e-32 0.254794796457937 1 0.997 1.58623176220483e-27 2 RPL10A
TOMM7.1 1.36306282989597e-31 0.263011245991039 1 0.996 3.6110260489604e-27 2 TOMM7
IGFBP7.1 1.70105813547065e-31 -0.556868724366987 0.998 0.998 4.50644321248885e-27 2 IGFBP7
RPL36AL.1 1.83224407372226e-31 0.307054383380885 1 0.973 4.853981000105e-27 2 RPL36AL
GAS5.2 2.81747746458541e-31 0.304025841666633 0.975 0.865 7.46406129917966e-27 2 GAS5
TSPAN7.2 2.94524239492324e-31 -0.731526627166862 0.844 0.898 7.80253615263064e-27 2 TSPAN7
RBP4.2 5.25168683868011e-31 -1.39183633304546 0.627 0.745 1.39127687730314e-26 2 RBP4
BSCL2.1 1.03087561240057e-30 -0.281699384807353 1 1 2.7309956723716e-26 2 BSCL2
LHFPL3.1 1.08929351626224e-30 0.28107606744478 1 0.992 2.88575638328193e-26 2 LHFPL3
SNHG31.2 1.22494009549202e-30 0.331874104453467 0.992 0.864 3.24511130097745e-26 2 SNHG31
UBB.2 1.369494423314e-30 -0.550094048759989 1 1 3.62806462624345e-26 2 UBB
P4HA1.1 1.51633436127588e-30 0.346647773992645 0.921 0.712 4.01707298989206e-26 2 P4HA1
CCND2.2 3.38796623404866e-30 -0.622529889994499 0.494 0.667 8.97540014724171e-26 2 CCND2
CITED1.2 4.9838064456636e-30 -0.799181973194744 0.979 0.98 1.3203100035852e-25 2 CITED1
RGS5.1 5.06322911029532e-30 -0.712528274605204 0.9 0.93 1.34135065589943e-25 2 RGS5
SNHG6.1 7.67370775635259e-30 0.277205940916664 0.996 0.958 2.03291865881293e-25 2 SNHG6
RPL13P12.1 8.69469598135968e-30 0.258250011674397 1 0.994 2.30339885938181e-25 2 RPL13P12
PGK1.1 9.78519945419755e-30 0.312103965653292 1 0.999 2.59229503940601e-25 2 PGK1
PABPC1.1 1.05643995009059e-29 0.30391604475032 0.99 0.951 2.79872071578e-25 2 PABPC1
BRINP3.2 1.07492471005235e-29 -0.537128947811041 0.083 0.32 2.84769054187069e-25 2 BRINP3
TPI1 1.08841099332466e-29 0.291728613053477 1 0.984 2.88341840351568e-25 2 TPI1
GNAS.1 2.38334346546285e-29 -0.334776457930159 1 1 6.31395350870417e-25 2 GNAS
RPL13AP5.1 3.8091339528483e-29 0.278400491269094 0.948 0.806 1.00911576678857e-24 2 RPL13AP5
TNNT1.1 6.69414435158327e-29 0.307352489535021 0.925 0.669 1.77341272162144e-24 2 TNNT1
SCD.1 8.99866326442353e-29 0.321816095569311 0.979 0.781 2.38392587201108e-24 2 SCD
HNRNPA1.1 5.51047522273067e-28 0.250975215218983 1 0.998 1.45983509600581e-23 2 HNRNPA1
COX7A1.2 2.06634344704911e-27 0.275163222387669 1 1 5.47415705992249e-23 2 COX7A1
XIST.2 3.8153102744969e-27 -0.493314601399783 0.1 0.322 1.01075199791972e-22 2 XIST
FAM172A.1 2.95269021330972e-26 0.263770855594406 0.998 0.982 7.82226691310011e-22 2 FAM172A
ITM2C.2 5.21797797842658e-26 -0.546919384991756 0.933 0.938 1.38234672604477e-21 2 ITM2C
MT-ND6.1 6.45057432623477e-26 -0.338825015624153 0.996 0.995 1.70888615050611e-21 2 MT-ND6
SEZ6L.2 6.613726072022e-26 0.290366375095463 1 0.98 1.75210831100007e-21 2 SEZ6L
RNF187.2 7.45758606521265e-26 0.27152649369428 0.992 0.93 1.97566370039614e-21 2 RNF187
MYL6.1 1.53412248616481e-25 -0.280227359161769 1 1 4.06419729034782e-21 2 MYL6
CDC42EP4.1 2.84235972234789e-25 0.290456653168326 0.975 0.864 7.52997937644402e-21 2 CDC42EP4
HTRA1.2 5.72029134335954e-25 -0.422104435308109 0.665 0.77 1.51541958268281e-20 2 HTRA1
MT-ATP8.2 1.05740281512115e-24 0.286034867914241 0.996 0.952 2.80127153781894e-20 2 MT-ATP8
NRP2.1 1.29156201307871e-24 -0.262033699792925 0.056 0.266 3.42160608504813e-20 2 NRP2
H1-2.2 1.64770521908745e-24 -0.634564952540184 0.785 0.833 4.36510066640648e-20 2 H1-2
IGSF1.2 1.65123506979178e-24 -0.510847235675221 0.994 0.996 4.37445194689237e-20 2 IGSF1
CCDC88C.1 1.94732392918039e-24 0.289588256910146 0.946 0.856 5.15885055318469e-20 2 CCDC88C
EIF3L.1 2.3064905993413e-24 0.268133818677964 0.983 0.93 6.11035489577498e-20 2 EIF3L
PNMT.2 3.39200502373704e-24 0.28347789904893 0.954 0.768 8.98609970888417e-20 2 PNMT
DKK3.2 4.98825009443182e-24 -0.361716263761929 0.348 0.523 1.32148721501688e-19 2 DKK3
MEIS2.2 2.9460140423258e-23 -0.477818526783481 0.248 0.442 7.80458040092952e-19 2 MEIS2
SFRP1.2 4.92941106641476e-23 -0.360844241144024 0.102 0.305 1.3058995797146e-18 2 SFRP1
CAMK2N1 1.12452509674568e-22 0.252734198279146 1 0.991 2.97909188629867e-18 2 CAMK2N1
GDI1.2 1.35614758750003e-22 -0.544449328750479 0.992 0.983 3.59270618880507e-18 2 GDI1
ID3.1 5.82069826169126e-22 -0.327026285830615 0.448 0.632 1.54201938348725e-17 2 ID3
EPB41L4A-AS1.1 9.18278560272687e-22 0.263836734462417 0.929 0.766 2.4327035618744e-17 2 EPB41L4A-AS1
BAIAP3.1 1.85492858225778e-21 -0.282710592169989 0.998 1 4.91407680011732e-17 2 BAIAP3
MKX.2 4.86975641476391e-21 -0.607468180141464 0.24 0.414 1.29009586939925e-16 2 MKX
FSTL5.2 5.27799923422811e-21 -0.317493495725084 0.09 0.279 1.39824755713171e-16 2 FSTL5
CPLX2.2 6.91446386080809e-21 0.274039784005019 0.979 0.932 1.83177976600528e-16 2 CPLX2
EIF3E.1 7.1474909460922e-21 0.260945115675989 0.985 0.922 1.89351330143875e-16 2 EIF3E
SEMA3E.2 9.98445824506173e-21 0.302082424771582 0.996 0.906 2.64508267828175e-16 2 SEMA3E
PFKP 1.9701617674553e-20 0.26978692965899 0.86 0.728 5.21935255434258e-16 2 PFKP
LINC02574.1 3.45265639341643e-20 -0.443979115529334 0.998 0.996 9.1467773174388e-16 2 LINC02574
PART1.2 5.04866794778404e-20 0.253492131932364 0.95 0.742 1.33749311272695e-15 2 PART1
ADIRF 1.44799771665068e-19 -0.319568098301438 0.246 0.425 3.83603555095097e-15 2 ADIRF
SYP.1 3.84530074583741e-19 -0.392278588861809 0.765 0.809 1.01869707358725e-14 2 SYP
LGALS2.1 9.85290959686692e-19 0.262644925989506 0.933 0.751 2.61023281040198e-14 2 LGALS2
SYTL4.1 1.39009268175159e-18 -0.368811413363355 0.779 0.837 3.68263353249632e-14 2 SYTL4
CNN3.2 5.07609774699008e-18 -0.308452107176485 0.619 0.724 1.34475981513261e-13 2 CNN3
UNC5B.1 9.12416852456287e-18 -0.252617350877168 0.179 0.352 2.41717472552719e-13 2 UNC5B
PLVAP.1 9.37209844076102e-18 -0.386297817010531 0.227 0.398 2.48285631892641e-13 2 PLVAP
TNS1.2 1.24364447659156e-17 -0.291226460883666 0.362 0.51 3.29466294738635e-13 2 TNS1
NLRP1.1 1.29458226770431e-17 -0.312435155699499 1 1 3.42960734360226e-13 2 NLRP1
