p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
BNIP3P1 1.37957678017271e-05 -0.263089023035949 0.783 0.736 0.365477480603355 0 BNIP3P1
GNAS 1.50845599077834e-05 -0.266396854942455 1 1 0.399620161076998 0 GNAS
RPS15A 2.46740753315215e-05 -0.281407971642749 0.999 0.996 0.653665603682668 0 RPS15A
ZFAS1 0.000108316880215357 -0.284600549527396 0.979 0.93 1 0 ZFAS1
PCSK1N 0.00119582820320208 -0.619076195361402 1 1 1 0 PCSK1N
RPS12 0.00120158113712088 -0.257281745879572 1 1 1 0 RPS12
RPS12.1 0 1.10393598676984 1 1 0 1 RPS12
RPL21 0 1.0882675914705 1 1 0 1 RPL21
RPS15A.1 0 1.0673251144587 1 0.997 0 1 RPS15A
RPS23.1 0 1.04502691517972 1 1 0 1 RPS23
RPL26.1 0 1.01078004264461 1 1 0 1 RPL26
RPS27 0 1.00497905197578 1 1 0 1 RPS27
RPL17.1 0 0.99305574065588 1 0.998 0 1 RPL17
RPL17-C18orf32.1 0 0.979433905129424 1 1 0 1 RPL17-C18orf32
RPL34.1 0 0.903671478251744 1 1 0 1 RPL34
RPL37A 0 0.902858840960387 1 1 0 1 RPL37A
RPL31.1 0 0.901247092791277 1 1 0 1 RPL31
RPL13A 0 0.888677228773581 1 1 0 1 RPL13A
RBFOX2 0 0.885012246068923 1 1 0 1 RBFOX2
RPL11.1 0 0.881051631801069 1 1 0 1 RPL11
RPL7 0 0.875276224623189 1 1 0 1 RPL7
RPS8 0 0.860602300322573 1 1 0 1 RPS8
RPS14.1 0 0.850896657252942 1 1 0 1 RPS14
RPL32 0 0.848496423593128 1 1 0 1 RPL32
RPS6.1 0 0.829432197091376 1 1 0 1 RPS6
MICOS10.1 0 0.791174516876981 1 1 0 1 MICOS10
RPS24.1 1.03670864014679e-304 0.862893615180871 1 1 2.74644852947687e-300 1 RPS24
RPS7.1 1.17933971643535e-300 0.913463212064483 1 0.999 3.12430677678052e-296 1 RPS7
RPL21P16 7.06090654269523e-296 0.9909266234758 1 0.981 1.87057536129082e-291 1 RPL21P16
RPL3 2.44540356447579e-295 0.651233176305183 1 1 6.47836312300926e-291 1 RPL3
RPS18.1 1.46759361759491e-294 0.773950916176553 1 1 3.88794901173244e-290 1 RPS18
KIZ-AS1.1 2.19488141576265e-294 1.0012298599512 1 0.984 5.81467984663842e-290 1 KIZ-AS1
RPS17 1.31464680377663e-292 0.789605669418283 1 1 3.48276231256506e-288 1 RPS17
RPL35A.1 1.52214385426888e-291 0.771501306171167 1 1 4.03246349872912e-287 1 RPL35A
RPS29 1.27168130398176e-290 0.796675704607056 1 1 3.36893811050847e-286 1 RPS29
RPLP1 2.02204791988827e-290 0.712036451386149 1 1 5.35680934936801e-286 1 RPLP1
RPL27A 1.24812473605911e-289 0.820907720275787 1 1 3.3065320507678e-285 1 RPL27A
RPS7P1.1 1.69034363443568e-286 0.897391262059151 1 0.997 4.478058356347e-282 1 RPS7P1
RPS27A 2.5759169853225e-286 0.779684417402172 1 1 6.82411927751636e-282 1 RPS27A
RPS15 5.17842280811251e-286 0.691350736458451 1 1 1.37186777032517e-281 1 RPS15
RPL24 1.36667458826023e-279 0.706825253444825 1 1 3.620594319219e-275 1 RPL24
RPL7A 2.4227849163092e-278 0.688492486563663 1 1 6.41844180028633e-274 1 RPL7A
RPL9 4.67822528600075e-278 0.720224466068156 1 1 1.23935544276732e-273 1 RPL9
PCNX2.1 1.67905112336691e-277 0.852067941388431 1 0.999 4.44814223602362e-273 1 PCNX2
RPS5 2.88188498739317e-276 0.928799480462497 1 0.996 7.63468970860199e-272 1 RPS5
RPL37.1 1.27070907869624e-275 0.856850929676637 1 1 3.36636249128208e-271 1 RPL37
RPS3A 2.35874775691014e-275 0.793307336485293 1 0.999 6.24879455760633e-271 1 RPS3A
RPS13.1 3.20973032402802e-275 0.857460651810749 1 0.999 8.50321757441502e-271 1 RPS13
RPL12 8.68026613209076e-274 0.83163183859588 1 0.999 2.29957610371348e-269 1 RPL12
CLU 1.02278292548913e-271 -0.690627628452991 1 1 2.7095565262058e-267 1 CLU
MDGA2 8.16552321696696e-271 0.892659413668678 1 0.995 2.16321041063889e-266 1 MDGA2
TXNRD1 2.55388940024457e-270 0.798758346168559 1 1 6.76576379912792e-266 1 TXNRD1
RPL8 8.07618280402948e-269 0.686772979609846 1 1 2.13954234844349e-264 1 RPL8
RPL35.1 9.0700447517557e-269 0.664855070719457 1 1 2.40283625563512e-264 1 RPL35
EIF1.1 1.21980590480498e-268 0.719905161003118 1 1 3.23150980300936e-264 1 EIF1
SLC22A17 8.46915315260285e-267 -0.733885804666782 1 1 2.24364805318755e-262 1 SLC22A17
PCSK1N.1 2.85301884548365e-266 -1.24056798438397 1 1 7.55821752545529e-262 1 PCSK1N
RPS20 9.91185016170446e-261 0.735426220979173 1 1 2.62584734483874e-256 1 RPS20
FAU 2.4477555456427e-258 0.672110965614995 1 1 6.48459399151663e-254 1 FAU
RPL10.1 2.65729686400286e-253 0.736214096042997 1 1 7.03971085211638e-249 1 RPL10
RPS28.1 3.4267458636452e-253 0.685780680667523 1 1 9.07813514196887e-249 1 RPS28
APOO 4.36083071854083e-249 0.649639371825407 1 1 1.15527127395584e-244 1 APOO
RPLP2 8.17030704415168e-249 0.673726406111849 1 1 2.16447774213666e-244 1 RPLP2
RPS19.1 1.09951262949291e-248 0.81555874817175 1 1 2.91282885805262e-244 1 RPS19
RPS25 3.58321185526481e-248 0.791921035354409 1 0.997 9.49264484696754e-244 1 RPS25
RPL15 4.93946066933039e-247 0.575076868797716 1 1 1.30856192051901e-242 1 RPL15
RPL23A 1.1397581245386e-245 0.794963795948497 1 0.999 3.01944722352765e-241 1 RPL23A
PEG10.1 1.32962904407281e-239 -1.22880290760276 1 1 3.52245326355769e-235 1 PEG10
RPL30 8.66348904398777e-239 0.722234503929479 1 1 2.29513151753324e-234 1 RPL30
MIF.1 4.54803377265235e-238 0.571941307568065 1 1 1.20486510705106e-233 1 MIF
RPLP0 2.57219812646548e-235 0.738694963109005 1 0.998 6.81426727663236e-231 1 RPLP0
RPL5.1 1.45159146980477e-234 0.583576398527578 1 1 3.8455561218068e-230 1 RPL5
RPL13AP25 3.00054732477426e-234 0.851784206637335 1 0.974 7.94904997279196e-230 1 RPL13AP25
RPL19.1 4.78105704057951e-232 0.657078102170694 1 1 1.26659763119032e-227 1 RPL19
GNAS.1 4.91913331800641e-232 -0.658785906321765 1 1 1.30317679860626e-227 1 GNAS
NBEAL1 1.70160291327207e-231 0.771005903742663 1 0.994 4.50788643784036e-227 1 NBEAL1
ZFAS1.1 2.56993472659268e-228 0.978637372625131 0.998 0.936 6.80827107768933e-224 1 ZFAS1
RPL18A 3.05841464369087e-228 0.797529701210372 1 0.986 8.10235207406584e-224 1 RPL18A
H3-3B 2.77551822391364e-226 0.676169273364549 1 0.999 7.35290287879202e-222 1 H3-3B
RPL6.1 1.50148207775751e-224 0.710747597088805 1 0.997 3.9777263203952e-220 1 RPL6
RPL6P27 3.58046742853881e-224 0.696596229600639 1 0.996 9.485374311685e-220 1 RPL6P27
RPL10A.1 4.20705958077808e-223 0.723546083705342 1 0.996 1.11453422413973e-218 1 RPL10A
RPS16 6.08333411406295e-222 0.717055589367271 1 1 1.61159687349756e-217 1 RPS16
RPS27AP5 1.30841174229106e-220 0.761644921030248 1 0.979 3.46624438767748e-216 1 RPS27AP5
RPS11 5.37864601181203e-215 0.614667365013791 1 1 1.42491090144924e-210 1 RPS11
RPS10 4.60333956698751e-214 0.582875172889259 1 1 1.21951671808633e-209 1 RPS10
RPL38 2.90096255730985e-213 0.655710858921764 1 1 7.68523000682526e-209 1 RPL38
RPLP0P2 4.83072106796051e-212 0.712782421548311 1 0.99 1.2797546253241e-207 1 RPLP0P2
MT-ATP6 2.85955910981124e-210 -0.53472437279023 1 1 7.57554399371194e-206 1 MT-ATP6
MT-RNR1 7.95475247185259e-210 -0.700583266887971 1 1 2.10737302484319e-205 1 MT-RNR1
RPS15P4 1.41236336132835e-207 0.639725530109476 1 0.997 3.74163301683107e-203 1 RPS15P4
RPL18.1 6.76029701713962e-205 0.589612066002555 1 1 1.79093788578063e-200 1 RPL18
RPS21 1.41800855568397e-203 0.684445365647486 1 0.998 3.75658826571798e-199 1 RPS21
RPL23 6.95373879485481e-202 0.616726793804265 1 1 1.84218448153294e-197 1 RPL23
COX7C.1 3.37718144741188e-201 0.572389173784435 1 1 8.94682909048356e-197 1 COX7C
OOEP.1 2.36564353874784e-200 0.59534963234492 1 1 6.26706286285078e-196 1 OOEP
RPS3.1 2.6116959495119e-199 0.593649605681991 1 1 6.91890490944692e-195 1 RPS3
BNIP3.1 8.829543712472e-199 0.996590828730131 0.972 0.763 2.33912272030808e-194 1 BNIP3
TPT1 1.47402416892631e-198 0.512110069788001 1 1 3.90498482831958e-194 1 TPT1
ATP5MC2 4.99838326946485e-198 0.651197089984324 1 0.994 1.32417169574663e-193 1 ATP5MC2
PSAP 6.40551706644473e-196 -0.570334341390544 1 1 1.69694958124254e-191 1 PSAP
RPL21P75 1.78347612747274e-192 0.732064262215129 0.988 0.78 4.72478495690079e-188 1 RPL21P75
ALDOA 5.09408151164387e-190 0.629621415667362 1 1 1.34952407406469e-185 1 ALDOA
RPL41 9.71914167947063e-190 0.72359764657586 0.996 0.924 2.57479501372536e-185 1 RPL41
RPL14.1 1.04961310230894e-189 0.681008922528902 1 0.996 2.78063503063684e-185 1 RPL14
RPL13 9.10424014454169e-189 0.581447200861121 1 1 2.41189529909199e-184 1 RPL13
FTL 8.99739840679704e-188 0.540026214816059 1 1 2.38359078592867e-183 1 FTL
MT-CYB 2.66939796951674e-185 -0.637124066647456 1 1 7.07176910084374e-181 1 MT-CYB
RPL36AL.1 5.49633576977168e-183 0.726714075584585 1 0.968 1.45608927212791e-178 1 RPL36AL
RPL36A.1 7.71150401741496e-183 0.649808192312177 1 0.999 2.04293164429357e-178 1 RPL36A
TBC1D3P1-DHX40P1 8.54372420921049e-182 0.711124416046816 0.999 0.937 2.26340341750404e-177 1 TBC1D3P1-DHX40P1
BSCL2.1 2.06754037746319e-180 -0.583859528341377 1 1 5.47732796797548e-176 1 BSCL2
RPS9 7.65918133954442e-180 0.519319387015081 1 1 2.02907032047211e-175 1 RPS9
UQCRB 2.80793002682143e-179 0.52501585201793 1 1 7.43876822705533e-175 1 UQCRB
RPL29 1.71324207602754e-178 0.618962674910443 1 0.995 4.53872090781215e-174 1 RPL29
TOMM7 1.98453115734244e-177 0.587241216765993 1 0.996 5.2574199420316e-173 1 TOMM7
RPL39.1 1.22431222873949e-175 0.619134498996311 1 0.997 3.24344795637666e-171 1 RPL39
SNHG8 7.7109416452623e-173 0.73207106449835 0.996 0.891 2.04278266066289e-168 1 SNHG8
PLEKHA7.1 2.99685268719402e-171 0.60063209657278 1 0.999 7.93926213891439e-167 1 PLEKHA7
BNIP3P1.1 3.93121681152493e-171 0.856559538484196 0.951 0.684 1.04145795770919e-166 1 BNIP3P1
RPL36.1 3.78990258780139e-169 0.452313185926702 1 1 1.00402099356034e-164 1 RPL36
GAS5.1 4.36196845809044e-168 0.791791600617795 0.987 0.84 1.15557268391732e-163 1 GAS5
NPM1.1 4.51997481838084e-166 0.648588137802847 1 0.978 1.19743172888545e-161 1 NPM1
LINC02574 1.37285535073754e-165 -0.831423635083066 0.989 0.999 3.63696839517388e-161 1 LINC02574
AMBRA1 4.13574295169062e-165 0.540702993111425 1 0.999 1.09564102276188e-160 1 AMBRA1
HINT1 4.96679728883229e-161 0.578322311820393 1 0.999 1.31580393775745e-156 1 HINT1
BAIAP3 1.04841295982473e-157 -0.627733029864169 0.998 1 2.77745561316769e-153 1 BAIAP3
LDHA 1.70561402216417e-156 0.830462223825565 0.989 0.924 4.51851266751733e-152 1 LDHA
NACA.1 1.99669338356078e-156 0.537899817284821 1 0.999 5.28964011172921e-152 1 NACA
EEF1G 3.82376813093392e-156 0.492446160871843 1 1 1.01299265324701e-151 1 EEF1G
ENO1 5.90444862383188e-156 0.86457900558197 0.999 0.994 1.56420652942554e-151 1 ENO1
RPS4X.1 1.83647827896596e-153 0.439251670143452 1 1 4.86519825663662e-149 1 RPS4X
SLC35F1 1.15226117028088e-152 0.541698775262212 1 0.993 3.05257029230811e-148 1 SLC35F1
RPL4 1.82687662280053e-152 0.502512042059411 1 0.999 4.83976154912317e-148 1 RPL4
CHCHD3 9.23487521880745e-152 0.452794481152908 1 1 2.44650314296647e-147 1 CHCHD3
MT-CO3 4.97898459884469e-151 -0.40997857906172 1 1 1.31903259992593e-146 1 MT-CO3
HLA-A 1.51221878297994e-150 -0.442995688887655 1 1 4.00616999987046e-146 1 HLA-A
RPL10AP6.1 1.95048429454342e-150 0.614455120655716 0.993 0.929 5.16722299310442e-146 1 RPL10AP6
MT-RNR2 2.55665170719247e-150 -0.490547959851812 1 1 6.7730817026943e-146 1 MT-RNR2
EEF1A1 1.70364449651243e-149 0.413098390732825 1 1 4.51329500016073e-145 1 EEF1A1
RPL27 2.1295631572435e-148 0.494655752265118 1 0.999 5.64163871616949e-144 1 RPL27
RPL22 3.03476422428405e-147 0.569412161199126 1 0.982 8.03969738297331e-143 1 RPL22
RPS27L.1 8.79421619537394e-147 0.677936648339395 0.995 0.94 2.32976375447846e-142 1 RPS27L
PFDN5 2.57990362105016e-144 0.511167894925047 1 0.999 6.83468067288608e-140 1 PFDN5
SEC61G 1.86202770572246e-143 0.56300943403763 1 0.994 4.93288379799993e-139 1 SEC61G
MT-ND3.1 1.2804627285875e-140 -0.481114157078388 1 1 3.392201860574e-136 1 MT-ND3
SNHG6 5.28740911954211e-140 0.623016902251604 0.996 0.951 1.4007404239491e-135 1 SNHG6
CIRBP 6.98576219722997e-140 0.424944547738419 1 1 1.85066812129016e-135 1 CIRBP
RPL13AP5 2.40319517181368e-139 0.599768583714985 0.967 0.771 6.3665446491688e-135 1 RPL13AP5
RPSA 6.03735733216508e-139 0.561666184966902 0.999 0.981 1.59941670443717e-134 1 RPSA
IGSF1.1 1.68548988336598e-138 -0.847186217914209 0.995 0.996 4.46519979901314e-134 1 IGSF1
SNX6.1 1.34955800543117e-137 0.601438414325704 0.996 0.939 3.57524906798825e-133 1 SNX6
FTH1 8.48748243045167e-137 0.439315790180401 1 1 2.24850384547526e-132 1 FTH1
RPS4Y1 1.5271913833328e-135 0.670572745982517 0.999 0.823 4.04583541272525e-131 1 RPS4Y1
STEAP1B 4.85205799981462e-134 0.405396674308134 1 1 1.28540720531089e-129 1 STEAP1B
RPS27AP16 2.54410651826366e-133 0.567645997018563 0.997 0.908 6.73984698818409e-129 1 RPS27AP16
SCG2.1 6.90475868014061e-132 -0.544983721566767 0.998 1 1.82920866954285e-127 1 SCG2
B2M 7.54357014363462e-129 -0.459355836992512 1 1 1.99844260245168e-124 1 B2M
FXYD6.1 1.52923838507857e-128 -0.928315216363095 0.642 0.861 4.05125832975016e-124 1 FXYD6
UBA52 3.98559638821775e-127 0.459425300251076 1 1 1.05586419516665e-122 1 UBA52
MT-ND6.1 6.11798004589264e-127 -0.610689183580504 0.99 0.997 1.62077527375788e-122 1 MT-ND6
PHPT1 7.37571280001906e-127 0.492350794858224 1 0.998 1.95397383498105e-122 1 PHPT1
RNF187.1 5.56676269059473e-126 0.67473512605537 0.986 0.921 1.47474677199236e-121 1 RNF187
ARG2.1 1.36104068092173e-125 0.674874325315983 0.796 0.425 3.60566897189784e-121 1 ARG2
HLA-B 8.72862759350649e-125 -0.636739966794159 0.998 1 2.31238802207174e-120 1 HLA-B
NAP1L1 1.37426350504929e-121 0.46398157550914 1 1 3.64069887757657e-117 1 NAP1L1
SCG5.1 1.53337323731878e-121 -0.426269898605065 1 1 4.06221238030492e-117 1 SCG5
SNHG29 9.58350236669447e-121 0.541527790114649 0.997 0.951 2.5388614469847e-116 1 SNHG29
TAFA2.1 5.14194689707677e-120 0.512548833037903 0.988 0.92 1.36220457197358e-115 1 TAFA2
RGS5.1 2.50081783104565e-115 -0.959564613439696 0.857 0.952 6.62516659800613e-111 1 RGS5
GABARAP 2.73706744553279e-115 0.427531705147028 1 1 7.25103907670547e-111 1 GABARAP
SPINT2.1 2.71650778428704e-114 -0.409870569551988 1 1 7.19657242213322e-110 1 SPINT2
SNHG32 2.7428646828498e-114 0.527927705214462 1 0.974 7.26639711780569e-110 1 SNHG32
BTF3.1 5.27572455349772e-114 0.505827052615912 1 0.984 1.39764494871262e-109 1 BTF3
DDIT3.1 7.58148100268635e-114 0.643267706232501 0.912 0.656 2.00848594723167e-109 1 DDIT3
RACK1 5.80034865842106e-113 0.412354738978197 1 0.999 1.53662836658891e-108 1 RACK1
ATP5MG 6.21049400330344e-113 0.453098235053765 1 1 1.64528407135515e-108 1 ATP5MG
SSR4 2.29205079732286e-112 -0.326308753840391 1 1 6.07210097226773e-108 1 SSR4
SEZ6L2 1.3738387001133e-109 -0.462655461565328 0.997 1 3.63957348434015e-105 1 SEZ6L2
ACTG1 6.6970115661171e-107 0.312696444033661 1 1 1.77417230409574e-102 1 ACTG1
CST3 1.87756871511577e-105 -0.500874269983445 0.992 1 4.97405504008469e-101 1 CST3
RPL28 1.87757288340735e-105 0.399328495932892 1 0.999 4.97406608272276e-101 1 RPL28
COMMD6.1 2.12801062627257e-104 0.494226501831522 1 0.988 5.63752575112129e-100 1 COMMD6
MT-ATP8 3.72382294013949e-104 0.617579931060444 0.993 0.945 9.86515173301754e-100 1 MT-ATP8
RPS10-NUDT3 3.98342668931207e-103 0.46306320908828 0.998 0.964 1.05528939853255e-98 1 RPS10-NUDT3
NLRP1.1 7.58601646302326e-103 -0.544905000750161 1 1 2.00968748138412e-98 1 NLRP1
TNNT1 8.01027337999867e-103 0.526942166036605 0.929 0.619 2.12208162382925e-98 1 TNNT1
GDI1.1 1.4909356330559e-102 -0.797298920804641 0.977 0.987 3.94978667909169e-98 1 GDI1
CHGA.1 2.29270019388975e-101 -0.47714715154818 1 1 6.07382135365273e-97 1 CHGA
FSHB.1 2.90651739830421e-101 -1.50950564009153 1 1 7.6999458915875e-97 1 FSHB
SMDT1 4.38696219179826e-101 0.473195831856584 0.999 0.978 1.16219402385119e-96 1 SMDT1
UQCR11 1.38481391754156e-100 0.421773076384575 1 1 3.66864903035111e-96 1 UQCR11
MTHFD2 1.79210542454219e-100 0.501917644506472 0.691 0.338 4.74764569069717e-96 1 MTHFD2
MAGED1 3.48900949611838e-100 -0.468199398097979 0.998 1 9.24308395711681e-96 1 MAGED1
ITM2B.1 2.5556361748448e-99 -0.346946770543556 1 1 6.77039135439884e-95 1 ITM2B
TSPAN7.1 4.18181703626848e-99 -0.930136860168695 0.817 0.919 1.10784696924825e-94 1 TSPAN7
COX4I1 4.24653110304421e-99 0.375046974904916 1 1 1.12499101981847e-94 1 COX4I1
PDZD2 4.30784508636864e-99 0.412419253876399 0.999 0.987 1.14123432028078e-94 1 PDZD2
NME1-NME2 1.06885303024326e-97 0.442270800178758 1 0.993 2.83160544772045e-93 1 NME1-NME2
FAM172A 1.85983454689254e-97 0.461967662295988 0.999 0.979 4.92707368162772e-93 1 FAM172A
MAGED2 2.51537558377781e-94 -0.423857170234375 0.999 1 6.66373299654417e-90 1 MAGED2
TSPAN3 5.18598561014637e-94 -0.400825173102457 0.999 1 1.37387130783998e-89 1 TSPAN3
EPB41L4A-AS1 5.56092452417444e-94 0.519086752995376 0.93 0.735 1.47320012494429e-89 1 EPB41L4A-AS1
CRYGD 2.33988952932325e-93 0.505327988450341 0.998 0.973 6.19883534108316e-89 1 CRYGD
HNRNPA1 2.85831961255775e-93 0.382829884843055 1 0.998 7.57226031758799e-89 1 HNRNPA1
TPI1 1.54718995634855e-92 0.444075353271098 1 0.981 4.09881563235857e-88 1 TPI1
RPL13P12 2.14116173385513e-92 0.426121282387506 0.999 0.994 5.67236566532901e-88 1 RPL13P12
CALY.1 2.72594817194605e-92 -0.485702556768669 0.961 0.978 7.22158189711948e-88 1 CALY
SARS1 3.32402160014088e-92 0.490947273805453 0.989 0.905 8.80599802309321e-88 1 SARS1
RPL41P2 3.35961560219731e-91 0.462857853387569 0.901 0.672 8.90029365334111e-87 1 RPL41P2
CD59 9.10036359596961e-90 -0.410904710403761 1 1 2.41086832384427e-85 1 CD59
PSAT1 1.80481145470122e-86 0.294011227871397 0.464 0.14 4.78130650579448e-82 1 PSAT1
EEF1B2 2.20763068527603e-86 0.420969044914676 0.997 0.966 5.84845521143325e-82 1 EEF1B2
UQCRH 3.72425432369795e-86 0.397004040232206 0.997 0.994 9.86629455434061e-82 1 UQCRH
CEP164P1 9.28185109556441e-86 0.470547555466754 0.909 0.71 2.45894799223692e-81 1 CEP164P1
GPX4 7.17115937563423e-84 0.373427590931567 1 0.998 1.89978354179302e-79 1 GPX4
ATP5ME 2.89462733504273e-83 0.30273823692619 1 1 7.66844673599521e-79 1 ATP5ME
NACA4P 3.8854444702744e-83 0.440676015080839 0.992 0.919 1.0293319490651e-78 1 NACA4P
SLC32A1 4.14412267886748e-83 -0.543159067357111 0.821 0.931 1.09786098008557e-78 1 SLC32A1
SYP.1 2.56483423797655e-82 -0.57860504028237 0.688 0.848 6.79475886324748e-78 1 SYP
PGRMC1.1 6.58591344042795e-82 -0.539770311950062 0.959 0.967 1.74474018863817e-77 1 PGRMC1
DDX5 3.10368550750559e-81 -0.399932442575933 0.999 0.999 8.2222836464838e-77 1 DDX5
CITED1.1 1.39928080609761e-80 -0.953533176219478 0.976 0.982 3.70697471151379e-76 1 CITED1
ITM2C.1 1.08452686124483e-79 -0.707141458658019 0.905 0.95 2.87312856080982e-75 1 ITM2C
MT-ND4.1 1.44407141950611e-77 -0.270396633464549 1 1 3.82563400455559e-73 1 MT-ND4
RNASEK.1 8.07926594435379e-77 -0.311527845282256 1 1 2.1403591339782e-72 1 RNASEK
IGFBP7.1 1.07351680309735e-75 -0.642208891585007 0.999 0.998 2.8439607147655e-71 1 IGFBP7
CPE.1 1.28607328065504e-75 -0.355825362006055 1 1 3.40706533511133e-71 1 CPE
RSL24D1 1.58046963804196e-75 0.443098471355517 0.926 0.765 4.18698016510077e-71 1 RSL24D1
MIDN.1 1.73862756476443e-75 -0.567806619628203 0.881 0.943 4.60597214457393e-71 1 MIDN
PBXIP1.1 4.94432552956429e-75 -0.43866093478287 0.957 0.982 1.30985071929217e-70 1 PBXIP1
NNAT.1 6.84584761422328e-75 -0.558428398347776 0.995 0.997 1.81360194996003e-70 1 NNAT
PTN.1 9.55128112116821e-74 -0.615574757964424 0.716 0.853 2.53032539461988e-69 1 PTN
PAK3.1 9.6272064006507e-74 -0.605157072419962 0.954 0.969 2.55043951966038e-69 1 PAK3
SYTL4.1 1.10601254339189e-72 -0.546484915570556 0.745 0.861 2.9300484299538e-68 1 SYTL4
ORMDL3 6.08715487945223e-72 -0.40501468517226 0.989 0.994 1.61260907066449e-67 1 ORMDL3
CCND2.1 6.31683491759487e-72 -0.722019521283101 0.485 0.703 1.67345590636923e-67 1 CCND2
ASNS 4.4782344366271e-71 0.438400165905459 0.751 0.453 1.18637386695125e-66 1 ASNS
COX7A1.1 1.87918194933259e-69 0.380367176272586 1 1 4.9783288201719e-65 1 COX7A1
ATP5MJ 2.18422682565634e-69 0.371083847652534 1 0.992 5.78645370652877e-65 1 ATP5MJ
TMEM130.1 4.56225661252513e-69 -0.38822973570459 1 1 1.20863302179016e-64 1 TMEM130
CCDC88C 4.95707681701184e-69 0.398478002529397 0.967 0.83 1.31322879036278e-64 1 CCDC88C
MT-CO2 5.41073353503695e-69 -0.296856512725858 1 1 1.43341152810199e-64 1 MT-CO2
SEC61B.1 5.70109990082356e-69 0.429561469152671 0.988 0.927 1.51033538572618e-64 1 SEC61B
MAPK8IP1 1.02211374759099e-67 -0.424814800880867 0.94 0.971 2.70778374011806e-63 1 MAPK8IP1
TBCA 1.76709957604084e-67 0.381342592988453 0.999 0.975 4.6814001968474e-63 1 TBCA
TSPAN33.1 2.85080808628121e-67 -0.672125043537202 0.869 0.933 7.55236078217619e-63 1 TSPAN33
PABPC1 2.86878950015191e-67 0.393589688216868 0.991 0.943 7.59999714380244e-63 1 PABPC1
ADCY5 9.51004947333837e-67 -0.435996758544429 0.96 0.98 2.5194023064768e-62 1 ADCY5
MRPL57 3.28652887498926e-66 0.389290079248272 0.997 0.979 8.70667229562155e-62 1 MRPL57
COX8A 3.77176814169359e-66 0.30307696880023 1 1 9.99216816097466e-62 1 COX8A
RPL21P28 5.71994251785202e-66 0.30148968918513 0.682 0.363 1.51532717182936e-61 1 RPL21P28
H2AZ1 6.42771887250579e-66 0.415748079587108 0.975 0.905 1.70283128370423e-61 1 H2AZ1
ATP5MK 2.08381416510357e-64 0.327209475243452 1 0.996 5.52044048619237e-60 1 ATP5MK
PAM.1 3.54077307442941e-64 -0.385865089988943 0.99 0.992 9.3802160287784e-60 1 PAM
SNHG5 4.13663226325211e-64 0.431368431140811 0.855 0.619 1.09587661918075e-59 1 SNHG5
UBA1.1 4.39843259883187e-64 -0.520294618290057 0.925 0.963 1.16523276408254e-59 1 UBA1
SMARCA1 6.99517935228884e-64 -0.456930446395765 0.91 0.962 1.85316291400836e-59 1 SMARCA1
ST13 7.40073789704691e-64 0.343730096418242 0.999 0.979 1.96060348368567e-59 1 ST13
ATF5 8.40464786096114e-64 0.271353816454351 0.472 0.183 2.22655931132583e-59 1 ATF5
RPS15AP1 3.3987751169411e-63 0.293272236634367 0.652 0.341 9.00403503980037e-59 1 RPS15AP1
ADGRL3 2.01114010400676e-62 -0.44469803376943 0.714 0.859 5.3279123635347e-58 1 ADGRL3
CLCNKB 2.02903576053021e-62 -0.430234936689745 0.719 0.853 5.37532153679664e-58 1 CLCNKB
RPS19P3 2.8649033512365e-62 0.311914321971181 0.762 0.455 7.58970195809573e-58 1 RPS19P3
RBP4.1 3.73021101229974e-62 -1.53414216385859 0.643 0.761 9.88207501378447e-58 1 RBP4
H1-2.1 4.49516052188652e-62 -0.733688782808016 0.748 0.857 1.19085792545818e-57 1 H1-2
RPS15AP17 4.56037645659524e-62 0.30346474850075 0.657 0.359 1.20813493088121e-57 1 RPS15AP17
LGALS2 5.74778759873693e-62 0.426311799173291 0.936 0.716 1.52270389065739e-57 1 LGALS2
MAP1B 7.5716414647309e-62 -0.424061221515502 1 0.997 2.00587925683651e-57 1 MAP1B
ATP5MGL 8.7543075508736e-62 0.369227998316564 0.984 0.935 2.31919115637744e-57 1 ATP5MGL
BRINP3.1 9.57372273326965e-62 -0.610532154654793 0.09 0.362 2.5362706264978e-57 1 BRINP3
GRB14 1.3964652002107e-61 0.367800669914881 0.984 0.893 3.69951560839818e-57 1 GRB14
MRPS24 2.129980427761e-61 0.372997228568966 0.948 0.774 5.64274414922444e-57 1 MRPS24
FTX 6.97760913437118e-61 -0.464674412233779 0.918 0.961 1.84850821187761e-56 1 FTX
TMSB4XP4.1 7.61452057675981e-61 0.47485146661426 1 0.997 2.01723879119521e-56 1 TMSB4XP4
EIF3L 1.32334426269792e-60 0.362458573625977 0.986 0.919 3.50580362073932e-56 1 EIF3L
SCG3.1 1.82008280853002e-60 -0.352667834355994 0.999 1 4.82176337635774e-56 1 SCG3
RGS2 1.91547557576136e-60 0.40038427957884 0.948 0.786 5.074477895307e-56 1 RGS2
PCDHGA1 2.31390605030528e-60 -0.437397657773013 0.885 0.954 6.12999990846873e-56 1 PCDHGA1
MTLN 4.90717037989603e-60 0.422528578614304 0.944 0.787 1.30000757704206e-55 1 MTLN
PGK1.1 9.84898716805723e-60 0.374087445714114 0.999 1 2.60919368056172e-55 1 PGK1
ATP5PF 5.43857084529035e-59 0.339860858075937 0.999 0.994 1.44078618833432e-54 1 ATP5PF
