p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
ASRGL1 2.10303019002536e-49 0.433697420457988 0.639 0.404 5.57134757941517e-45 2 ASRGL1
TSC22D3.1 2.31658668098457e-49 0.427147994018028 0.987 0.944 6.13710143526432e-45 2 TSC22D3
BBX 2.53451411877686e-49 0.435170741792185 0.929 0.818 6.71443480346366e-45 2 BBX
CALD1 2.55429666631997e-49 -0.472343425345656 0.486 0.789 6.76684272841488e-45 2 CALD1
CLDN9 3.36790590590058e-49 0.369848534949169 0.794 0.571 8.92225632591182e-45 2 CLDN9
TMEM196 3.52325745693205e-49 -0.278633724404202 0.044 0.355 9.33381365490437e-45 2 TMEM196
KRT19 5.06543768542129e-49 -0.277891277835681 0.046 0.359 1.34193575162181e-44 2 KRT19
ENPP2 6.54274065997497e-49 -0.327490495815989 0.172 0.522 1.73330285564057e-44 2 ENPP2
P4HA2 8.17339714512202e-49 0.42470751346354 0.879 0.725 2.16529637168573e-44 2 P4HA2
RPL21P28 8.19212022740418e-49 -0.295682594977048 0.165 0.517 2.17025649064392e-44 2 RPL21P28
SEC61G 9.77759929675444e-49 -0.416871833756913 0.987 0.997 2.59028160569619e-44 2 SEC61G
TAGLN 1.47612083888404e-48 -0.612110000251597 0.653 0.88 3.9105393263716e-44 2 TAGLN
SGCZ 1.71161067264744e-48 -0.433035310858647 0.238 0.575 4.5343989939776e-44 2 SGCZ
SOX6 1.82896989996258e-48 0.407128827768748 0.776 0.565 4.84530705898088e-44 2 SOX6
KDM6A 1.86924885398189e-48 0.38577233361905 0.693 0.447 4.95201406396881e-44 2 KDM6A
RN7SK 1.97558887383453e-48 -0.418659954277117 0.447 0.742 5.23373004456243e-44 2 RN7SK
PDHA1 2.24680839349322e-48 0.411817397183637 0.73 0.51 5.95224479604225e-44 2 PDHA1
SCN1A-AS1 2.26879882450946e-48 0.267767471020749 0.41 0.164 6.01050184589046e-44 2 SCN1A-AS1
APLP2.1 2.2832837610173e-48 -0.416563829772019 0.934 0.98 6.04887533968704e-44 2 APLP2
SOAT1.1 2.36445099466337e-48 -0.430499141366097 0.636 0.865 6.26390357506219e-44 2 SOAT1
ELOVL7 2.60039699530325e-48 0.340054200508687 0.575 0.323 6.88897171995737e-44 2 ELOVL7
CSNK1D 2.83659936133772e-48 0.405139926380052 0.872 0.749 7.51471902805588e-44 2 CSNK1D
RIPOR2 4.45928256841606e-48 0.358906569656943 0.518 0.257 1.18135313802478e-43 2 RIPOR2
SPCS1 4.92975978665134e-48 -0.370272518443297 0.976 0.998 1.30599196267967e-43 2 SPCS1
KCNH2 5.85034584378055e-48 -0.403351786761516 0.573 0.833 1.54987362093434e-43 2 KCNH2
MEG3 6.61482841191203e-48 0.343527856270586 0.528 0.263 1.75240034288374e-43 2 MEG3
ERP29.1 6.7656079276689e-48 -0.37428626946459 0.975 0.997 1.79234485219805e-43 2 ERP29
ADGRL2 7.42966801313682e-48 0.309350078566563 0.508 0.252 1.96826765004021e-43 2 ADGRL2
H2BC6 7.46413513974821e-48 0.407045046178959 0.634 0.389 1.9773986812221e-43 2 H2BC6
CSNK1E 9.4670864612617e-48 0.415058668420521 0.816 0.618 2.50802054531745e-43 2 CSNK1E
FAM171B 1.08964064856234e-47 0.407811532433056 0.993 0.963 2.88667600617135e-43 2 FAM171B
CTNND2 1.12275604565217e-47 0.337513249576682 0.514 0.255 2.97440531614172e-43 2 CTNND2
CXCL13 1.13286746819973e-47 -0.295246443620388 0.066 0.38 3.00119249675474e-43 2 CXCL13
ANO10 1.43163212440822e-47 0.300342752899399 0.45 0.198 3.79267982398225e-43 2 ANO10
FOXG1 1.46380819554655e-47 -0.29004296880669 0.057 0.369 3.87792067164192e-43 2 FOXG1
RPS15AP17 1.75966195620748e-47 -0.309750978358677 0.17 0.504 4.66169645438485e-43 2 RPS15AP17
SSC4D 2.25682507377665e-47 -0.266179194667817 0.049 0.357 5.97878098544911e-43 2 SSC4D
RDH10.1 3.39017295841868e-47 -0.341415118004695 0.189 0.53 8.98124620144278e-43 2 RDH10
TMEM59.1 3.46433040704496e-47 -0.359601731397875 0.995 0.998 9.17770411434351e-43 2 TMEM59
CCDC88C.1 3.48599853780554e-47 -0.414514938452718 0.75 0.896 9.23510732635443e-43 2 CCDC88C
RASSF2 3.85201831836067e-47 -0.290211957510308 0.091 0.414 1.02047669290011e-42 2 RASSF2
NOP53.1 5.35225671607525e-47 -0.431147681044133 0.771 0.908 1.41791984922265e-42 2 NOP53
GLB1 6.67376276117564e-47 -0.423053585481139 0.592 0.84 1.76801323069065e-42 2 GLB1
DIRAS3 8.29538613752208e-47 0.334793235155786 1 0.997 2.19761369555235e-42 2 DIRAS3
BTBD11 9.76554109037131e-47 0.420279705817917 0.686 0.454 2.58708714566117e-42 2 BTBD11
UTRN 1.09960634936644e-46 0.334310114318306 0.521 0.255 2.91307714074158e-42 2 UTRN
ACAP2 1.48299378601668e-46 -0.40524409401898 0.617 0.858 3.92874713791538e-42 2 ACAP2
KCNC4 1.54886199547721e-46 0.362394071319472 0.661 0.428 4.10324519841822e-42 2 KCNC4
TRAPPC2 1.76205791517486e-46 0.304926745526257 0.465 0.219 4.66804382888123e-42 2 TRAPPC2
ULK3 2.04736518044785e-46 0.272734680370836 0.486 0.229 5.42387983604243e-42 2 ULK3
CTSD 2.1176226573989e-46 -0.339826586573431 0.995 1 5.61000594398117e-42 2 CTSD
PIN4 2.73170440796108e-46 0.43842210663937 0.894 0.782 7.2368313175705e-42 2 PIN4
LSM2 3.08368490894268e-46 -0.398275846069145 0.379 0.705 8.16929806077094e-42 2 LSM2
ZNF117 3.19922749415286e-46 0.320331664006343 0.572 0.31 8.47539347750977e-42 2 ZNF117
TAF10 3.42902108207785e-46 0.425434689273501 0.89 0.759 9.08416265064064e-42 2 TAF10
NBDY 3.58812948796123e-46 0.429588440576207 0.96 0.879 9.50567263950688e-42 2 NBDY
CLCN3 3.60662531909218e-46 0.423465160355611 0.946 0.864 9.554671795339e-42 2 CLCN3
PRICKLE1 4.18512704719721e-46 -0.34725808083902 0.214 0.559 1.10872385734349e-41 2 PRICKLE1
RSRP1 4.33330526078323e-46 0.407161704521223 0.744 0.555 1.14797922968669e-41 2 RSRP1
ACER3 7.91032985088703e-46 0.354548107032539 0.658 0.413 2.09560458409699e-41 2 ACER3
ARMCX2 1.26819031960398e-45 0.412549720620318 0.924 0.816 3.35968979469485e-41 2 ARMCX2
PRR13 1.45679711612961e-45 0.353585327582288 0.693 0.461 3.85934692005057e-41 2 PRR13
ZNF711 1.46491893198364e-45 0.39215402742083 0.587 0.35 3.88086323461107e-41 2 ZNF711
ST13 1.52495301943183e-45 -0.369531028834546 0.963 0.989 4.03990553907881e-41 2 ST13
NR3C2 1.58578124345074e-45 0.327243662715106 0.455 0.207 4.2010516701497e-41 2 NR3C2
ACOT11 1.74910976426105e-45 0.304593355068254 0.55 0.293 4.63374158748038e-41 2 ACOT11
HSDL2 2.31868644216028e-45 0.317084816055745 0.546 0.295 6.14266412257101e-41 2 HSDL2
FAM193B 2.4200034751482e-45 -0.371958592142099 0.307 0.634 6.41107320636262e-41 2 FAM193B
ATP5MJ 2.95645069542053e-45 -0.377912696912774 0.985 0.996 7.83222918230808e-41 2 ATP5MJ
MEF2C-AS1 3.41294545198177e-45 0.37676097670986 0.833 0.679 9.04157509139012e-41 2 MEF2C-AS1
ESR1 3.45105238581994e-45 0.284315699819678 0.395 0.161 9.14252798051418e-41 2 ESR1
EEF1B2 5.34449040723289e-45 -0.380494156009972 0.929 0.985 1.41586239868414e-40 2 EEF1B2
SCD5 6.87822698907403e-45 0.36982100176516 0.658 0.414 1.82217989394549e-40 2 SCD5
C11orf87 7.20180832335874e-45 -0.327043309314505 0.142 0.462 1.9079030610242e-40 2 C11orf87
RTL8A 8.23176082821378e-45 0.428756370920764 0.912 0.814 2.18075807861039e-40 2 RTL8A
GRAMD1B 8.50078827017456e-45 0.30011317621399 0.46 0.218 2.25202882853464e-40 2 GRAMD1B
MX1 8.63113755414541e-45 0.521176661375921 0.766 0.594 2.2865609608442e-40 2 MX1
PTPN3 9.05847411907547e-45 -0.267570464889308 0.046 0.34 2.39977096362547e-40 2 PTPN3
MAT2A 9.12818185526979e-45 0.356270303288536 0.831 0.654 2.41823793709807e-40 2 MAT2A
METTL7A 9.42539697123601e-45 0.263615126918003 0.396 0.157 2.49697616561984e-40 2 METTL7A
CRYGD 1.26216021491794e-44 -0.466299409719485 0.966 0.983 3.34371484136062e-40 2 CRYGD
STAG2 1.90402765162986e-44 0.401947278074039 0.892 0.784 5.04415005469783e-40 2 STAG2
CDH3 1.98574022402211e-44 -0.257796915378843 0.061 0.359 5.26062300147938e-40 2 CDH3
UBQLN2 2.2188653052802e-44 0.426650203000183 0.914 0.83 5.87821796674831e-40 2 UBQLN2
CCT7 2.24298995180433e-44 0.406565085868681 0.971 0.939 5.94212898032002e-40 2 CCT7
HSD17B10 2.74965994264381e-44 0.422098501340383 0.85 0.72 7.28439912005198e-40 2 HSD17B10
RPS10.1 2.93557451184252e-44 -0.331057167831688 1 1 7.7769239967732e-40 2 RPS10
CDH4 3.20655278223222e-44 -0.287052553158453 0.081 0.383 8.4947996306896e-40 2 CDH4
ATP2B3 3.53114840216346e-44 0.281136979868049 0.403 0.171 9.35471834701145e-40 2 ATP2B3
CREB3L1 3.63319355649617e-44 -0.275181475909879 0.061 0.356 9.62505636986966e-40 2 CREB3L1
ALKBH7 4.34294121454906e-44 -0.392299092888023 0.836 0.949 1.15053198655834e-39 2 ALKBH7
RALGDS 4.63375991191174e-44 0.335619943299373 0.621 0.384 1.22757567586366e-39 2 RALGDS
TCEAL9 4.72001088271766e-44 0.437530442971705 0.865 0.776 1.25042528304956e-39 2 TCEAL9
RTL5 4.77050748917491e-44 0.392664930810783 0.69 0.493 1.26380284403222e-39 2 RTL5
EIF3E 1.55881667655142e-43 -0.409620768200697 0.835 0.953 4.12961713952004e-39 2 EIF3E
TMEM64 1.75602767164465e-43 0.381170767160488 0.695 0.472 4.652068507721e-39 2 TMEM64
SH3YL1 2.04208873352642e-43 0.375890203826957 0.693 0.475 5.40990147285819e-39 2 SH3YL1
TMEM184B 2.22974955445063e-43 0.381152662479268 0.718 0.501 5.9070525196506e-39 2 TMEM184B
MIF.2 2.58474169387847e-43 -0.31002558316616 1 1 6.84749769542284e-39 2 MIF
GPR158 2.63936779375906e-43 0.313494044032611 0.469 0.227 6.9922131592265e-39 2 GPR158
RAD51B 3.26121805217323e-43 -0.418470531622142 0.831 0.937 8.63961886381732e-39 2 RAD51B
PLCXD1 4.51742232871914e-43 -0.287314697636772 0.111 0.424 1.19675552332428e-38 2 PLCXD1
TPPP3 4.5982550840217e-43 -0.387920684960208 0.509 0.779 1.21816973685903e-38 2 TPPP3
PHF1 7.10826033985214e-43 0.389112514265508 0.761 0.578 1.88312032923363e-38 2 PHF1
MAP2 7.77754161163071e-43 0.381580914114654 0.987 0.954 2.06042632375321e-38 2 MAP2
SNAP91 9.19169389053537e-43 0.41402680063824 0.825 0.687 2.43506354548063e-38 2 SNAP91
PYGO2 1.10799503447183e-42 0.422669604546383 0.809 0.651 2.93530044532276e-38 2 PYGO2
SUGP2 1.1855873117187e-42 0.388577976256102 0.793 0.625 3.14085790620517e-38 2 SUGP2
ZNF75D 1.3142949794804e-42 0.331537478119345 0.508 0.27 3.48183025963948e-38 2 ZNF75D
RASSF8-AS1 1.32133615510679e-42 0.285541998648055 0.511 0.26 3.5004837421089e-38 2 RASSF8-AS1
FNDC3A.1 1.45079791393349e-42 -0.381492036418943 0.96 0.988 3.8434538335926e-38 2 FNDC3A
ITFG1.1 1.60458002063848e-42 -0.386551071625602 0.882 0.968 4.25085339067546e-38 2 ITFG1
EGFLAM 1.98257384255661e-42 -0.275906725781267 0.093 0.395 5.25223462370098e-38 2 EGFLAM
RPL5.1 2.04142541937755e-42 -0.31018730107834 1 1 5.40814422101501e-38 2 RPL5
TCEANC2 2.33885555579675e-42 0.391528036210327 0.953 0.906 6.19609613841675e-38 2 TCEANC2
ANXA6 2.60266547722544e-42 0.350319667275766 0.99 0.98 6.89498138226565e-38 2 ANXA6
EIF1AX 2.75898047458232e-42 0.425846423344181 0.868 0.769 7.30909107326348e-38 2 EIF1AX
SCRN1 3.19404469501437e-42 0.394812900758512 0.951 0.9 8.46166320603206e-38 2 SCRN1
PPP2R2D 3.26046862684595e-42 -0.354917819662381 0.356 0.667 8.63763348624028e-38 2 PPP2R2D
ZNF83 3.81224003729849e-42 0.361751523180149 0.658 0.442 1.00993863068112e-37 2 ZNF83
PNMA3 4.82141767455453e-42 0.263145621256968 0.438 0.206 1.27728997034298e-37 2 PNMA3
MYL6.1 5.34336306668516e-42 0.281685384154147 1 1 1.41556374362623e-37 2 MYL6
MSX1 5.91757878035195e-42 0.405044979862922 0.874 0.776 1.56768497049084e-37 2 MSX1
HSPA1A 6.99857625427608e-42 0.309793492713697 0.524 0.279 1.85406282128282e-37 2 HSPA1A
CDK16 7.15693153865423e-42 0.379850391813127 0.728 0.536 1.89601430322028e-37 2 CDK16
UCP2 8.43010608874749e-42 0.363483897496062 0.585 0.356 2.23330370503098e-37 2 UCP2
FEZ1 9.12032295736596e-42 -0.345186956990361 0.331 0.651 2.41615595786539e-37 2 FEZ1
C21orf58 1.08846205993802e-41 -0.366697738913397 0.432 0.736 2.88355368918781e-37 2 C21orf58
GLG1.1 1.27054632918201e-41 -0.379779594018456 0.933 0.98 3.36593133526897e-37 2 GLG1
NCKAP5 1.80546875938164e-41 -0.344727632012967 0.165 0.474 4.78304783735384e-37 2 NCKAP5
MT1F 1.98062230612627e-41 -0.338671451954277 0.255 0.579 5.24706461338972e-37 2 MT1F
NRN1L.1 2.22206145579444e-41 0.400614888205744 0.752 0.565 5.88668520869063e-37 2 NRN1L
KANTR 2.30330885824192e-41 0.36757411636368 0.595 0.367 6.10192582725448e-37 2 KANTR
NDUFB4 2.34788061613446e-41 0.308503412638677 0.998 0.998 6.2200053282634e-37 2 NDUFB4
RNF187.2 2.66501801463273e-41 -0.45942942041535 0.857 0.957 7.06016572436503e-37 2 RNF187
TRIM52-AS1 2.9266695716049e-41 -0.338736748584627 0.312 0.634 7.75333302909569e-37 2 TRIM52-AS1
FCGR2A 3.14370827048106e-41 -0.320504606086108 0.258 0.574 8.32831195015843e-37 2 FCGR2A
LRRN3 3.2995556901914e-41 0.39021385870354 0.705 0.495 8.74118293445505e-37 2 LRRN3
CTSH 3.47411237363843e-41 -0.304913269470325 0.226 0.545 9.20361850024294e-37 2 CTSH
SLC16A1 3.98711727613698e-41 -0.38022572094824 0.543 0.8 1.05626710879421e-36 2 SLC16A1
ERICH3.1 4.24705841331064e-41 -0.324980574573949 0.197 0.515 1.12513071485425e-36 2 ERICH3
EMD 4.34377171771095e-41 0.314303334245357 0.688 0.481 1.15075200345598e-36 2 EMD
DAPK1 4.75795497725009e-41 -0.333038719385464 0.298 0.633 1.26047743257309e-36 2 DAPK1
S100A6.1 5.18672759951733e-41 0.386301976535487 0.771 0.571 1.37406787566413e-36 2 S100A6
OGA 5.76214147975278e-41 0.40230655668887 0.879 0.767 1.52650652081611e-36 2 OGA
DNASE1L1 6.15578970979805e-41 0.339942765226772 0.604 0.383 1.6307918099197e-36 2 DNASE1L1
ARHGEF9 6.29106496071323e-41 0.400627336329325 0.855 0.728 1.66662892939215e-36 2 ARHGEF9
AGL 6.97977553945245e-41 0.316846565712335 0.605 0.372 1.84908213591174e-36 2 AGL
AMOTL1 7.67245141357762e-41 0.273220074675699 0.447 0.21 2.03258582848498e-36 2 AMOTL1
SCN9A 7.93076957862531e-41 0.367167042450624 0.732 0.538 2.10101947676942e-36 2 SCN9A
CHIC1 8.12044415807427e-41 0.335282659634514 0.543 0.314 2.15126806635704e-36 2 CHIC1
MAGI2 8.49888145756812e-41 0.415001609858854 0.798 0.634 2.25152367573895e-36 2 MAGI2
MADD 9.37886932888739e-41 0.391759250705238 0.919 0.856 2.48465006260885e-36 2 MADD
CHMP2A 9.45801679614106e-41 0.385003959208521 0.958 0.92 2.50561780963369e-36 2 CHMP2A
MMP24OS 1.15649919045136e-40 0.396964909312752 0.843 0.747 3.06379765534374e-36 2 MMP24OS
KIAA1549L.1 1.19375268847687e-40 -0.381015438334006 0.499 0.782 3.16248962231291e-36 2 KIAA1549L
C1GALT1C1 1.19583132279384e-40 0.365430450939133 0.737 0.533 3.16799634034543e-36 2 C1GALT1C1
POR 1.28100610927131e-40 0.369006806595213 0.835 0.687 3.39364138468155e-36 2 POR
NRIP1 1.3091671811951e-40 -0.355912790857741 0.295 0.616 3.46824569642205e-36 2 NRIP1
NAGA 1.32553387736083e-40 -0.290001478832592 0.18 0.502 3.51160434790432e-36 2 NAGA
EGFEM1P 1.3475003707635e-40 -0.278796008617249 0.046 0.32 3.56979798222666e-36 2 EGFEM1P
SLC25A14 1.3576341791399e-40 0.266897715782831 0.462 0.233 3.59664446737743e-36 2 SLC25A14
POLR2L 2.06738100572537e-40 -0.350130852232891 0.992 0.993 5.47690576036766e-36 2 POLR2L
SLC10A4.1 2.57945859549651e-40 -0.391735249775006 0.811 0.934 6.83350171118936e-36 2 SLC10A4
TMEM176B 2.60854220490523e-40 -0.308100828671182 0.12 0.414 6.91055000923493e-36 2 TMEM176B
SSC5D.1 2.74604134770224e-40 -0.416188374702815 0.83 0.94 7.27481273833276e-36 2 SSC5D
CDH1 3.01139054379624e-40 -0.363450147683584 0.391 0.696 7.977775828625e-36 2 CDH1
B3GALT2 3.62898062314204e-40 -0.261677560780788 0.094 0.389 9.6138954668279e-36 2 B3GALT2
ATP6V1E1 3.70271095917478e-40 0.36310209604521 0.98 0.951 9.80922187304581e-36 2 ATP6V1E1
CCDC80 3.78056149764136e-40 -0.338140799795066 0.25 0.562 1.00154635195515e-35 2 CCDC80
ADAMTSL1 3.89535492246797e-40 -0.257275396607689 0.091 0.384 1.03195742606021e-35 2 ADAMTSL1
EPS8L2 4.05365604156941e-40 -0.254679805801312 0.106 0.402 1.07389455853257e-35 2 EPS8L2
HTATSF1 4.45497785241688e-40 0.418285828094231 0.892 0.818 1.18021273266228e-35 2 HTATSF1
INSIG1 4.65607203581628e-40 -0.392089551670562 0.477 0.732 1.23348660372845e-35 2 INSIG1
DYNC1H1 5.79904115860884e-40 0.373970306564893 0.96 0.905 1.53628198373865e-35 2 DYNC1H1
PDE6D 6.17946486670309e-40 0.388293230313955 0.73 0.555 1.63706383248698e-35 2 PDE6D
P3H4 6.42676157228461e-40 -0.314680061917434 0.239 0.562 1.70257767572964e-35 2 P3H4
SDF2L1 6.65221236614055e-40 0.350748528459592 0.737 0.552 1.76230410003795e-35 2 SDF2L1
CHL1 6.92740675523522e-40 -0.287515250310245 0.14 0.444 1.83520859759691e-35 2 CHL1
ACLY 7.02620945330258e-40 0.34959265318304 0.676 0.48 1.86138340836892e-35 2 ACLY
TFE3 7.04597670566754e-40 0.344005145596897 0.637 0.415 1.86662014886544e-35 2 TFE3
KIF3A 7.5650320874282e-40 0.405912650169995 0.796 0.667 2.00412830060148e-35 2 KIF3A
TUBA4A 7.68258522404243e-40 0.262131467977409 0.417 0.194 2.03527047755332e-35 2 TUBA4A
KLC1 7.92065198332903e-40 0.365900643721367 0.963 0.932 2.09833912342353e-35 2 KLC1
SLC35F1.1 9.47861221702599e-40 -0.3491909047002 0.99 0.996 2.51107394853453e-35 2 SLC35F1
CREG1 9.84962707282322e-40 -0.358827088031785 0.528 0.813 2.60936320413233e-35 2 CREG1
GNB4 1.20621035687886e-39 -0.255282802827711 0.089 0.38 3.19549247744346e-35 2 GNB4
TLE2 1.38807964417237e-39 -0.275715318356098 0.128 0.43 3.67730059334144e-35 2 TLE2
GABRG3 1.41489730245662e-39 -0.280664225578454 0.096 0.384 3.74834593366807e-35 2 GABRG3
PDE7B.1 1.45949664564931e-39 -0.429176828880367 0.578 0.804 3.86649851365416e-35 2 PDE7B
DAZAP2 1.76221734607949e-39 0.384084239445753 0.852 0.742 4.66846619323379e-35 2 DAZAP2
CXXC5 2.15395207790109e-39 0.388901625641917 0.825 0.685 5.70624984477557e-35 2 CXXC5
CERS6 2.1560284029328e-39 0.398476103444906 0.897 0.811 5.71175044504957e-35 2 CERS6
SLC30A9 2.2155489032038e-39 0.335879060316385 0.983 0.945 5.86943215436751e-35 2 SLC30A9
ATP5F1E 2.52152043310177e-39 -0.297605730890199 1 1 6.68001193137322e-35 2 ATP5F1E
SSR2 2.89646915495248e-39 -0.364695472994236 0.693 0.879 7.67332608530012e-35 2 SSR2
SOX4.1 3.06280659558008e-39 -0.392702843449601 0.56 0.821 8.11398723301076e-35 2 SOX4
NDUFA5 3.67626327370869e-39 0.37646633086973 0.963 0.928 9.73915666470906e-35 2 NDUFA5
MYO5A 4.4313359111115e-39 0.391875591293567 0.718 0.555 1.17394950957166e-34 2 MYO5A
INPP5F 4.71284212745237e-39 0.398377093043131 0.722 0.549 1.24852613640468e-34 2 INPP5F
CNTNAP2.1 5.51551402367869e-39 -0.391639450285078 0.496 0.774 1.46116997515296e-34 2 CNTNAP2
KLHDC8B 5.7973106819671e-39 -0.367634768912928 0.713 0.891 1.53582354586672e-34 2 KLHDC8B
WWOX 6.05627910275684e-39 0.376994754443579 0.831 0.681 1.60442945990234e-34 2 WWOX
FAM172A 8.46811641705682e-39 -0.358799856392946 0.963 0.989 2.24337340120669e-34 2 FAM172A
RNF145 9.03009359584651e-39 0.389923968562831 0.841 0.717 2.39225239541166e-34 2 RNF145
CNPPD1 9.04804694700134e-39 0.296147553181389 0.589 0.362 2.39700859719959e-34 2 CNPPD1
TENM3 9.42086513745296e-39 0.349906883515867 0.734 0.535 2.49577559221404e-34 2 TENM3
CETN2 1.06979658303283e-38 0.403719197608463 0.965 0.919 2.83410510777057e-34 2 CETN2
HNRNPH1 1.23940814329939e-38 -0.358463774281546 0.767 0.912 3.28344005322874e-34 2 HNRNPH1
HSPH1 1.33247862666418e-38 0.39681974452161 0.823 0.696 3.53000237775876e-34 2 HSPH1
MANBA 1.58738149079881e-38 -0.318772306901729 0.265 0.575 4.20529104542422e-34 2 MANBA
NAV1 1.71399348567558e-38 0.296655922563655 0.481 0.257 4.54071154225174e-34 2 NAV1
PPT1.1 1.84523565321308e-38 -0.375845441090273 0.781 0.927 4.88839829249209e-34 2 PPT1
TCN2 1.92804067196998e-38 -0.406664906307246 0.698 0.886 5.10776534818288e-34 2 TCN2
RPL10A.1 1.96415069780272e-38 -0.387611332211216 0.993 0.998 5.20342802861898e-34 2 RPL10A
CTNNA1 2.03507918255696e-38 -0.362314029323983 0.821 0.944 5.39133177042991e-34 2 CTNNA1
PACRG 2.16485574733484e-38 0.384795293442405 0.759 0.589 5.73513584583947e-34 2 PACRG
ISG15.2 2.18574931756901e-38 0.76999025131462 0.659 0.46 5.79048709210381e-34 2 ISG15
SPTB 2.24816722429334e-38 0.337217939404437 0.732 0.531 5.95584461059792e-34 2 SPTB
GCLC 2.4657956992106e-38 -0.33326334170594 0.331 0.654 6.53238596634872e-34 2 GCLC
LHFPL3 3.07557223201985e-38 -0.323920257416949 0.987 0.995 8.14780595706698e-34 2 LHFPL3
HDAC5 3.85264800831074e-38 0.364480476107276 0.858 0.719 1.02064351036168e-33 2 HDAC5
TTLL7 4.41993772240895e-38 0.361567826033172 0.739 0.55 1.17092990142058e-33 2 TTLL7
NAA10 4.58938030075093e-38 0.360121193689469 0.7 0.52 1.21581862927494e-33 2 NAA10
RCBTB2 4.96281948131734e-38 0.260127256348151 0.464 0.238 1.31475013699059e-33 2 RCBTB2
RPL18.1 5.15343340757086e-38 -0.316229202136372 1 1 1.36524757833367e-33 2 RPL18
GDAP1 5.61820543747586e-38 0.388202628339586 0.868 0.74 1.48837498449611e-33 2 GDAP1
PIK3C2G 5.64368866617437e-38 -0.250111653486732 0.056 0.319 1.49512600144291e-33 2 PIK3C2G
HSPB8 5.71014599972273e-38 0.289636797326432 0.503 0.292 1.51273187824655e-33 2 HSPB8
TLE5 6.85468117837677e-38 -0.286709401501405 1 1 1.81594213777557e-33 2 TLE5
SEL1L 8.11698705710268e-38 -0.373514533826873 0.572 0.823 2.15035221116764e-33 2 SEL1L
MSRB3 8.27968669494527e-38 0.275405476515615 0.386 0.174 2.1934545992249e-33 2 MSRB3
FAM199X 9.98702959684407e-38 0.362500791505496 0.735 0.555 2.64576388079593e-33 2 FAM199X
UPF3B 1.30985461598154e-37 0.363375171475355 0.524 0.316 3.4700668486583e-33 2 UPF3B
GNAO1 1.67417398555867e-37 0.378343726360798 0.855 0.745 4.43522172254203e-33 2 GNAO1
DNASE2 1.70452609529222e-37 -0.364160853879774 0.546 0.8 4.51563053164815e-33 2 DNASE2
TMEM231 1.72945879529187e-37 -0.344307216124254 0.474 0.761 4.58168224048723e-33 2 TMEM231
CDS1 1.73424621489467e-37 0.363624391871227 0.708 0.519 4.59436507249896e-33 2 CDS1
RPS15AP1 1.79378074514866e-37 -0.260175073376488 0.182 0.484 4.75208395004783e-33 2 RPS15AP1
ITIH5 1.82165562259187e-37 0.398826007236969 0.766 0.609 4.82593007537038e-33 2 ITIH5
SIX2 1.85285358930069e-37 0.251743966782322 0.366 0.157 4.90857972877539e-33 2 SIX2
TMEM229B 2.05249665650332e-37 0.36727065452164 0.841 0.711 5.4374741424086e-33 2 TMEM229B
BSG.1 2.18888106913661e-37 -0.340335341396046 0.868 0.952 5.7987837283567e-33 2 BSG
GRIN2A 2.52303072722768e-37 -0.261655909658812 0.073 0.342 6.68401300257158e-33 2 GRIN2A
COL22A1.1 2.74046019841427e-37 -0.328099569000739 0.359 0.664 7.26002715763909e-33 2 COL22A1
ACADVL 3.05995981720899e-37 0.364063617670131 0.944 0.902 8.10644554775005e-33 2 ACADVL
SAPCD1-AS1.1 3.26163945227526e-37 -0.314252733339195 0.361 0.661 8.64073523696761e-33 2 SAPCD1-AS1
SMIM27 3.33772572493711e-37 -0.378538116161501 0.68 0.866 8.84230299050339e-33 2 SMIM27
RABAC1 4.71212952166464e-37 -0.328233008359029 0.976 0.994 1.2483373528794e-32 2 RABAC1
DMTN 5.21469137006317e-37 0.352615074669475 0.958 0.907 1.38147603775714e-32 2 DMTN
CAB39L 5.23709938607339e-37 0.383253215523891 0.715 0.558 1.38741236935856e-32 2 CAB39L
ATPAF1 5.44469415573489e-37 0.356629280678964 0.681 0.491 1.44240837573729e-32 2 ATPAF1
MAGEH1 7.32398166688133e-37 0.368236901929394 0.855 0.76 1.9402692231902e-32 2 MAGEH1
ADCYAP1R1 8.7997959643598e-37 0.318703276564467 0.685 0.497 2.3312419468782e-32 2 ADCYAP1R1
BARD1 1.15939559424128e-36 -0.286757410488073 0.157 0.454 3.071470808264e-32 2 BARD1
UBTF 1.38557246463245e-36 0.334306317085143 0.747 0.558 3.67065857330429e-32 2 UBTF
PCSK5 1.46362748964663e-36 -0.264448170810086 0.096 0.369 3.87744194557184e-32 2 PCSK5
TMEM176A 1.73648346231999e-36 -0.261057157902355 0.093 0.367 4.60029198837811e-32 2 TMEM176A
CD9 1.82419696445462e-36 -0.382210707188155 0.57 0.815 4.83266259823317e-32 2 CD9
CSRP2 1.83911135902096e-36 -0.364531269213785 0.558 0.794 4.87217381231833e-32 2 CSRP2
HDAC9 2.69031999644871e-36 0.34684891456498 0.61 0.413 7.12719573459191e-32 2 HDAC9
ATP6V1A 2.85828594797348e-36 0.409925720571577 0.87 0.798 7.57217113337135e-32 2 ATP6V1A
LRCH2 3.17809896494339e-36 0.349055176430518 0.61 0.409 8.41941977792803e-32 2 LRCH2
NFE2L1.1 3.24429446054398e-36 -0.33710049550679 0.927 0.978 8.59478488487311e-32 2 NFE2L1
