p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
TAGLN3 1.97372697357913e-18 -0.251437290754396 0.158 0.19 5.22879749840582e-14 1 TAGLN3
COL1A1.1 7.82475501621311e-17 -0.370484908907372 0.135 0.164 2.07293409889518e-12 1 COL1A1
RBP4.2 0 2.58759873065536 0.591 0.078 0 2 RBP4
FSHB.2 0 2.42783838412868 0.978 0.627 0 2 FSHB
CITED1.2 0 1.70013038957225 0.608 0.245 0 2 CITED1
PEG10.2 0 1.6624315630707 0.984 0.788 0 2 PEG10
TSPAN7.2 0 1.5750564977301 0.428 0.136 0 2 TSPAN7
MKX 0 1.54600690316298 0.211 0.02 0 2 MKX
PCSK1N.2 0 1.53827391433536 0.979 0.766 0 2 PCSK1N
H1-2.2 0 1.43745728359996 0.348 0.11 0 2 H1-2
MIR7-3HG.2 0 1.39960918273972 0.792 0.489 0 2 MIR7-3HG
FXYD6.2 0 1.38589878440782 0.342 0.099 0 2 FXYD6
DIO2.2 0 1.37722738039537 0.283 0.068 0 2 DIO2
GLUL.2 0 1.36296993682337 0.537 0.242 0 2 GLUL
BRINP3 0 1.34621817146918 0.157 0.009 0 2 BRINP3
CCND2.2 0 1.33956982556711 0.254 0.056 0 2 CCND2
XIST 0 1.29461909838972 0.149 0.009 0 2 XIST
GDI1.2 0 1.29230660568073 0.56 0.286 0 2 GDI1
NECAB1.2 0 1.27491481070681 0.394 0.167 0 2 NECAB1
ITM2C.2 0 1.26590235456725 0.412 0.172 0 2 ITM2C
TSPAN33.2 0 1.2385949531828 0.374 0.15 0 2 TSPAN33
UBB.2 0 1.2209136713769 0.792 0.532 0 2 UBB
ADRA2A.2 0 1.16930856933352 0.263 0.092 0 2 ADRA2A
MEIS2 0 1.16363641132157 0.15 0.022 0 2 MEIS2
IGSF1.2 0 1.12054688395527 0.648 0.389 0 2 IGSF1
KCNK1 0 1.09179083849829 0.162 0.033 0 2 KCNK1
TCEAL3.2 0 1.05284375778342 0.394 0.204 0 2 TCEAL3
FUNDC1 0 1.04497185664092 0.188 0.059 0 2 FUNDC1
FAM107A.2 0 1.03937016852582 0.444 0.243 0 2 FAM107A
IFI44.2 0 1.03651834561432 0.254 0.105 0 2 IFI44
PAK3.1 0 1.03189964961058 0.382 0.204 0 2 PAK3
PTN.1 0 1.02079500909653 0.252 0.103 0 2 PTN
SMIM10L2A 0 1.01343565083974 0.183 0.058 0 2 SMIM10L2A
NNAT.2 0 0.99876844549178 0.589 0.375 0 2 NNAT
C2orf80 0 0.990381899064086 0.167 0.049 0 2 C2orf80
SFRP1 0 0.977590564640914 0.106 0.009 0 2 SFRP1
BEX1.1 0 0.947060371727879 0.817 0.639 0 2 BEX1
LINC02574 0 0.943267651542379 0.59 0.423 0 2 LINC02574
UBA1.2 0 0.903622067651519 0.347 0.188 0 2 UBA1
HSP90AA1.2 0 0.897239184538908 0.727 0.541 0 2 HSP90AA1
PEBP4 0 0.895350526195694 0.159 0.051 0 2 PEBP4
DGKK 0 0.895207393782383 0.135 0.038 0 2 DGKK
FSTL5 0 0.890989741893712 0.1 0.009 0 2 FSTL5
NR5A1 0 0.885541453261928 0.156 0.045 0 2 NR5A1
GNAS 0 0.879005268588192 1 0.999 0 2 GNAS
DBI.2 0 0.872823206020834 0.644 0.441 0 2 DBI
NLRP1.1 0 0.836338301213233 0.764 0.592 0 2 NLRP1
MT-CYB 0 0.823600634880663 1 0.999 0 2 MT-CYB
PITX1.2 0 0.791571942662059 0.697 0.536 0 2 PITX1
NDUFA1.2 0 0.789640504579418 0.685 0.527 0 2 NDUFA1
ENO2.2 0 0.780774588472676 0.475 0.32 0 2 ENO2
HLA-B.2 0 0.765655119674098 0.595 0.439 0 2 HLA-B
IDS.1 0 0.744922500254347 0.65 0.51 0 2 IDS
PSAP 0 0.632302745142727 0.875 0.781 0 2 PSAP
MT-RNR1 0 0.591945203901002 0.996 0.98 0 2 MT-RNR1
BEX3.1 0 0.574521345575286 0.815 0.726 0 2 BEX3
SNRPN.1 0 0.574189016216478 0.754 0.647 0 2 SNRPN
SLC22A17 0 0.566803159395009 0.84 0.747 0 2 SLC22A17
MT-ATP6 0 0.540985186707489 1 1 0 2 MT-ATP6
MT-ND1 0 0.538424117891475 0.985 0.967 0 2 MT-ND1
MT-CO3 0 0.294004854285914 1 1 0 2 MT-CO3
RPL35.1 0 -0.530533855050536 0.706 0.844 0 2 RPL35
TPT1 0 -0.537478339702545 0.745 0.879 0 2 TPT1
ACTG1 0 -0.550336723582538 0.705 0.866 0 2 ACTG1
MICOS10.1 0 -0.574686894654235 0.716 0.855 0 2 MICOS10
RPL3.1 0 -0.600638624138244 0.799 0.917 0 2 RPL3
RPL8.1 0 -0.608636725189593 0.6 0.779 0 2 RPL8
FTL 0 -0.616365109911468 0.527 0.73 0 2 FTL
APOO 0 -0.619605268704413 0.568 0.763 0 2 APOO
FAU 0 -0.61969064295607 0.568 0.757 0 2 FAU
RPL24 0 -0.632519623715322 0.644 0.815 0 2 RPL24
RPL7A 0 -0.647116539703633 0.594 0.792 0 2 RPL7A
RPS15 0 -0.647810205809068 0.639 0.82 0 2 RPS15
STEAP1B 0 -0.663367294574974 0.659 0.852 0 2 STEAP1B
RPL13 0 -0.682541358972686 0.509 0.721 0 2 RPL13
EEF1A1 0 -0.685939961224011 0.789 0.93 0 2 EEF1A1
RPS24.1 0 -0.686518213286939 0.571 0.768 0 2 RPS24
RPS14.1 0 -0.687528987670272 0.835 0.932 0 2 RPS14
RPS11 0 -0.713639867076231 0.52 0.739 0 2 RPS11
MT-ND4L.1 0 -0.724770581989793 0.539 0.774 0 2 MT-ND4L
CIRBP 0 -0.732512023741197 0.567 0.798 0 2 CIRBP
PCNX2 0 -0.736471299494585 0.401 0.626 0 2 PCNX2
RBP1.1 0 -0.74531211262595 0.333 0.57 0 2 RBP1
RPL37.1 0 -0.750554597928834 0.455 0.677 0 2 RPL37
RPS7.1 0 -0.762854294992962 0.425 0.653 0 2 RPS7
RPL23A 0 -0.762913188955959 0.329 0.563 0 2 RPL23A
RPS7P1.1 0 -0.763060650780633 0.378 0.603 0 2 RPS7P1
RPS6.1 0 -0.773977631854059 0.705 0.883 0 2 RPS6
FKBP5.1 0 -0.782569479932805 0.27 0.506 0 2 FKBP5
ATP5MC2 0 -0.789891432648917 0.282 0.515 0 2 ATP5MC2
RPS17 0 -0.797952997180255 0.54 0.774 0 2 RPS17
RPS20 0 -0.805725134639398 0.514 0.75 0 2 RPS20
RPLP2 0 -0.806633260334426 0.697 0.888 0 2 RPLP2
H3-3B 0 -0.809850088316063 0.433 0.685 0 2 H3-3B
RPS16 0 -0.81935647590601 0.414 0.662 0 2 RPS16
RPS13 0 -0.82578193675569 0.366 0.615 0 2 RPS13
ALDOA 0 -0.831582114162841 0.598 0.822 0 2 ALDOA
TXNRD1.1 0 -0.850841012664231 0.418 0.675 0 2 TXNRD1
NME1-NME2 0 -0.851851536464041 0.244 0.483 0 2 NME1-NME2
RPL9 0 -0.866958482900814 0.625 0.85 0 2 RPL9
RPL18A 0 -0.867555536221666 0.206 0.433 0 2 RPL18A
RPLP1 0 -0.883148505106085 0.686 0.895 0 2 RPLP1
RPS25 0 -0.884141845544117 0.331 0.599 0 2 RPS25
RPL11.1 0 -0.885236593352954 0.693 0.88 0 2 RPL11
NBEAL1 0 -0.896371514238391 0.264 0.514 0 2 NBEAL1
RPL27A 0 -0.896643009800422 0.516 0.768 0 2 RPL27A
TMEM9.2 0 -0.905242336435295 0.108 0.293 0 2 TMEM9
RPS3A 0 -0.909396176335197 0.408 0.679 0 2 RPS3A
RPL34.1 0 -0.911864752495924 0.831 0.952 0 2 RPL34
RPL32.1 0 -0.912237809993246 0.596 0.831 0 2 RPL32
RPSA 0 -0.921680763992816 0.192 0.436 0 2 RPSA
AMIGO2.2 0 -0.93137609132363 0.064 0.227 0 2 AMIGO2
RPL31.1 0 -0.944828093305517 0.785 0.944 0 2 RPL31
RPL26.1 0 -0.946489189429259 0.501 0.759 0 2 RPL26
RPS8 0 -0.951513348381106 0.721 0.916 0 2 RPS8
RPS27AP5 0 -0.959546596702956 0.197 0.449 0 2 RPS27AP5
HLA-C.1 0 -0.970028668008462 0.196 0.42 0 2 HLA-C
MT-ND5.2 0 -0.974364796693897 0.769 0.951 0 2 MT-ND5
RPL13AP25 0 -0.978232041816341 0.177 0.419 0 2 RPL13AP25
RBFOX2 0 -0.980403174111494 0.531 0.807 0 2 RBFOX2
PNMT.1 0 -0.988646580782131 0.027 0.171 0 2 PNMT
RPL37A.1 0 -0.99638190929384 0.895 0.98 0 2 RPL37A
VGF.2 0 -0.997994141646659 0.03 0.171 0 2 VGF
COX7A1.1 0 -0.998796032383452 0.363 0.663 0 2 COX7A1
RPL12 0 -0.99914187656214 0.373 0.667 0 2 RPL12
MDGA2 0 -1.00251575231605 0.258 0.537 0 2 MDGA2
CHGB.2 0 -1.00783809141897 0.709 0.93 0 2 CHGB
RPS27A 0 -1.04613596793711 0.585 0.861 0 2 RPS27A
ZFAS1 0 -1.04940096007795 0.12 0.331 0 2 ZFAS1
RPL30 0 -1.05549157874821 0.54 0.831 0 2 RPL30
LGALS2.1 0 -1.06236841049434 0.028 0.174 0 2 LGALS2
SNHG8 0 -1.07123021488938 0.089 0.301 0 2 SNHG8
PLD3.2 0 -1.07987183527887 0.438 0.756 0 2 PLD3
GPX3.2 0 -1.08216777498127 0.153 0.404 0 2 GPX3
RPLP0P2 0 -1.08235492391227 0.222 0.517 0 2 RPLP0P2
RPL7 0 -1.08576767706281 0.537 0.83 0 2 RPL7
ATP1B2.2 0 -1.09129034260765 0.114 0.348 0 2 ATP1B2
RPL13A 0 -1.09285705496286 0.56 0.841 0 2 RPL13A
RPS21 0 -1.10575230293504 0.369 0.69 0 2 RPS21
COL1A2.2 0 -1.11344917101646 0.092 0.262 0 2 COL1A2
SEZ6L.2 0 -1.11745103416584 0.2 0.492 0 2 SEZ6L
PART1.1 0 -1.12117611130683 0.02 0.172 0 2 PART1
RPL17-C18orf32 0 -1.124898272504 0.51 0.809 0 2 RPL17-C18orf32
RPL17 0 -1.13211918460135 0.334 0.656 0 2 RPL17
KIZ-AS1 0 -1.13450954893567 0.215 0.514 0 2 KIZ-AS1
SNHG31.1 0 -1.14447057845168 0.055 0.25 0 2 SNHG31
SCD.2 0 -1.15685397045924 0.028 0.202 0 2 SCD
RPLP0 0 -1.16868227795565 0.301 0.64 0 2 RPLP0
RPS23 0 -1.19310833843886 0.443 0.768 0 2 RPS23
ENO1 0 -1.22495818003813 0.248 0.541 0 2 ENO1
COL1A1.2 0 -1.22755561518534 0.039 0.192 0 2 COL1A1
RPL21P16 0 -1.23509951838903 0.194 0.513 0 2 RPL21P16
RPS5 0 -1.24276235053398 0.26 0.59 0 2 RPS5
EDIL3.2 0 -1.25633638374382 0.026 0.212 0 2 EDIL3
SERPINI1.2 0 -1.29049580090575 0.048 0.256 0 2 SERPINI1
RPS15A.1 0 -1.29685576877728 0.311 0.662 0 2 RPS15A
RPS29 0 -1.30098048743661 0.499 0.849 0 2 RPS29
TMEM190.2 0 -1.30924647793135 0.015 0.207 0 2 TMEM190
LAMP5.2 0 -1.31792275273139 0.037 0.244 0 2 LAMP5
PDE4D.2 0 -1.33389581790123 0.105 0.319 0 2 PDE4D
RPS27 0 -1.3451789141231 0.736 0.957 0 2 RPS27
IGFBP5.1 0 -1.40095069857328 0.115 0.425 0 2 IGFBP5
RPS12.1 0 -1.44278943492412 0.451 0.814 0 2 RPS12
MDK.2 0 -1.45343744220164 0.205 0.575 0 2 MDK
RPL21.1 0 -1.47964140734293 0.395 0.789 0 2 RPL21
RPS4Y1 0 -1.54849932511048 0.043 0.29 0 2 RPS4Y1
RAMP1.2 0 -1.73325005897264 0.069 0.396 0 2 RAMP1
SEMA3E.2 0 -1.73372921097192 0.067 0.402 0 2 SEMA3E
TMSB4XP4.1 0 -1.73810514048805 0.316 0.793 0 2 TMSB4XP4
TMSB4X.1 0 -1.7749157514639 0.53 0.929 0 2 TMSB4X
SPARCL1.2 0 -2.03552685881659 0.189 0.729 0 2 SPARCL1
CGA.2 0 -2.15836818205697 0.202 0.706 0 2 CGA
UQCR11 2.11977121042616e-305 -0.660828698851049 0.401 0.611 5.61569789066097e-301 2 UQCR11
MT-ND2 2.68720345747931e-305 0.355052505968679 0.973 0.951 7.11893939955418e-301 2 MT-ND2
ELAPOR1.2 3.65784850906705e-303 -0.698446428150695 0.299 0.513 9.69037227022043e-299 2 ELAPOR1
BNIP3.1 1.87557750202797e-300 -0.97295776561608 0.055 0.207 4.9687799183725e-296 2 BNIP3
MIDN.2 1.78420890261842e-299 0.87191580245552 0.304 0.163 4.72672622481672e-295 2 MIDN
HTRA1.2 1.29796807810235e-296 0.873948541784904 0.198 0.081 3.43857703250875e-292 2 HTRA1
A2M 5.74194485307074e-294 -0.90289941937242 0.119 0.298 1.5211560304755e-289 2 A2M
LGALS3BP.2 4.76384137631202e-292 -0.73795200527024 0.197 0.398 1.26203685741258e-287 2 LGALS3BP
RPS19.1 6.93991240861344e-292 -0.629148546351411 0.509 0.69 1.83852159528987e-287 2 RPS19
RPL38 2.19409240431241e-290 -0.611576726881456 0.449 0.65 5.81258959750445e-286 2 RPL38
LDHA 3.49570828693372e-290 -0.863845686728807 0.12 0.296 9.26083039374481e-286 2 LDHA
RPL15 1.20698252599497e-289 -0.502526778632861 0.631 0.791 3.19753810786586e-285 2 RPL15
ZMYM3.2 1.95190036995e-283 0.88281152556226 0.179 0.071 5.17097446007153e-279 2 ZMYM3
TOMM7 7.70189786719213e-283 -0.682389241340243 0.318 0.526 2.04038678297654e-278 2 TOMM7
IDH1.1 3.68517042478869e-277 -0.591364282480482 0.425 0.629 9.76275348935021e-273 2 IDH1
BMP5.1 7.26091625733736e-277 -0.931794312778811 0.015 0.132 1.92356193489381e-272 2 BMP5
RPL35A.1 1.27287418518236e-274 -0.528416687138837 0.637 0.79 3.3720982913851e-270 2 RPL35A
PITX2.1 2.13567114293146e-274 -0.902059749357217 0.029 0.157 5.65781999185402e-270 2 PITX2
RPL21P75 3.42364909356939e-271 -0.798982699474077 0.056 0.2 9.06993117868402e-267 2 RPL21P75
ATN1.2 4.07014077738929e-271 0.834064030688501 0.263 0.137 1.07826169474597e-266 2 ATN1
RPS18.1 9.99884741391923e-270 -0.512024689449629 0.654 0.798 2.64889465689548e-265 2 RPS18
SYTL4.1 1.21632446687311e-269 0.794710987329583 0.228 0.106 3.22228677764023e-265 2 SYTL4
SYP 1.36766782749151e-268 0.843479586831383 0.215 0.099 3.6232256085905e-264 2 SYP
SEC11C.2 1.76518570989343e-261 -0.677312161552832 0.258 0.455 4.67632998264966e-257 2 SEC11C
MT2A 2.73033493208282e-259 -0.781691268800859 0.122 0.289 7.23320330207381e-255 2 MT2A
BNIP3P1 1.52166477235958e-257 -0.860307600873587 0.039 0.167 4.03119431493501e-253 2 BNIP3P1
CD99 8.66457844507652e-253 -0.874669625412553 0.027 0.145 2.29542012166967e-248 2 CD99
LGALS1.1 1.12035044807795e-251 -0.821477662790633 0.101 0.257 2.96803240704811e-247 2 LGALS1
MAGED2 4.34940248619699e-251 0.5808906587658 0.668 0.57 1.15224370664331e-246 2 MAGED2
LY6H.2 1.6963445016087e-250 -0.723146997410789 0.182 0.363 4.49395585366177e-246 2 LY6H
TMEM255A 8.00363695424837e-250 0.800483854942374 0.146 0.054 2.12032350191948e-245 2 TMEM255A
ELL2 6.23766498013259e-248 0.78713949787757 0.129 0.044 1.65248220653673e-243 2 ELL2
RPL6P27 1.31458364404301e-246 -0.621182109979518 0.323 0.52 3.48259498979875e-242 2 RPL6P27
HMGN3.1 1.66434747467312e-246 -0.748996241286705 0.151 0.32 4.40918932990403e-242 2 HMGN3
RPL10.1 1.27537195167004e-244 -0.567603564764816 0.471 0.654 3.37871537436428e-240 2 RPL10
FKBP2.2 2.00044666654894e-244 -0.531690253541254 0.49 0.676 5.29958330902145e-240 2 FKBP2
ASTN2.1 9.48798585124574e-243 -0.810064956931619 0.085 0.231 2.51355721171202e-238 2 ASTN2
MAP1B.1 1.11062195039867e-242 0.682849375833131 0.508 0.382 2.94225967099615e-238 2 MAP1B
ATRNL1.1 7.42313019942964e-242 -0.831381706136592 0.066 0.203 1.9665356524329e-237 2 ATRNL1
TCEAL4.1 7.50532170441699e-242 0.725147003884623 0.45 0.321 1.98830982593415e-237 2 TCEAL4
RPL41 1.62060731006212e-239 -0.713203550782959 0.127 0.29 4.29331288581657e-235 2 RPL41
PCDH10 4.82500672134202e-237 0.7745606640598 0.15 0.058 1.27824078061793e-232 2 PCDH10
CLU 1.91649405791351e-235 0.364172885691891 0.905 0.854 5.07717605822447e-231 2 CLU
TBC1D3P1-DHX40P1 7.19740508396131e-234 -0.695721527866688 0.14 0.304 1.90673655484303e-229 2 TBC1D3P1-DHX40P1
RPL6 1.60473421483161e-233 -0.595756655891754 0.345 0.536 4.2512618819319e-229 2 RPL6
VKORC1.2 2.91676090369237e-233 -0.742451083136193 0.122 0.279 7.72708298606182e-229 2 VKORC1
CTSB.2 3.24142330382655e-229 -0.630900268921935 0.24 0.424 8.58717861649728e-225 2 CTSB
NDRG4.1 8.70275275459666e-226 0.806115785420564 0.17 0.074 2.30553325974775e-221 2 NDRG4
CASK.1 1.40585742828821e-222 0.807183604715113 0.239 0.127 3.72439749902113e-218 2 CASK
C1orf115.1 2.65637331994394e-222 0.787757794120006 0.211 0.105 7.0372641991955e-218 2 C1orf115
PFDN5 5.78172404659886e-221 -0.578521677385976 0.384 0.567 1.53169433442497e-216 2 PFDN5
PGRMC1 1.1527181854922e-219 0.790406405102134 0.333 0.211 3.05378101700594e-215 2 PGRMC1
DDX3Y 3.66368284328821e-219 -0.800864233127538 0.012 0.108 9.70582858843914e-215 2 DDX3Y
RPL23 1.34665825410672e-218 -0.510425156729258 0.521 0.69 3.56756704677953e-214 2 RPL23
EEF1G 1.33109391812868e-217 -0.526812704667815 0.453 0.635 3.5263340079065e-213 2 EEF1G
MT1E 1.93726923292431e-215 -0.798108296951612 0.045 0.161 5.13221365186309e-211 2 MT1E
UBC 2.32940335279678e-215 -0.455710724092409 0.555 0.728 6.17105536222924e-211 2 UBC
CHCHD3 5.33791369862352e-214 -0.47326514373767 0.552 0.717 1.41412009703934e-209 2 CHCHD3
PCOLCE2.2 5.47946631300135e-214 -0.716624470813505 0.117 0.263 1.45162021564032e-209 2 PCOLCE2
RPL19 4.95086821831477e-211 -0.509768154499588 0.465 0.642 1.31158400839595e-206 2 RPL19
RPS27AP16 3.23860380770742e-210 -0.673668207341696 0.105 0.248 8.5797092073785e-206 2 RPS27AP16
GRP.2 1.20094993127348e-209 -0.792032673530262 0.012 0.103 3.1815565579297e-205 2 GRP
TNNT1 6.40463503676945e-209 -0.779217707006309 0.025 0.126 1.69671591394096e-204 2 TNNT1
CYFIP2.2 2.5781067141961e-208 0.776189526552817 0.189 0.091 6.8299203072483e-204 2 CYFIP2
IFI27L2 5.60831750161233e-206 -0.668020616215254 0.162 0.319 1.48575547252714e-201 2 IFI27L2
RPS15P4 1.81978095906732e-205 -0.571375360393025 0.315 0.497 4.82096371676114e-201 2 RPS15P4
ARL2 2.76833703885887e-205 -0.734487562986741 0.093 0.226 7.33387848334492e-201 2 ARL2
USP11.1 8.79363530836632e-204 0.716374519167446 0.288 0.174 2.32960986589241e-199 2 USP11
GRIA2.1 1.46862359276412e-202 -0.780471824495854 0.046 0.157 3.89067762195069e-198 2 GRIA2
ZNF804A.1 3.4488182562668e-202 -0.84117976655236 0.013 0.103 9.136609324502e-198 2 ZNF804A
MUC5B.2 5.0207080801447e-202 -0.752018073336131 0.016 0.109 1.33008598459193e-197 2 MUC5B
EPCAM.2 6.61434811806911e-200 -0.553009475308572 0.319 0.499 1.75227310343887e-195 2 EPCAM
MIF 3.29235018758281e-198 -0.388723174197361 0.714 0.829 8.72209411694438e-194 2 MIF
PRDX1.2 2.58422252946941e-197 0.714515319519456 0.264 0.153 6.84612232507037e-193 2 PRDX1
GABRB3.1 6.95773999545337e-197 -0.674987034246113 0.094 0.226 1.84324447959551e-192 2 GABRB3
RPL22 1.21160276170493e-196 -0.58795701989819 0.22 0.388 3.20977803630871e-192 2 RPL22
LDOC1.1 1.96930952420827e-196 0.689580604819863 0.358 0.243 5.21709479153255e-192 2 LDOC1
ABHD14A.2 3.65994647847848e-196 -0.652550779659792 0.119 0.26 9.69593021078519e-192 2 ABHD14A
H2AC6.1 1.80643620049547e-192 0.7265763012318 0.185 0.09 4.7856107823526e-188 2 H2AC6
LSAMP.1 3.47848040882652e-192 -0.663233416057073 0.158 0.309 9.2151902990632e-188 2 LSAMP
SLC9A3R1 3.74598320138777e-192 -0.72122436718542 0.046 0.154 9.92385869711648e-188 2 SLC9A3R1
DYNLL1.1 8.66447091188407e-192 0.643873416879329 0.492 0.386 2.29539163397633e-187 2 DYNLL1
LAPTM4A.1 5.59013956199318e-191 -0.617347058177492 0.177 0.331 1.48093977276323e-186 2 LAPTM4A
GAS5 1.00608366256839e-187 -0.710167649472855 0.084 0.208 2.66531683887618e-183 2 GAS5
PABPC1 1.31767970890977e-187 -0.632366810966189 0.127 0.269 3.49079708484376e-183 2 PABPC1
UQCRB 1.17929983950858e-186 -0.447877820146225 0.537 0.696 3.12420113482613e-182 2 UQCRB
RPL5 2.94140451901751e-185 -0.396229086831138 0.699 0.814 7.79236885178119e-181 2 RPL5
FGFR1.2 1.3126505719584e-184 -0.639835448249981 0.139 0.28 3.4774738952322e-180 2 FGFR1
HINT1 1.38888379862377e-184 -0.495536031380595 0.409 0.582 3.67943095931409e-180 2 HINT1
SERPINF1.2 5.55768543058906e-183 -0.622769512935422 0.143 0.286 1.47234202427165e-178 2 SERPINF1
TCEAL2.1 1.97168706285436e-182 0.668080394339541 0.401 0.292 5.22339336691377e-178 2 TCEAL2
KIF22.1 8.6966812478481e-181 0.660493538877546 0.371 0.261 2.30392479617992e-176 2 KIF22
PLAC9 2.09557545085693e-180 -0.695831876165305 0.026 0.117 5.55159848441017e-176 2 PLAC9
FOLR1.2 2.40587978609836e-180 -0.704628758306794 0.029 0.121 6.37365672933179e-176 2 FOLR1
MT3 5.68816029616334e-180 -0.684054055779652 0.08 0.2 1.50690742565959e-175 2 MT3
SDC2.1 1.64953722813896e-179 -0.555692943071473 0.232 0.395 4.36995402478573e-175 2 SDC2
TXNIP 8.38185134115512e-179 -0.676779318825227 0.077 0.195 2.22052005729881e-174 2 TXNIP
PRLHR.2 1.56649188531065e-178 -0.708872446680224 0.026 0.117 4.14995030256497e-174 2 PRLHR
COL3A1.1 7.17712498674047e-178 -0.800909794359765 0.051 0.156 1.90136395148728e-173 2 COL3A1
UBA52 2.61167550072321e-177 -0.492942973269473 0.38 0.551 6.91885073651592e-173 2 UBA52
CD164.2 3.80364291474307e-175 -0.603999035284935 0.177 0.324 1.00766108097373e-170 2 CD164
RACK1 2.20961974770402e-174 -0.466916066695722 0.441 0.609 5.85372463561749e-170 2 RACK1
CPLX2 3.07672203155882e-174 -0.61980204816347 0.117 0.248 8.15085200600562e-170 2 CPLX2
SLC32A1 3.40827078982039e-174 0.695047137536478 0.25 0.148 9.02919097639216e-170 2 SLC32A1
RPS9 1.44971757983876e-173 -0.451420597311486 0.47 0.635 3.84059181250883e-169 2 RPS9
TUSC3.2 2.3475994047151e-172 -0.568297012534065 0.197 0.348 6.21926034297124e-168 2 TUSC3
KCNA5.2 9.20048974451972e-172 -0.641155547811247 0.118 0.247 2.43739374311816e-167 2 KCNA5
CUTA 9.27465632093449e-172 -0.437426920930992 0.478 0.649 2.45704195254196e-167 2 CUTA
DKK3 1.59785620763668e-171 0.623174777444404 0.103 0.038 4.2330406652711e-167 2 DKK3
HNRNPA1 1.28603201879483e-170 -0.490625921794309 0.334 0.503 3.40695602419127e-166 2 HNRNPA1
OGFRL1 2.1666151337523e-169 0.667694351009932 0.141 0.063 5.73979681233661e-165 2 OGFRL1
SNHG29 3.04131167123496e-168 -0.591355467430404 0.145 0.284 8.05704287943567e-164 2 SNHG29
LAPTM4B.1 7.95685583180228e-168 -0.656726538777304 0.046 0.144 2.10793024696106e-163 2 LAPTM4B
NAP1L1 1.3886798210684e-167 -0.47164435524768 0.377 0.547 3.67889058197441e-163 2 NAP1L1
EIF1.1 3.45076714062941e-167 -0.401772942576577 0.613 0.749 9.14177230895543e-163 2 EIF1
TAGLN3.1 8.96696389574633e-167 0.700904576918047 0.26 0.16 2.37552807526112e-162 2 TAGLN3
RPL14 1.42211591398597e-166 -0.505565093616831 0.322 0.487 3.76746947933163e-162 2 RPL14
MAP3K4.1 3.75857138935685e-166 -0.705776877562509 0.042 0.138 9.95720732468416e-162 2 MAP3K4
CNTN1.1 4.93991021852006e-166 -0.54369752263521 0.224 0.378 1.30868101509033e-161 2 CNTN1
OCRL 6.05606071709159e-166 0.728665699082468 0.211 0.119 1.6043716051719e-161 2 OCRL
RPL13AP5 2.41855157419772e-165 -0.608949347447505 0.062 0.168 6.40722683036459e-161 2 RPL13AP5
P4HA1.1 5.16454729530749e-165 -0.658868324549445 0.037 0.13 1.36819186947286e-160 2 P4HA1
RPL4 1.22302396290473e-162 -0.466767332306356 0.421 0.585 3.24003508252721e-158 2 RPL4
RPS10.1 1.80598504026794e-162 -0.404905433717201 0.554 0.701 4.78441556867784e-158 2 RPS10
ROBO1.2 3.30924579077287e-162 -0.722079328589232 0.131 0.257 8.76685394891548e-158 2 ROBO1
PHPT1 8.64085468957713e-162 -0.488143420515067 0.315 0.478 2.28913522436277e-157 2 PHPT1
FAIM2.2 9.60304480373969e-161 -0.610455905913375 0.08 0.192 2.54403862940672e-156 2 FAIM2
MORF4L2.1 1.74471505386991e-160 0.669527377462912 0.369 0.267 4.62209912071217e-156 2 MORF4L2
A1BG 1.84845502423892e-160 -0.593559473198783 0.089 0.204 4.89692705021375e-156 2 A1BG
CRYGD 3.15289468657565e-159 -0.581340772729154 0.184 0.324 8.35264860367622e-155 2 CRYGD
CDC42EP4 4.34873482979698e-159 -0.627114626954284 0.074 0.182 1.15206683110982e-154 2 CDC42EP4
GSTM3.1 9.7881928679498e-158 0.687708935397843 0.229 0.135 2.59308805457726e-153 2 GSTM3
RPL13P12 1.14754508323447e-157 -0.50221002522938 0.27 0.429 3.04007643450477e-153 2 RPL13P12
FN1.1 4.49365314697809e-157 -0.707172799892305 0.095 0.208 1.19045859169744e-152 2 FN1
HSP90AB1 9.09046115373562e-157 0.372043353901791 0.811 0.769 2.40824496884764e-152 2 HSP90AB1
PCDHGA1 7.96868446905241e-156 0.643168182739516 0.267 0.17 2.11106388954136e-151 2 PCDHGA1
CALM2 1.75294100264735e-155 -0.285331514773656 0.84 0.911 4.64389130421336e-151 2 CALM2
TMEM130.2 1.73672281952398e-154 -0.438426344244937 0.436 0.6 4.60092609348293e-150 2 TMEM130
HSPA4L 4.44764533984309e-154 0.602281705861293 0.101 0.039 1.17827020343123e-149 2 HSPA4L
MAGED1 1.87695554160119e-153 0.517542681544954 0.524 0.431 4.97243062080988e-149 2 MAGED1
BAIAP3 1.96755383604307e-153 0.504212384838445 0.507 0.415 5.21244362244529e-149 2 BAIAP3
SMIM22 8.77858981874431e-153 -0.643989139135577 0.044 0.135 2.32562401478174e-148 2 SMIM22
ZFPM2.2 2.04530482038679e-152 -0.772357292684241 0.08 0.185 5.41842153016868e-148 2 ZFPM2
SELENOP 2.10492580274627e-152 -0.600295555751897 0.073 0.178 5.57636943663541e-148 2 SELENOP
TUBA1A 4.15857252729005e-151 -0.475244621688302 0.293 0.451 1.10168903392968e-146 2 TUBA1A
ACSL4.1 1.03897687448808e-149 0.659745616573046 0.159 0.08 2.75245753589383e-145 2 ACSL4
