p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
UBA1.1 5.25338723823379e-31 -0.300417689278066 0.188 0.235 1.3917273471529e-26 1 UBA1
BLOC1S1 5.35441492531768e-31 -0.265604604263734 0.187 0.236 1.41849160201516e-26 1 BLOC1S1
VAT1 1.03707108460771e-30 -0.280745084450017 0.195 0.243 2.74740871734276e-26 1 VAT1
DST.1 1.2688861980213e-30 0.253149496315882 0.217 0.17 3.36153331579802e-26 1 DST
KIDINS220 1.29801749576121e-30 0.253143836259463 0.148 0.109 3.43870794977059e-26 1 KIDINS220
SPARC.1 1.48602954061242e-30 -0.437304279841898 0.283 0.332 3.93678945899042e-26 1 SPARC
MIR99AHG 2.80992599137808e-30 0.307285174490717 0.158 0.119 7.44405593635882e-26 1 MIR99AHG
BEX5 4.42019771286079e-30 -0.277556381786506 0.121 0.164 1.17099877809108e-25 1 BEX5
GTF2A2 4.96369954487891e-30 -0.283885186662729 0.167 0.214 1.31498328342932e-25 1 GTF2A2
MRPL20 6.77479291797454e-30 -0.271394725291959 0.187 0.235 1.79477813982981e-25 1 MRPL20
BGN.1 6.98521282825666e-30 -0.381637191603871 0.121 0.162 1.85052258246175e-25 1 BGN
LAPTM4B 7.69006928516487e-30 0.25555575201508 0.151 0.113 2.03725315502588e-25 1 LAPTM4B
DYNC1I1 1.49692968461705e-29 0.276570587085436 0.11 0.078 3.96566612048749e-25 1 DYNC1I1
PDIA6 2.56270050983467e-29 0.250986950968087 0.258 0.211 6.78910619065401e-25 1 PDIA6
TMED9 3.12445447117911e-29 0.263154566761445 0.177 0.137 8.27730478504769e-25 1 TMED9
REPS1 4.41996439971508e-29 0.28111512884255 0.125 0.09 1.17093696877252e-24 1 REPS1
NFASC 9.01740944744512e-29 0.254284909207652 0.133 0.097 2.38889211081716e-24 1 NFASC
SNRPG 9.04796669287884e-29 -0.256107006474331 0.107 0.147 2.39698733627746e-24 1 SNRPG
MIDN.1 1.68403324813367e-28 -0.29816704235111 0.161 0.205 4.46134088095571e-24 1 MIDN
ZMYM3.1 1.91911362434748e-28 -0.319317865428558 0.07 0.103 5.08411581362134e-24 1 ZMYM3
ARID1B 2.1330639300124e-28 0.277355563920653 0.11 0.078 5.65091296338885e-24 1 ARID1B
TMCC1 2.61504579235871e-28 0.2639457855773 0.108 0.076 6.92777931311669e-24 1 TMCC1
USP22 6.7516105823935e-28 -0.280199869242682 0.191 0.236 1.78863667548769e-23 1 USP22
POLR2F 1.74028411967828e-27 -0.278350647614524 0.112 0.151 4.6103606898517e-23 1 POLR2F
ENO2.1 1.81552194957272e-27 -0.255085994819173 0.317 0.366 4.80968074880804e-23 1 ENO2
PPM1L.1 1.85073364346718e-27 0.295254031939689 0.149 0.113 4.90296356827325e-23 1 PPM1L
WDFY3 3.01844631819322e-27 0.259827398509326 0.102 0.071 7.99646798615749e-23 1 WDFY3
MORF4L2 6.14267456865014e-27 -0.283925575179189 0.255 0.301 1.62731734672679e-22 1 MORF4L2
IFI44.1 1.03274901014253e-26 -0.316433244230316 0.11 0.148 2.73595867766958e-22 1 IFI44
DNAJB2 1.20408736283143e-26 -0.284293751530475 0.104 0.141 3.18986824161303e-22 1 DNAJB2
SYNE1 2.62300834258418e-26 0.264818552594416 0.144 0.108 6.94887370117401e-22 1 SYNE1
TSC22D3.1 2.90170494209646e-26 -0.27125260395553 0.167 0.21 7.68719673260195e-22 1 TSC22D3
RERE 3.74968388566964e-26 0.255007331199398 0.161 0.124 9.93366254991601e-22 1 RERE
SVIP 5.39298944212066e-26 -0.250347659337261 0.161 0.204 1.42871076300661e-21 1 SVIP
H2AC6 8.54826134107995e-26 -0.287910669518504 0.086 0.12 2.2646053944789e-21 1 H2AC6
PTK2 9.13469311534517e-26 0.256206749242421 0.103 0.073 2.41996290011724e-21 1 PTK2
USP34 4.76152310093584e-25 0.250079237301996 0.148 0.113 1.26142269989992e-20 1 USP34
GSTM3 5.37046585019814e-25 -0.283657343238395 0.127 0.165 1.42274381303449e-20 1 GSTM3
TCEAL1 9.28568716652777e-25 -0.268613158679545 0.073 0.105 2.45996424415654e-20 1 TCEAL1
LUC7L3 1.36602919040577e-24 0.251832134620892 0.162 0.126 3.61888453122296e-20 1 LUC7L3
COL4A1.1 2.23309507731309e-24 -0.354373868092279 0.072 0.103 5.91591547881785e-20 1 COL4A1
HPRT1 4.53291099622957e-24 -0.253402875500528 0.076 0.108 1.20085878112114e-19 1 HPRT1
NBDY 1.41630610768271e-23 -0.260086556537751 0.127 0.164 3.75207814047303e-19 1 NBDY
VIM.1 2.40696202184746e-23 -0.361968193184141 0.139 0.176 6.37652378827828e-19 1 VIM
IGFBP7.1 7.63410307690049e-23 -0.349289521609959 0.403 0.44 2.02242658713248e-18 1 IGFBP7
AKT3 4.7623851156443e-22 0.272983335187974 0.213 0.176 1.26165106483649e-17 1 AKT3
GRIA4 7.24968731982412e-22 0.252608570178591 0.116 0.087 1.92058716476781e-17 1 GRIA4
TAGLN3 1.11876081833651e-21 -0.25768404061298 0.154 0.191 2.96382115993708e-17 1 TAGLN3
TSR2 1.24070449158504e-21 -0.255195274187411 0.103 0.135 3.28687433910709e-17 1 TSR2
CYFIP2.1 1.36311533213635e-21 -0.252077110813672 0.089 0.12 3.61116513789562e-17 1 CYFIP2
NDRG4.1 2.15943592271594e-21 -0.2628942751535 0.073 0.102 5.72077764645906e-17 1 NDRG4
RGS5.1 7.90222947596201e-19 -0.401389088974657 0.186 0.219 2.09345863277185e-14 1 RGS5
COL3A1.1 1.83435356201467e-09 -0.256831638285848 0.116 0.137 4.85956945648927e-05 1 COL3A1
COL1A2.1 1.15718163727232e-08 -0.27224529579256 0.207 0.229 0.000306560559346182 1 COL1A2
COL1A1.1 7.10387967716186e-06 -0.257481314823437 0.146 0.161 0.188195980407372 1 COL1A1
RBP4.2 0 2.58705540726428 0.59 0.078 0 2 RBP4
FSHB.2 0 2.42798108359115 0.978 0.627 0 2 FSHB
CITED1.2 0 1.69976374689492 0.608 0.245 0 2 CITED1
PEG10.2 0 1.66138167815683 0.984 0.788 0 2 PEG10
TSPAN7.2 0 1.57367626341973 0.428 0.136 0 2 TSPAN7
MKX 0 1.54620183521078 0.211 0.02 0 2 MKX
PCSK1N.2 0 1.53767650340779 0.979 0.766 0 2 PCSK1N
H1-2.2 0 1.43643142324571 0.348 0.11 0 2 H1-2
MIR7-3HG.2 0 1.3997964364638 0.791 0.489 0 2 MIR7-3HG
FXYD6.2 0 1.3848425466036 0.342 0.099 0 2 FXYD6
DIO2.2 0 1.3773424087516 0.283 0.068 0 2 DIO2
GLUL.2 0 1.36283358047683 0.537 0.242 0 2 GLUL
BRINP3 0 1.34555433651199 0.157 0.009 0 2 BRINP3
CCND2.2 0 1.33799729683451 0.254 0.056 0 2 CCND2
XIST 0 1.29340111746379 0.149 0.009 0 2 XIST
GDI1.2 0 1.29063062869647 0.559 0.286 0 2 GDI1
NECAB1.2 0 1.27448823284485 0.394 0.167 0 2 NECAB1
ITM2C.2 0 1.26450386159289 0.411 0.172 0 2 ITM2C
TSPAN33.2 0 1.23555890531399 0.373 0.15 0 2 TSPAN33
UBB.2 0 1.22092365415745 0.792 0.532 0 2 UBB
ADRA2A.2 0 1.16975412604845 0.263 0.091 0 2 ADRA2A
MEIS2 0 1.16290102989908 0.15 0.022 0 2 MEIS2
IGSF1.2 0 1.11913809691009 0.648 0.389 0 2 IGSF1
KCNK1 0 1.09184241064351 0.162 0.033 0 2 KCNK1
TCEAL3.2 0 1.05172818976243 0.394 0.204 0 2 TCEAL3
FUNDC1.1 0 1.04645114014243 0.188 0.059 0 2 FUNDC1
FAM107A.2 0 1.03668925619842 0.444 0.243 0 2 FAM107A
IFI44.2 0 1.0359776732757 0.254 0.105 0 2 IFI44
PAK3.1 0 1.02974929561395 0.381 0.204 0 2 PAK3
PTN.1 0 1.02072773745949 0.252 0.103 0 2 PTN
SMIM10L2A 0 1.01245140140516 0.182 0.058 0 2 SMIM10L2A
NNAT.2 0 0.99903671278952 0.59 0.374 0 2 NNAT
C2orf80 0 0.988924892171533 0.167 0.049 0 2 C2orf80
SFRP1 0 0.976536532140613 0.106 0.009 0 2 SFRP1
BEX1.1 0 0.945570435580811 0.817 0.639 0 2 BEX1
LINC02574.1 0 0.942160390723578 0.59 0.423 0 2 LINC02574
UBA1.2 0 0.903349933352943 0.347 0.188 0 2 UBA1
HSP90AA1.2 0 0.897063378570594 0.727 0.541 0 2 HSP90AA1
PEBP4 0 0.894002819171624 0.159 0.051 0 2 PEBP4
DGKK 0 0.89395639217953 0.135 0.038 0 2 DGKK
NR5A1 0 0.883696993428001 0.156 0.045 0 2 NR5A1
GNAS 0 0.878489921468312 1 0.999 0 2 GNAS
DBI.2 0 0.873096296153387 0.644 0.441 0 2 DBI
NLRP1.1 0 0.836363109883982 0.764 0.592 0 2 NLRP1
MT-CYB 0 0.824134221963222 1 0.999 0 2 MT-CYB
PITX1.2 0 0.791427215557535 0.697 0.536 0 2 PITX1
NDUFA1.1 0 0.788520481365951 0.684 0.527 0 2 NDUFA1
ENO2.2 0 0.780069464405022 0.475 0.32 0 2 ENO2
HLA-B.1 0 0.765854051074441 0.595 0.439 0 2 HLA-B
IDS.1 0 0.743992865895097 0.65 0.51 0 2 IDS
PSAP 0 0.630957980943784 0.874 0.781 0 2 PSAP
MT-RNR1 0 0.592106543154708 0.996 0.98 0 2 MT-RNR1
BEX3.1 0 0.57398314920226 0.815 0.726 0 2 BEX3
SNRPN.1 0 0.573711532600586 0.754 0.647 0 2 SNRPN
SLC22A17 0 0.567641705881609 0.841 0.747 0 2 SLC22A17
MT-ATP6 0 0.54095473697162 1 1 0 2 MT-ATP6
MT-ND1 0 0.537941606180394 0.985 0.967 0 2 MT-ND1
MT-CO3 0 0.294649468511962 1 1 0 2 MT-CO3
RPL35.1 0 -0.531451781819896 0.706 0.844 0 2 RPL35
TPT1.1 0 -0.535924712965234 0.745 0.879 0 2 TPT1
ACTG1 0 -0.550829150318823 0.706 0.866 0 2 ACTG1
MICOS10.1 0 -0.574445558355203 0.716 0.855 0 2 MICOS10
RPL3.1 0 -0.601194029891152 0.799 0.918 0 2 RPL3
RPL8.1 0 -0.609429448274398 0.6 0.779 0 2 RPL8
FTL 0 -0.615376607518588 0.527 0.73 0 2 FTL
FAU 0 -0.619912269290936 0.568 0.757 0 2 FAU
APOO 0 -0.621454799529024 0.567 0.763 0 2 APOO
RPL24 0 -0.632185140824677 0.644 0.815 0 2 RPL24
RPS15.1 0 -0.647085196961632 0.639 0.82 0 2 RPS15
RPL7A.1 0 -0.64794366619895 0.594 0.792 0 2 RPL7A
STEAP1B 0 -0.664053265760278 0.659 0.852 0 2 STEAP1B
RPL13.1 0 -0.681856034752931 0.509 0.721 0 2 RPL13
EEF1A1 0 -0.685671918280591 0.789 0.93 0 2 EEF1A1
RPS14.1 0 -0.687537536401164 0.835 0.932 0 2 RPS14
RPS24.1 0 -0.688269140594328 0.571 0.768 0 2 RPS24
RPS11 0 -0.714892753266223 0.519 0.74 0 2 RPS11
MT-ND4L.1 0 -0.722662495700856 0.539 0.774 0 2 MT-ND4L
CIRBP.1 0 -0.732527928045896 0.567 0.798 0 2 CIRBP
PCNX2.1 0 -0.737960892437179 0.401 0.626 0 2 PCNX2
RBP1.1 0 -0.746829840291856 0.333 0.571 0 2 RBP1
RPL37.1 0 -0.749613681651367 0.455 0.677 0 2 RPL37
RPS7.1 0 -0.763853962458366 0.425 0.653 0 2 RPS7
RPL23A.1 0 -0.764245704940731 0.329 0.564 0 2 RPL23A
RPS7P1.1 0 -0.765468540267439 0.378 0.603 0 2 RPS7P1
RPS6.1 0 -0.773101447261733 0.705 0.883 0 2 RPS6
FKBP5.1 0 -0.782137628358839 0.27 0.506 0 2 FKBP5
ATP5MC2 0 -0.789973815911905 0.282 0.515 0 2 ATP5MC2
RPS17.1 0 -0.79870948689263 0.54 0.774 0 2 RPS17
RPS20.1 0 -0.80452563041929 0.515 0.75 0 2 RPS20
RPLP2 0 -0.805661434694553 0.697 0.888 0 2 RPLP2
H3-3B 0 -0.808766423096109 0.434 0.685 0 2 H3-3B
RPS16 0 -0.81785787487895 0.415 0.662 0 2 RPS16
RPS13.1 0 -0.823295101675128 0.367 0.615 0 2 RPS13
ALDOA 0 -0.831672512283361 0.598 0.822 0 2 ALDOA
NME1-NME2.1 0 -0.850969854769487 0.244 0.483 0 2 NME1-NME2
TXNRD1.1 0 -0.852455499678529 0.418 0.675 0 2 TXNRD1
RPL9 0 -0.8675145814863 0.625 0.85 0 2 RPL9
RPL18A 0 -0.868712720775556 0.206 0.433 0 2 RPL18A
RPS25 0 -0.883818676111009 0.331 0.599 0 2 RPS25
RPLP1 0 -0.885182998530345 0.686 0.895 0 2 RPLP1
RPL11.1 0 -0.885534010624174 0.693 0.88 0 2 RPL11
RPL27A.1 0 -0.894986131216722 0.516 0.768 0 2 RPL27A
NBEAL1.1 0 -0.895576136300138 0.264 0.514 0 2 NBEAL1
TMEM9.2 0 -0.904326255240699 0.109 0.293 0 2 TMEM9
RPS3A.1 0 -0.909209437709098 0.408 0.679 0 2 RPS3A
RPL32.1 0 -0.911008289516475 0.596 0.831 0 2 RPL32
RPL34.1 0 -0.911811429443485 0.832 0.952 0 2 RPL34
RPSA 0 -0.920375889339403 0.192 0.436 0 2 RPSA
AMIGO2.2 0 -0.929796397783733 0.064 0.227 0 2 AMIGO2
RPL31.1 0 -0.944440868261467 0.785 0.944 0 2 RPL31
RPL26.1 0 -0.946974075846547 0.501 0.759 0 2 RPL26
RPS8.1 0 -0.952584066825353 0.721 0.916 0 2 RPS8
RPS27AP5 0 -0.957738223993339 0.198 0.449 0 2 RPS27AP5
HLA-C.1 0 -0.970099721014905 0.196 0.42 0 2 HLA-C
MT-ND5.2 0 -0.972430581605557 0.769 0.951 0 2 MT-ND5
RPL13AP25 0 -0.978321704795701 0.177 0.42 0 2 RPL13AP25
RBFOX2.1 0 -0.980430302790571 0.531 0.807 0 2 RBFOX2
PNMT.1 0 -0.991080197515902 0.027 0.171 0 2 PNMT
VGF.2 0 -0.992577999273038 0.03 0.171 0 2 VGF
RPL37A.1 0 -0.996216245522435 0.895 0.98 0 2 RPL37A
COX7A1.1 0 -0.999120367468589 0.363 0.663 0 2 COX7A1
RPL12.1 0 -0.999154834447452 0.373 0.667 0 2 RPL12
MDGA2 0 -1.00216881071451 0.258 0.537 0 2 MDGA2
CHGB.2 0 -1.00594660272777 0.709 0.93 0 2 CHGB
RPS27A 0 -1.04566561854817 0.585 0.861 0 2 RPS27A
ZFAS1 0 -1.04924883182712 0.12 0.331 0 2 ZFAS1
RPL30 0 -1.05524179540197 0.541 0.831 0 2 RPL30
LGALS2.1 0 -1.06021275392737 0.028 0.174 0 2 LGALS2
SNHG8 0 -1.07024341243119 0.089 0.301 0 2 SNHG8
PLD3.2 0 -1.07617113941735 0.438 0.756 0 2 PLD3
GPX3.2 0 -1.08092802123955 0.153 0.404 0 2 GPX3
RPLP0P2 0 -1.08264023158778 0.222 0.518 0 2 RPLP0P2
RPL7 0 -1.08487383234502 0.537 0.83 0 2 RPL7
ATP1B2.2 0 -1.08945932190561 0.115 0.348 0 2 ATP1B2
RPL13A 0 -1.09262229396135 0.56 0.841 0 2 RPL13A
RPS21 0 -1.10646620600578 0.369 0.69 0 2 RPS21
SEZ6L.2 0 -1.11646580251773 0.2 0.492 0 2 SEZ6L
PART1.1 0 -1.12302918261029 0.02 0.172 0 2 PART1
RPL17-C18orf32.1 0 -1.1251217711752 0.51 0.81 0 2 RPL17-C18orf32
RPL17.1 0 -1.13275399314518 0.334 0.656 0 2 RPL17
KIZ-AS1.1 0 -1.133986911045 0.216 0.514 0 2 KIZ-AS1
SNHG31.2 0 -1.14702612952639 0.055 0.25 0 2 SNHG31
SCD.1 0 -1.15761155180627 0.028 0.202 0 2 SCD
RPLP0 0 -1.16896195830973 0.301 0.64 0 2 RPLP0
RPS23.1 0 -1.19609206107004 0.443 0.768 0 2 RPS23
COL1A1.2 0 -1.22605664810688 0.039 0.192 0 2 COL1A1
ENO1 0 -1.22688751275469 0.247 0.541 0 2 ENO1
RPL21P16.1 0 -1.2346896062756 0.194 0.513 0 2 RPL21P16
RPS5 0 -1.24049084842779 0.26 0.59 0 2 RPS5
EDIL3.2 0 -1.25681986630062 0.026 0.212 0 2 EDIL3
SERPINI1.2 0 -1.29313847109456 0.048 0.256 0 2 SERPINI1
RPS15A.1 0 -1.29547720374405 0.311 0.662 0 2 RPS15A
RPS29.1 0 -1.30123026532737 0.499 0.849 0 2 RPS29
TMEM190.2 0 -1.3107208142079 0.015 0.207 0 2 TMEM190
LAMP5.2 0 -1.31835490753185 0.037 0.244 0 2 LAMP5
PDE4D.2 0 -1.3374633061356 0.105 0.319 0 2 PDE4D
RPS27.1 0 -1.34357575474452 0.736 0.957 0 2 RPS27
IGFBP5.1 0 -1.3944908344877 0.115 0.425 0 2 IGFBP5
RPS12.1 0 -1.44118919745823 0.451 0.814 0 2 RPS12
MDK.2 0 -1.45332559667965 0.205 0.575 0 2 MDK
RPL21.2 0 -1.48044647867994 0.395 0.789 0 2 RPL21
RPS4Y1.1 0 -1.54786637927083 0.043 0.291 0 2 RPS4Y1
SEMA3E.2 0 -1.72821992346683 0.067 0.402 0 2 SEMA3E
RAMP1.2 0 -1.73149896809078 0.069 0.396 0 2 RAMP1
TMSB4XP4.1 0 -1.73594783917191 0.316 0.794 0 2 TMSB4XP4
TMSB4X.1 0 -1.77333155048998 0.53 0.929 0 2 TMSB4X
SPARCL1.2 0 -2.02459515808668 0.19 0.729 0 2 SPARCL1
CGA.2 0 -2.15164437233603 0.203 0.706 0 2 CGA
COL1A2.2 2.46225890943829e-307 -1.10980988524017 0.093 0.262 6.52301630288391e-303 2 COL1A2
MT-ND2 8.23896260406868e-305 0.354074942545513 0.973 0.951 2.18266597306988e-300 2 MT-ND2
UQCR11.1 3.01336098216572e-304 -0.658795541803173 0.401 0.611 7.98299591395343e-300 2 UQCR11
ELAPOR1.2 8.81668397759536e-303 -0.697326373025314 0.299 0.513 2.33571591934456e-298 2 ELAPOR1
BNIP3 2.75790566456621e-301 -0.973328501356063 0.055 0.208 7.30624368656882e-297 2 BNIP3
HTRA1.2 6.92065195372227e-299 0.876787090148366 0.198 0.081 1.8334191155801e-294 2 HTRA1
MIDN.2 3.08703068842102e-298 0.8721787633933 0.304 0.163 8.17816169976497e-294 2 MIDN
A2M 5.7301802745246e-293 -0.89918631478425 0.12 0.298 1.51803935832706e-288 2 A2M
RPS19.1 5.15270234372753e-292 -0.628642123280907 0.509 0.69 1.3650539049003e-287 2 RPS19
LDHA 1.28179328288971e-290 -0.864043100984013 0.12 0.296 3.39572676503141e-286 2 LDHA
LGALS3BP.2 1.90166270287502e-290 -0.735647769965974 0.197 0.398 5.0378848324565e-286 2 LGALS3BP
RPL38 2.06377884995027e-290 -0.611303636463071 0.449 0.65 5.46736292928826e-286 2 RPL38
RPL15 1.76541017653357e-289 -0.502164992408141 0.631 0.791 4.67692463967273e-285 2 RPL15
TOMM7 1.50610207345822e-283 -0.683281829812675 0.318 0.526 3.98996561300552e-279 2 TOMM7
ZMYM3.2 1.63559776271024e-283 0.882436697935549 0.179 0.071 4.33302559297196e-279 2 ZMYM3
BMP5.1 2.45860432335113e-276 -0.929805217083747 0.015 0.132 6.5133345734218e-272 2 BMP5
IDH1.1 3.19491571570452e-276 -0.589954096261067 0.425 0.629 8.46397071404441e-272 2 IDH1
RPL35A.1 2.17237561410382e-274 -0.528011116738603 0.637 0.79 5.75505747688384e-270 2 RPL35A
PITX2.1 4.89668416140639e-274 -0.900405261729165 0.029 0.157 1.29722956803978e-269 2 PITX2
ATN1.2 1.43758198385176e-271 0.8342089919064 0.263 0.136 3.80844219162008e-267 2 ATN1
RPL21P75.1 1.56309201392904e-271 -0.798474503004455 0.056 0.2 4.1409433633008e-267 2 RPL21P75
RPS18.1 2.92633342884564e-270 -0.511935106133679 0.654 0.798 7.75244251969787e-266 2 RPS18
SYP.1 2.04979451570084e-269 0.843987062703301 0.215 0.099 5.43031563099466e-265 2 SYP
SYTL4.1 6.23779442837373e-269 0.793249376693637 0.228 0.106 1.65251649996477e-264 2 SYTL4
SEC11C.2 6.03276037845716e-261 -0.675197677524034 0.258 0.455 1.59819887946087e-256 2 SEC11C
BNIP3P1 1.02136881376508e-258 -0.861912680161274 0.039 0.167 2.70581026142646e-254 2 BNIP3P1
MT2A 8.4275772401242e-257 -0.773523790827471 0.122 0.289 2.2326337624537e-252 2 MT2A
CD99 2.02958454851378e-253 -0.875364641956189 0.027 0.145 5.37677538592269e-249 2 CD99
MAGED2 5.90953918390441e-252 0.58082613587929 0.668 0.57 1.56555512059996e-247 2 MAGED2
LGALS1 1.09880370981683e-250 -0.819433930423094 0.101 0.257 2.91095078804674e-246 2 LGALS1
LY6H.2 1.68568436781867e-250 -0.721835957813127 0.183 0.363 4.46571502722521e-246 2 LY6H
TMEM255A 4.14758639640939e-250 0.800403528341793 0.146 0.054 1.09877858813678e-245 2 TMEM255A
RPL6P27 3.04213925388443e-247 -0.621618684495783 0.323 0.52 8.05923531139063e-243 2 RPL6P27
ELL2 4.03974535676103e-247 0.786137257839537 0.129 0.044 1.07020933991313e-242 2 ELL2
HMGN3.1 5.82758095637724e-246 -0.7471473377811 0.151 0.32 1.54384274696346e-241 2 HMGN3
RPL10.1 1.06086774168726e-244 -0.567682591115521 0.471 0.654 2.8104508212779e-240 2 RPL10
FKBP2.2 3.51622962309267e-243 -0.529733360038554 0.491 0.676 9.31519551749711e-239 2 FKBP2
MAP1B.1 5.56840336625849e-243 0.682872755005715 0.508 0.382 1.4751814197892e-238 2 MAP1B
ATRNL1.1 9.54674558194782e-243 -0.833087025767949 0.066 0.203 2.52912383956962e-238 2 ATRNL1
ASTN2.1 2.93318881346738e-242 -0.808408763406362 0.085 0.231 7.77060380463777e-238 2 ASTN2
TCEAL4.1 3.10006861788299e-241 0.723666486943707 0.45 0.321 8.21270178249561e-237 2 TCEAL4
RPL41 3.78802165666838e-239 -0.711385951094437 0.127 0.29 1.00352269728459e-234 2 RPL41
PCDH10 3.75620575339701e-236 0.773229065954536 0.15 0.058 9.95094028189936e-232 2 PCDH10
CLU 4.19528974990819e-235 0.363806123056071 0.905 0.854 1.11141616054568e-230 2 CLU
VKORC1.1 3.68435097189624e-234 -0.744533174852109 0.122 0.279 9.76058259474751e-230 2 VKORC1
RPL6 4.06983584889024e-234 -0.59564447829301 0.345 0.536 1.078180913088e-229 2 RPL6
TBC1D3P1-DHX40P1.1 8.23560268802421e-232 -0.691968253790965 0.14 0.304 2.18177586411137e-227 2 TBC1D3P1-DHX40P1
CTSB.1 1.16429532906192e-227 -0.627489421592035 0.241 0.424 3.08445118575083e-223 2 CTSB
NDRG4.2 2.52410833690507e-225 0.805074957707689 0.17 0.074 6.6868678061289e-221 2 NDRG4
CASK.1 2.56843717882438e-222 0.80675252555518 0.239 0.127 6.80430377414156e-218 2 CASK
C1orf115.2 1.21882944484613e-221 0.785448996271062 0.211 0.105 3.22892296528636e-217 2 C1orf115
PFDN5 1.21593025520408e-220 -0.578088548303124 0.384 0.567 3.22124243208664e-216 2 PFDN5
PGRMC1.1 9.7753680853291e-220 0.791095984197595 0.333 0.211 2.58969051316538e-215 2 PGRMC1
DDX3Y 4.45101045329223e-219 -0.799667257314614 0.012 0.108 1.17916168928618e-214 2 DDX3Y
RPL23.1 9.53586734032998e-219 -0.510407978005185 0.521 0.69 2.52624197580022e-214 2 RPL23
EEF1G 1.02181286035713e-216 -0.524692812727396 0.454 0.635 2.70698662965812e-212 2 EEF1G
PCOLCE2.2 5.17119206956922e-215 -0.718634096520957 0.116 0.263 1.36995220307028e-210 2 PCOLCE2
UBC 2.4039067695069e-214 -0.454258645817573 0.555 0.728 6.36842981377768e-210 2 UBC
CHCHD3 5.33643067885775e-214 -0.472453406661553 0.552 0.717 1.41372721544299e-209 2 CHCHD3
MT1E.1 6.68577332410782e-214 -0.794291343471203 0.046 0.161 1.77119506902264e-209 2 MT1E
RPL19.1 2.25584384402768e-211 -0.509985224777907 0.465 0.642 5.97618151159813e-207 2 RPL19
RPS27AP16 5.35286864394116e-210 -0.672029442037028 0.105 0.248 1.41808196115289e-205 2 RPS27AP16
TNNT1 1.87217348270471e-209 -0.779872664005947 0.025 0.126 4.95976199038131e-205 2 TNNT1
GRP.2 4.9932827380281e-209 -0.790169615983775 0.012 0.103 1.3228204629584e-204 2 GRP
CYFIP2.2 7.22645448324083e-207 0.77373683558942 0.189 0.091 1.91443232170016e-202 2 CYFIP2
ARL2.1 2.38812892674804e-205 -0.733862413834502 0.093 0.227 6.3266311527409e-201 2 ARL2
IFI27L2.1 2.48210050241985e-205 -0.66580931306211 0.162 0.319 6.57558065101068e-201 2 IFI27L2
RPS15P4 1.23773526885697e-204 -0.570168742234735 0.316 0.497 3.27900827425589e-200 2 RPS15P4
USP11.1 5.9712370983978e-203 0.715531494664448 0.288 0.174 1.58190013210755e-198 2 USP11
GRIA2.1 9.81136524986104e-203 -0.779707261436431 0.046 0.157 2.59922688199319e-198 2 GRIA2
ZNF804A.1 1.23438014026287e-202 -0.841677830783978 0.013 0.103 3.27011986758439e-198 2 ZNF804A
MUC5B.2 5.63215619180554e-202 -0.751324697277308 0.016 0.109 1.49207081833312e-197 2 MUC5B
EPCAM.2 1.97047708200309e-199 -0.551483648105324 0.32 0.499 5.22018788564258e-195 2 EPCAM
MIF 2.26194946673088e-199 -0.389536902460333 0.714 0.829 5.99235652726346e-195 2 MIF
PRDX1.2 4.36007820572491e-198 0.715656785250071 0.264 0.153 1.15507191826064e-193 2 PRDX1
GABRB3.1 1.04641134531631e-197 -0.67431478676338 0.094 0.226 2.77215293601197e-193 2 GABRB3
RPL22 3.88237123464722e-197 -0.588529285143987 0.22 0.388 1.02851778748274e-192 2 RPL22
LDOC1.1 1.2347227334485e-196 0.689718092615951 0.358 0.243 3.27102746545178e-192 2 LDOC1
ABHD14A.2 2.21762293332089e-195 -0.650231132631958 0.119 0.26 5.87492667495371e-191 2 ABHD14A
LSAMP.1 1.24975471883961e-193 -0.665991750870523 0.158 0.309 3.31085020114988e-189 2 LSAMP
H2AC6.1 6.61008397572445e-193 0.726816021515944 0.185 0.09 1.75114344684892e-188 2 H2AC6
LAPTM4A.1 7.29063013938874e-192 -0.619345236052417 0.177 0.331 1.93143373652686e-187 2 LAPTM4A
SLC9A3R1 1.84058054604471e-191 -0.717912947955015 0.046 0.154 4.87606598258166e-187 2 SLC9A3R1
DYNLL1.1 6.19343999538059e-191 0.642483654699676 0.492 0.386 1.64076612357623e-186 2 DYNLL1
PABPC1 1.3297852511631e-187 -0.631379916536953 0.128 0.269 3.52286708738128e-183 2 PABPC1
GAS5 4.27410368497197e-187 -0.708919658090855 0.085 0.208 1.13229554822277e-182 2 GAS5
RPL5.1 3.29713230386794e-186 -0.397028546620551 0.699 0.814 8.73476289940694e-182 2 RPL5
UQCRB 3.52233150571515e-186 -0.446802714729234 0.537 0.696 9.33136062494059e-182 2 UQCRB
HINT1 2.8791176208104e-185 -0.496208350028145 0.409 0.582 7.62735840105091e-181 2 HINT1
FGFR1.1 2.56555176749823e-184 -0.639100699961189 0.139 0.28 6.7966597424563e-180 2 FGFR1
SERPINF1.2 4.27732225814089e-182 -0.621037992915586 0.144 0.286 1.13314821262668e-177 2 SERPINF1
TCEAL2.1 8.55890693357506e-182 0.667408076676073 0.401 0.292 2.26742562484271e-177 2 TCEAL2
KIF22.1 1.55091221167707e-181 0.661013449122442 0.372 0.261 4.1086766311749e-177 2 KIF22
