p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
PLOD1 1.66520194043138e-64 -0.343654279856144 0.057 0.114 4.4114529805908e-60 1 PLOD1
PLXNB2 5.21687272935822e-64 -0.347658635470393 0.095 0.163 1.38205392346158e-59 1 PLXNB2
PPP2CB 5.41781041483603e-64 -0.333447956901332 0.103 0.173 1.43528633509836e-59 1 PPP2CB
PDE7B 2.02793530225513e-63 -0.403223757744148 0.06 0.116 5.3724062027343e-59 1 PDE7B
EFNA5 2.40937331960802e-63 -0.368699638296609 0.08 0.142 6.38291179830556e-59 1 EFNA5
CSDE1 3.02550927227918e-63 -0.264115574773927 0.275 0.382 8.01517916412199e-59 1 CSDE1
AAMDC 3.75920544215146e-63 -0.339229492428498 0.052 0.105 9.95888705734765e-59 1 AAMDC
RNASET2 4.05922112942356e-63 -0.348419015551173 0.059 0.115 1.07536886160689e-58 1 RNASET2
CEP164P1 6.42673322415705e-63 -0.332820967565281 0.064 0.123 1.70257016574368e-58 1 CEP164P1
TRPM3 9.98926661434222e-63 -0.420292521659766 0.05 0.102 2.64635651147154e-58 1 TRPM3
CREG1 1.22316404410739e-62 -0.343910681712334 0.057 0.112 3.24040618564931e-58 1 CREG1
RPS27L 5.99406601279969e-62 -0.332862647286952 0.169 0.252 1.58794796811089e-57 1 RPS27L
FAM229B 1.22615259931091e-61 -0.350867482465149 0.05 0.102 3.24832346609446e-57 1 FAM229B
FAM171B 2.20113489879765e-61 0.442134199066626 0.281 0.222 5.83124657389473e-57 1 FAM171B
SOD1 2.56301929673719e-61 0.362896738502929 0.459 0.413 6.78995072091616e-57 1 SOD1
FDFT1 6.78985020838711e-61 -0.324366699697101 0.073 0.133 1.79876711720591e-56 1 FDFT1
SERINC1 1.13382747595835e-60 -0.256750506735536 0.299 0.408 3.00373574930887e-56 1 SERINC1
MAPT 1.18783728243413e-60 0.439778064376222 0.113 0.068 3.14681852862449e-56 1 MAPT
XBP1 1.82392141242728e-60 -0.350056892653707 0.063 0.119 4.83193260580236e-56 1 XBP1
SNU13 2.06248552106708e-60 0.398856980767323 0.346 0.292 5.4639366424109e-56 1 SNU13
HSPA5 2.33310688173014e-60 -0.258359736173059 0.389 0.506 6.18086675107949e-56 1 HSPA5
GRN 3.38105801407589e-60 -0.31443116030433 0.125 0.199 8.95709889088985e-56 1 GRN
UBL3 5.07939296435336e-60 -0.343769517958701 0.092 0.157 1.34563278411649e-55 1 UBL3
ID3 5.14649802885248e-60 0.439102663019157 0.101 0.059 1.3634102578036e-55 1 ID3
HSPA13 1.87610711157996e-59 -0.333613701170818 0.081 0.142 4.97018295999764e-55 1 HSPA13
MX1 4.10202524565393e-59 0.43699351229944 0.101 0.059 1.08670852807864e-54 1 MX1
NDUFA3 5.27044774037464e-59 0.343870680811049 0.493 0.453 1.39624701538005e-54 1 NDUFA3
SELENOM 5.98681267795585e-59 -0.28894941853804 0.36 0.469 1.58602641464406e-54 1 SELENOM
CERS6.1 8.05501735737395e-59 0.457876837559194 0.158 0.106 2.13393519831551e-54 1 CERS6
TAFA2 1.01021793135816e-58 -0.290216043478589 0.143 0.222 2.67626934375404e-54 1 TAFA2
SELENOH 1.68502215619968e-58 -0.314399208299658 0.145 0.222 4.4639606962042e-54 1 SELENOH
CNBP 1.76903362632742e-58 -0.280104322660659 0.193 0.281 4.68652388286659e-54 1 CNBP
P3H3 2.01318272326594e-58 -0.309877542847344 0.08 0.141 5.33332367047612e-54 1 P3H3
TIMM13 2.45439908286578e-58 -0.333907044523989 0.135 0.21 6.50219405032802e-54 1 TIMM13
PTGES3 2.80875894306819e-58 -0.299639379984577 0.219 0.311 7.44096419197624e-54 1 PTGES3
NAT14.1 4.45557217365674e-58 -0.294853634187021 0.123 0.195 1.18037018024514e-53 1 NAT14
MGP.1 9.02200803014154e-58 -0.392466677232262 0.199 0.282 2.3901103673451e-53 1 MGP
NDUFB10 1.12539131672762e-57 -0.295065828934892 0.125 0.198 2.98138667627482e-53 1 NDUFB10
H2AZ1 1.18282623607253e-57 -0.317669721001844 0.137 0.211 3.13354326460335e-53 1 H2AZ1
SYNGR2 1.20959832448754e-57 -0.332920285923126 0.052 0.103 3.20446788123238e-53 1 SYNGR2
UBXN1 1.44200806251292e-57 -0.317031853514673 0.117 0.187 3.82016775920921e-53 1 UBXN1
SRP14 1.67375885249819e-57 0.319850402261303 0.508 0.472 4.4341219520382e-53 1 SRP14
RBBP7 3.6290933581183e-57 0.478794859819526 0.186 0.134 9.61419412432701e-53 1 RBBP7
TMEM109 3.6543160210033e-57 -0.315346085394171 0.106 0.173 9.68101400284195e-53 1 TMEM109
VOPP1 4.78486679376251e-57 -0.291953411874641 0.142 0.217 1.26760691100357e-52 1 VOPP1
TRIOBP 1.15956927547389e-56 -0.296895697939182 0.058 0.111 3.07193092458543e-52 1 TRIOBP
KIAA1191 1.8951343593974e-56 0.441051772207134 0.186 0.134 5.02058994491559e-52 1 KIAA1191
TSR2 2.34550409545792e-56 0.458543829768238 0.166 0.116 6.21370944968713e-52 1 TSR2
TOP2B 2.83599067912796e-56 -0.2864383973592 0.095 0.159 7.51310650714579e-52 1 TOP2B
NACA4P 3.7679043727293e-56 -0.278234590351537 0.147 0.225 9.98193226423446e-52 1 NACA4P
NRCAM 2.33658825417054e-55 -0.314146889635017 0.116 0.184 6.19008960294861e-51 1 NRCAM
HERPUD1 5.16531806701502e-55 -0.307878574031333 0.07 0.125 1.36839606231362e-50 1 HERPUD1
ARMCX3 5.37474427827606e-55 0.40786071666779 0.121 0.077 1.42387725420089e-50 1 ARMCX3
SNURF 5.83917454613073e-55 0.440556893652617 0.124 0.08 1.54691412076095e-50 1 SNURF
NSA2 7.70871093421445e-55 -0.309374313618582 0.058 0.109 2.04219170069209e-50 1 NSA2
CFDP1 8.17643289350636e-55 -0.30442670342695 0.119 0.187 2.16610060214771e-50 1 CFDP1
EIF5 1.44411600019645e-54 -0.284088058282352 0.158 0.235 3.82575210772044e-50 1 EIF5
TMEM219 1.90473617393702e-54 -0.307100014615489 0.153 0.228 5.04602707199395e-50 1 TMEM219
ARF3 2.46627810315586e-54 0.417679137936884 0.342 0.294 6.53366395088049e-50 1 ARF3
CSNK1D 3.09690317701372e-54 0.419859492406359 0.137 0.091 8.20431589654474e-50 1 CSNK1D
TMEM230 3.3558475820759e-54 -0.281816260015225 0.107 0.172 8.89031141443548e-50 1 TMEM230
TMEM59L 4.43628056437843e-54 -0.288148541510752 0.1 0.164 1.17525944711513e-49 1 TMEM59L
TOMM6 4.11128933036533e-53 -0.287068730049197 0.155 0.23 1.08916276940038e-48 1 TOMM6
PHIP 1.01644719838754e-52 -0.314733340923393 0.093 0.153 2.69277191796826e-48 1 PHIP
PSMB6 1.48908497914523e-52 -0.294417879066252 0.148 0.221 3.94488392675155e-48 1 PSMB6
C7orf50 2.53568256451287e-52 -0.28553733518849 0.134 0.204 6.71753024990751e-48 1 C7orf50
MTATP6P1 7.01232828825625e-52 0.296882471922361 0.437 0.398 1.85770601012484e-47 1 MTATP6P1
COX16 7.98108730613176e-52 -0.271838056588259 0.126 0.195 2.11434964914043e-47 1 COX16
RPL39 8.12403234919709e-52 -0.280258725162492 0.367 0.471 2.15221864994929e-47 1 RPL39
P4HA2 9.2256773873876e-52 0.437901797400719 0.13 0.086 2.44406645346672e-47 1 P4HA2
UBE2F 5.16913682220772e-51 -0.303765162305527 0.072 0.126 1.36940772693927e-46 1 UBE2F
FAM177A1 6.41562678492452e-51 0.432261459051713 0.128 0.085 1.6996278478622e-46 1 FAM177A1
CCN2.1 2.5054705653149e-50 -0.399470962850773 0.068 0.118 6.63749262163223e-46 1 CCN2
G6PD 2.92674887461142e-50 0.391280088127455 0.116 0.075 7.75354311862056e-46 1 G6PD
NONO 5.80880899091791e-50 0.410478698621993 0.269 0.219 1.53886967787397e-45 1 NONO
NDUFV3 1.71218250030326e-49 -0.264549011072085 0.118 0.184 4.53591387980338e-45 1 NDUFV3
PSMD10 2.24281771298821e-49 0.449796788242573 0.141 0.096 5.94167268524837e-45 1 PSMD10
BIN1 2.45477951329882e-49 -0.320500706439491 0.058 0.106 6.50320188663123e-45 1 BIN1
HEXA 3.2345129220518e-49 -0.281231563256442 0.143 0.213 8.56887163309962e-45 1 HEXA
BAD 4.43615999553627e-49 -0.297989785758863 0.088 0.145 1.17522750601747e-44 1 BAD
SSBP4 4.52036072221413e-49 -0.267211690570115 0.177 0.254 1.19753396252897e-44 1 SSBP4
BUD23 5.95680949643978e-49 -0.25920533235753 0.108 0.17 1.57807797179683e-44 1 BUD23
BNIP3L 7.01068068828056e-49 -0.276837810275597 0.069 0.12 1.85726952793929e-44 1 BNIP3L
PTPRN 9.48728731415788e-49 -0.275395724683195 0.308 0.403 2.51337215526671e-44 1 PTPRN
NDN 9.98109816854035e-49 -0.276361267468023 0.125 0.19 2.64419252680971e-44 1 NDN
PNMA2 1.10309957697193e-48 0.432041067348158 0.151 0.106 2.92233139931403e-44 1 PNMA2
ARHGEF3 1.25472499377214e-48 -0.270764573920633 0.107 0.168 3.32401745350114e-44 1 ARHGEF3
COL4A1.1 2.17171304614773e-48 -0.372004306592473 0.06 0.107 5.75330220185458e-44 1 COL4A1
LMBRD1 4.31872595335566e-48 -0.258160249339169 0.12 0.184 1.14411687956298e-43 1 LMBRD1
TCTN1 4.45543558218217e-48 -0.295483339262074 0.078 0.131 1.1803339944317e-43 1 TCTN1
NDUFAF3 5.36075753584882e-48 0.391208607759548 0.265 0.216 1.42017188639707e-43 1 NDUFAF3
MARCKS 6.55094256656868e-48 -0.265053805402897 0.115 0.177 1.73547570473538e-43 1 MARCKS
BBX 6.62338924494389e-48 0.412090479616795 0.157 0.111 1.75466827877053e-43 1 BBX
GAA 7.59611812421523e-48 -0.282539781395448 0.055 0.101 2.0123636134671e-43 1 GAA
TMEM258 8.49562375435531e-48 -0.255922377929927 0.26 0.347 2.25066064500381e-43 1 TMEM258
STMN2 1.26199103890185e-47 0.378467885775613 0.359 0.313 3.34326666025878e-43 1 STMN2
B4GAT1 1.41207725092549e-47 -0.267541771926472 0.119 0.183 3.7408750531518e-43 1 B4GAT1
NDUFS4 1.51081680163856e-47 -0.261325519420081 0.107 0.167 4.00245587090087e-43 1 NDUFS4
WWOX 1.67374782269574e-47 0.38262902016585 0.117 0.076 4.43409273188555e-43 1 WWOX
SELENOF 2.24679302504883e-47 -0.253679560597757 0.175 0.251 5.95220408195937e-43 1 SELENOF
TMEM205 3.78595781466883e-47 -0.276844702054243 0.124 0.188 1.00297594426207e-42 1 TMEM205
SLC30A9 4.08218780780365e-47 0.368335253495631 0.24 0.191 1.08145319404334e-42 1 SLC30A9
ADGRL3 5.22626011449398e-47 0.430542575080914 0.152 0.107 1.38454082953175e-42 1 ADGRL3
PFKP 1.39999167202824e-46 -0.278423488395584 0.063 0.112 3.70885793753722e-42 1 PFKP
TAF10 1.59591158268489e-46 0.411272359633047 0.136 0.094 4.22788896484882e-42 1 TAF10
PSMA6 1.70473766800513e-46 -0.282942182511775 0.086 0.141 4.5161910300792e-42 1 PSMA6
ANAPC11 2.2567250221794e-46 -0.257358987423475 0.16 0.231 5.97851592875768e-42 1 ANAPC11
ARMCX2 3.19634817124867e-46 0.408136376367609 0.157 0.112 8.46776557527198e-42 1 ARMCX2
CAMTA1 5.56147591177217e-46 0.408148251952765 0.112 0.073 1.47334619854668e-41 1 CAMTA1
HNRNPH2 7.34373706553007e-46 0.411508268732852 0.114 0.074 1.94550282340023e-41 1 HNRNPH2
NBEA 8.96726322836775e-46 -0.283273901870012 0.092 0.147 2.37560737445918e-41 1 NBEA
UXT 1.68596926778857e-45 0.421751057607795 0.223 0.175 4.46646978422548e-41 1 UXT
ASPH 1.93149046668321e-45 -0.267387972857426 0.102 0.16 5.11690454433715e-41 1 ASPH
PDZD11 1.96743673097019e-45 0.403825980228451 0.102 0.065 5.21213338768624e-41 1 PDZD11
TCEA1 4.06486355315588e-45 -0.269372172669798 0.087 0.141 1.07686365250205e-40 1 TCEA1
SDCBP 4.96814407813914e-45 -0.253687818450939 0.057 0.102 1.31616072918062e-40 1 SDCBP
MAT2A 1.47687371364596e-44 0.354632627698205 0.109 0.071 3.91253384219087e-40 1 MAT2A
CTXN1 2.9121712095941e-44 -0.275268167609615 0.079 0.131 7.71492396845669e-40 1 CTXN1
INSM1 3.81247715241823e-44 0.373306753495531 0.114 0.075 1.01000144721864e-39 1 INSM1
YWHAB 6.55684123786396e-44 0.379423093607013 0.281 0.235 1.73703838073492e-39 1 YWHAB
SNAP91 6.88736919537571e-44 0.38737734076435 0.111 0.073 1.82460184723893e-39 1 SNAP91
GSTO2 8.14617585451779e-44 -0.28247412305883 0.072 0.12 2.15808490737885e-39 1 GSTO2
YWHAE 1.31779156198666e-43 0.314717603940374 0.479 0.453 3.49109340601505e-39 1 YWHAE
ITPR2 2.3120189060848e-43 -0.302590861474692 0.095 0.148 6.12500048599985e-39 1 ITPR2
ATP6V1A 3.07142021909273e-43 0.393079935589806 0.145 0.103 8.13680644442046e-39 1 ATP6V1A
KANK1 5.79865426324849e-43 -0.284681027410098 0.059 0.103 1.53617948741979e-38 1 KANK1
FADS1 9.51147810749349e-43 -0.273164546947394 0.077 0.126 2.51978078023717e-38 1 FADS1
TERF2IP 2.22991868813635e-42 0.374979620243099 0.37 0.332 5.90750058861082e-38 1 TERF2IP
DDX24 3.40226184001588e-42 0.384145814277577 0.234 0.189 9.01327206657008e-38 1 DDX24
INA 3.4276023610379e-42 0.386593799008897 0.235 0.191 9.08040417486161e-38 1 INA
ATXN7L3B 3.71313468712691e-42 -0.251682238600752 0.136 0.199 9.83683641313662e-38 1 ATXN7L3B
NOSIP 5.01884764712154e-42 -0.270229424908912 0.061 0.105 1.32959311867544e-37 1 NOSIP
LGMN 5.96403882535648e-42 -0.273129578131688 0.073 0.121 1.57999316561344e-37 1 LGMN
HSD17B4 1.39180170186974e-41 0.37714656800605 0.118 0.08 3.68716106859331e-37 1 HSD17B4
KIF3A 4.30406926522351e-41 0.382792631178495 0.107 0.07 1.14023402974301e-36 1 KIF3A
TMEM208 5.05514589542286e-41 -0.26058111702971 0.061 0.105 1.33920925061542e-36 1 TMEM208
MAGI2 7.0506539215762e-41 0.398242146329285 0.103 0.067 1.86785923690397e-36 1 MAGI2
MEF2C-AS1 9.59875854425518e-41 0.332711299738447 0.11 0.074 2.54290311354408e-36 1 MEF2C-AS1
VAMP2 1.1506327065019e-40 0.369655176465066 0.361 0.322 3.04825616606483e-36 1 VAMP2
H1-0 2.85074740461225e-40 -0.274746370649087 0.063 0.106 7.55220002429876e-36 1 H1-0
CLCN3 2.93761427118047e-40 0.399060827116019 0.175 0.132 7.7823277272113e-36 1 CLCN3
PFDN2 3.42413765893068e-40 0.425546533720926 0.247 0.204 9.07122548603916e-36 1 PFDN2
CHD3 4.1909300436004e-40 0.368121807138179 0.118 0.081 1.11026118715062e-35 1 CHD3
TUT4 5.48407619055541e-40 -0.259641158783979 0.077 0.123 1.45284146440194e-35 1 TUT4
PIP4K2B 1.81237281543187e-39 0.440670880424875 0.118 0.081 4.8013380626421e-35 1 PIP4K2B
MRPS24 2.19581148843183e-39 -0.257715333463104 0.086 0.135 5.8171437951536e-35 1 MRPS24
NDUFB4 5.48965039105374e-39 0.275290642732793 0.514 0.493 1.45431818159796e-34 1 NDUFB4
DAZAP2 6.79823982308615e-39 0.372198526159047 0.126 0.088 1.80098969393198e-34 1 DAZAP2
FAM234A 1.13342810326675e-38 -0.259028961496821 0.069 0.113 3.00267773117428e-34 1 FAM234A
MBNL2 1.79376494218922e-38 -0.265605231964756 0.062 0.104 4.75204208484768e-34 1 MBNL2
EIF2S3 2.36190630310995e-38 0.395588401533938 0.12 0.084 6.25716217819888e-34 1 EIF2S3
SCRN1 2.38015691394883e-38 0.401214865886692 0.194 0.152 6.30551169643323e-34 1 SCRN1
IDH3G 2.48019166359709e-38 0.375117497265286 0.103 0.069 6.57052375520142e-34 1 IDH3G
EIF3B 2.67087997857085e-38 -0.261663460642914 0.088 0.137 7.07569523922988e-34 1 EIF3B
PSIP1 4.49935350299214e-38 0.417335425272402 0.175 0.134 1.19196873001268e-33 1 PSIP1
POR 4.93780680189991e-38 0.369059140813127 0.112 0.076 1.30812377795933e-33 1 POR
CCDC8 6.63404411755311e-38 -0.257227967910409 0.063 0.106 1.75749096762217e-33 1 CCDC8
TCEAL9 7.85237549481392e-38 0.367385889421103 0.139 0.1 2.0802513160861e-33 1 TCEAL9
GTF2A2 9.94708623269106e-38 0.400083317631522 0.235 0.193 2.63518208476452e-33 1 GTF2A2
GNS 1.17216660774804e-37 -0.250282409043724 0.09 0.138 3.10530377724611e-33 1 GNS
OGA 1.36991736052985e-37 0.398806323776105 0.134 0.096 3.62918507151569e-33 1 OGA
HDAC5 6.7772133689756e-37 0.35779053417114 0.12 0.084 1.79541936570902e-32 1 HDAC5
PYGO2 7.35006285633386e-37 0.406479246594353 0.105 0.071 1.94717865189997e-32 1 PYGO2
MADD 1.09110774005738e-36 0.357573014068189 0.163 0.123 2.89056262496001e-32 1 MADD
SLC25A5 1.64033036964818e-36 0.39413099587391 0.145 0.106 4.34556321527197e-32 1 SLC25A5
TCEANC2 2.74406844069178e-36 0.357420561054817 0.198 0.159 7.26958611308066e-32 1 TCEANC2
DYNC1H1 1.71126361006817e-35 0.36735710230323 0.195 0.154 4.5334795557926e-31 1 DYNC1H1
DST 1.91456110795472e-35 0.35894617510548 0.214 0.172 5.07205528719364e-31 1 DST
CXXC5 2.24475463926685e-35 0.350726817852055 0.109 0.075 5.94680399034573e-31 1 CXXC5
VMA21 2.47736652240993e-35 0.356285808992934 0.115 0.08 6.56303939116838e-31 1 VMA21
KLC1 2.65152724423026e-35 0.348919946714831 0.21 0.169 7.02442597541481e-31 1 KLC1
NBDY 5.0981455034036e-35 0.375318363410311 0.187 0.146 1.35060070676168e-30 1 NBDY
ANXA6 5.17549409676873e-35 0.330077076295656 0.277 0.237 1.37109189611597e-30 1 ANXA6
ARHGEF9 5.19374208935808e-35 0.357881852497096 0.121 0.085 1.37592615431274e-30 1 ARHGEF9
HSD17B10 1.87767699767085e-34 0.372475793129444 0.118 0.084 4.97434190222963e-30 1 HSD17B10
DIRAS3 4.19710058824228e-34 0.273825038917789 0.439 0.412 1.11189588783715e-29 1 DIRAS3
PIN4 5.31144490520383e-34 0.383560073740439 0.143 0.107 1.4071079842866e-29 1 PIN4
HTATSF1 6.69994166629254e-34 0.389101238778189 0.148 0.111 1.77494854623422e-29 1 HTATSF1
UBQLN2 1.2774269960313e-33 0.383641933207548 0.155 0.117 3.38415959788612e-29 1 UBQLN2
HSPH1 1.76325393930088e-33 0.350913686021972 0.111 0.078 4.67121233599588e-29 1 HSPH1
SPAG16 3.3592982379746e-33 -0.256963291151865 0.088 0.133 8.8994528920423e-29 1 SPAG16
XPO1 4.30470534420457e-33 0.362066299338067 0.119 0.085 1.14040253978667e-28 1 XPO1
STMN3 1.305020892835e-32 0.374760497740446 0.214 0.176 3.45726134929849e-28 1 STMN3
EIF1AX 1.32928140722209e-31 0.384992610194388 0.13 0.096 3.52153230401275e-27 1 EIF1AX
STAG2 1.98992494363456e-31 0.364823834847539 0.134 0.1 5.27170916067668e-27 1 STAG2
QPCT 7.72101706924181e-31 0.381274788769079 0.208 0.171 2.04545184198354e-26 1 QPCT
CCT7 8.70848598334416e-31 0.349818806692929 0.218 0.181 2.30705210670754e-26 1 CCT7
MPP2 1.51739527427273e-30 0.337380250433896 0.103 0.072 4.01988356060332e-26 1 MPP2
MAP2 1.75922591298779e-30 0.341575798838371 0.251 0.213 4.66054128868726e-26 1 MAP2
ACADVL 1.98559365509222e-30 0.35447135914503 0.181 0.145 5.2602347110703e-26 1 ACADVL
TSC22D3 6.28473137682415e-30 0.350285699799476 0.228 0.192 1.66495103634825e-25 1 TSC22D3
MMP24OS 6.53604927631009e-30 0.337371404364058 0.121 0.089 1.73153017428007e-25 1 MMP24OS
RAB6B 1.6571924052241e-29 0.342601109791322 0.116 0.085 4.3902341199197e-25 1 RAB6B
NUCB2 1.69653704977723e-28 0.312871691429724 0.32 0.288 4.49446595226984e-24 1 NUCB2
NDUFA5 1.91057297545932e-28 0.337543572686669 0.216 0.181 5.06148992658684e-24 1 NDUFA5
MAGEH1 2.61540968033843e-28 0.335851346167639 0.124 0.092 6.92874332515256e-24 1 MAGEH1
ATP6V1E1 4.92340954756439e-28 0.320496313016961 0.235 0.201 1.30430965734076e-23 1 ATP6V1E1
THRB 1.23077883112435e-27 0.379008800428 0.104 0.075 3.26057927941463e-23 1 THRB
RNF145 1.32068713540606e-27 0.345137990561063 0.116 0.085 3.49876435911774e-23 1 RNF145
GNAO1 8.46204353038331e-27 0.358892789488098 0.118 0.088 2.24176457206915e-22 1 GNAO1
FMC1 9.93573824068132e-27 0.356390021627305 0.139 0.107 2.6321757747213e-22 1 FMC1
MSX1 1.55644919396223e-26 0.344414859284271 0.131 0.1 4.12334520464475e-22 1 MSX1
GPRASP2 1.89528808664939e-26 0.319477651768183 0.106 0.077 5.02099719915157e-22 1 GPRASP2
ACTN4 5.63480528835784e-26 0.373396971351669 0.159 0.127 1.49277261699176e-21 1 ACTN4
RUFY3 1.52464713156472e-25 0.346657256300475 0.167 0.134 4.03909518094126e-21 1 RUFY3
ULK1 1.55667338088006e-24 0.30814592835603 0.101 0.073 4.12393912062746e-20 1 ULK1
MBOAT7 1.58575168501528e-24 0.300818995173968 0.155 0.124 4.20097336394247e-20 1 MBOAT7
TBC1D5 2.32568028865129e-24 0.302245450208626 0.104 0.076 6.16119222069501e-20 1 TBC1D5
CHMP2A 2.43857356599087e-24 0.363609792756444 0.194 0.163 6.460269091023e-20 1 CHMP2A
HSPB1 6.69389652398961e-24 0.296747554592595 0.213 0.181 1.77334706713533e-19 1 HSPB1
IL6ST 1.85831578152385e-23 0.298456190920796 0.233 0.201 4.92305016841299e-19 1 IL6ST
TMEM229B 2.99828030103876e-23 0.318239793480041 0.109 0.082 7.9430441735119e-19 1 TMEM229B
PSMA4 7.27195483168925e-23 0.316061338855367 0.142 0.112 1.92648627401112e-18 1 PSMA4
NCOR2 7.39799547404063e-23 0.303848402944243 0.176 0.146 1.95987696098284e-18 1 NCOR2
MED25 2.32383154873076e-22 0.303806122507755 0.122 0.094 6.15629453889753e-18 1 MED25
STAT1 2.72736965578312e-22 0.347265571597878 0.104 0.078 7.22534769210064e-18 1 STAT1
DHFR 2.73489344413205e-22 0.274763474467108 0.101 0.075 7.24527971219463e-18 1 DHFR
CAMK2B 2.80804868857066e-22 0.316049003952409 0.112 0.085 7.43908258576139e-18 1 CAMK2B
GRIA4 6.17422193098276e-22 0.286322863286384 0.115 0.088 1.63567487395595e-17 1 GRIA4
CIAO1 9.91428527350448e-21 0.318621978511305 0.123 0.096 2.62649245465681e-16 1 CIAO1
GDAP1 1.05371510692973e-20 0.336977631218876 0.112 0.086 2.79150206127825e-16 1 GDAP1
PTPN13 1.30624653626054e-20 0.306247212122204 0.155 0.126 3.46050832386142e-16 1 PTPN13
CSMD1 1.50386481615255e-20 0.258109608748317 0.171 0.144 3.98403867095133e-16 1 CSMD1
SERPINB1 1.97046991208376e-20 0.291324435041405 0.107 0.082 5.2201688910923e-16 1 SERPINB1
RTL8A 2.7340384026131e-20 0.325941367641174 0.137 0.111 7.24301453620263e-16 1 RTL8A
PTPRS 4.39267871516233e-20 0.28606816074546 0.121 0.095 1.1637084452208e-15 1 PTPRS
KIF1B 6.73008251961311e-20 0.273256597489826 0.271 0.245 1.7829334610959e-15 1 KIF1B
WDR1 7.14341844124539e-20 0.288558304918995 0.106 0.081 1.89243441345473e-15 1 WDR1
SINHCAF 8.24832919424798e-20 0.255292876510586 0.104 0.079 2.18514737014018e-15 1 SINHCAF
TUB 9.14641248399975e-20 0.312196817725281 0.12 0.095 2.42306759526121e-15 1 TUB
YIPF6 9.26025731698598e-20 0.316436667975852 0.136 0.109 2.45322736841593e-15 1 YIPF6
ABHD10 1.22695111774954e-19 0.26787650909993 0.103 0.079 3.25043890114207e-15 1 ABHD10
FUNDC2 2.56813252631359e-19 0.295446659305837 0.14 0.115 6.80349668870996e-15 1 FUNDC2
CDK5R2 2.6946626854906e-19 0.280367722622399 0.109 0.084 7.13870038640169e-15 1 CDK5R2
SYNM 5.69661256131991e-19 0.287141979240316 0.103 0.079 1.50914659974487e-14 1 SYNM
ARMC9 7.71185608143095e-19 0.252308492841576 0.186 0.161 2.04302491309269e-14 1 ARMC9
RRAGA 8.08296292977259e-19 0.281222914269642 0.12 0.094 2.14133853935535e-14 1 RRAGA
FHL1 2.06498779759773e-18 0.293972841726018 0.182 0.156 5.47056567339591e-14 1 FHL1
POLR2A 5.04355424364981e-18 0.269397989070922 0.134 0.109 1.33613839022771e-13 1 POLR2A
TSG101 5.25054206372771e-18 0.303094945008279 0.176 0.151 1.39097360352274e-13 1 TSG101
CETN2 7.3600056966213e-18 0.321139815928459 0.192 0.166 1.94981270914891e-13 1 CETN2
RTN1 9.34501445484508e-18 0.299833820360119 0.178 0.152 2.47568122937756e-13 1 RTN1
BCL2L2-PABPN1 1.01979485774614e-17 0.287135944892143 0.114 0.09 2.70164053714108e-13 1 BCL2L2-PABPN1
TBCB 1.04369995485354e-17 0.298325502151958 0.238 0.214 2.764969920398e-13 1 TBCB
STT3B 1.38301173788635e-17 0.280854230796738 0.122 0.097 3.66387469600851e-13 1 STT3B
GSTO1 1.98436334684638e-17 0.292189172851804 0.159 0.134 5.25697537846542e-13 1 GSTO1
AP1B1 3.12918277213002e-17 0.265322806812585 0.1 0.077 8.28983099992685e-13 1 AP1B1
ARF1 5.73697453922711e-17 0.253486403014579 0.339 0.325 1.51983929493205e-12 1 ARF1
TIMMDC1 8.01497238010602e-17 0.285821681326358 0.101 0.079 2.12332648293769e-12 1 TIMMDC1
PGRMC2 9.88367931907349e-17 0.279633800505499 0.165 0.14 2.61838432520895e-12 1 PGRMC2
MRPL40 1.08560172530386e-16 0.261126710126936 0.11 0.087 2.875976090675e-12 1 MRPL40
HSPE1 1.28318530254042e-16 0.303083553758983 0.237 0.215 3.39941450349008e-12 1 HSPE1
DYNLRB1 3.24587180377477e-16 0.261049725776916 0.348 0.333 8.59896358256011e-12 1 DYNLRB1
CCT8 3.34407539022409e-16 0.274049600674015 0.157 0.133 8.85912452378167e-12 1 CCT8
SIX1 3.60528658744516e-16 0.291749512934377 0.128 0.105 9.55112522745972e-12 1 SIX1
EIF4A1 5.05010811091591e-16 0.262360180429057 0.159 0.135 1.33787464074384e-11 1 EIF4A1
DBP 5.49939923014713e-16 0.270087070382627 0.107 0.085 1.45690084405058e-11 1 DBP
DNAJA1 7.00829504885024e-16 0.27161446778946 0.194 0.17 1.85663752434141e-11 1 DNAJA1
USO1 1.50976577769578e-15 0.252248345307946 0.107 0.085 3.99967149827165e-11 1 USO1
AP2M1 1.51726648814566e-15 0.258193584914401 0.239 0.218 4.01954238039549e-11 1 AP2M1
SYT11 1.62436773927335e-15 0.265943414851847 0.177 0.153 4.30327501488296e-11 1 SYT11
TUBB4B 2.2768078468224e-15 0.257840677642622 0.207 0.186 6.0317193478019e-11 1 TUBB4B
NAPB 3.39207430499769e-15 0.272295732881367 0.101 0.08 8.98628324879989e-11 1 NAPB
MYO6 4.84733949824697e-15 0.28149048794916 0.119 0.097 1.28415717987559e-10 1 MYO6
ACTR1A 5.48826989512502e-15 0.267888954788623 0.119 0.097 1.45395246061652e-10 1 ACTR1A
COPA 6.42668859999249e-15 0.272314085741337 0.175 0.152 1.70255834391001e-10 1 COPA
NUDT9 6.61173639936775e-15 0.274090735293607 0.129 0.107 1.7515812069205e-10 1 NUDT9
